RC203.100_4-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       0

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      960    0      [] 	[] 	[]
23   40    70    0      960    0      [0,3] 	[0,1,4] 	[3,0,3,0,0]
24   66    58    0      960    0      [1,2] 	[0,2,3] 	[0,3,4,0,5]
25   26    46    0      960    0      [1,2,3] 	[0,2] 	[2,5,4,0,5]
26   25    85    0      911    10     [3] 	[] 	[0,0,0,0,0]
27   22    75    0      919    10     [1] 	[3] 	[0,0,1,0,0]
28   22    85    0      910    10     [0] 	[0] 	[0,0,1,0,0]
29   20    80    644    764    10     [3] 	[] 	[0,0,1,0,0]
30   20    85    0      909    10     [1] 	[3] 	[0,1,0,0,0]
31   18    75    388    508    10     [1] 	[0,3] 	[0,1,1,0,0]
32   15    75    0      914    10     [1] 	[] 	[0,0,0,0,0]
33   15    80    367    487    10     [3] 	[] 	[1,0,1,0,0]
34   10    35    371    491    10     [1] 	[] 	[0,1,0,0,0]
35   10    40    519    639    10     [2] 	[] 	[0,0,1,0,1]
36   8     40    195    315    10     [0] 	[4] 	[0,0,1,0,0]
37   8     45    0      917    10     [0] 	[] 	[0,0,1,0,0]
38   5     35    653    773    10     [3] 	[1] 	[0,0,0,0,0]
39   5     45    0      914    10     [1] 	[0,3] 	[0,0,0,0,0]
40   2     40    174    294    10     [0] 	[0,4] 	[0,0,1,0,0]
41   0     40    0      908    10     [2] 	[3] 	[0,0,1,0,0]
42   0     45    703    823    10     [4] 	[3] 	[0,0,0,0,0]
43   44    5     0      904    10     [0] 	[0,4] 	[0,0,1,0,0]
44   42    10    0      909    10     [0] 	[4] 	[0,0,0,0,0]
45   42    15    0      914    10     [0] 	[0,4] 	[0,0,1,0,0]
46   40    5     0      905    10     [2] 	[] 	[0,0,0,0,0]
47   40    15    375    495    10     [1] 	[0] 	[0,0,1,0,0]
48   38    5     201    321    10     [1] 	[3] 	[0,0,1,0,0]
49   38    15    0      914    10     [3] 	[0,1] 	[1,0,1,0,0]
50   35    5     784    904    10     [0] 	[0,4] 	[0,0,1,0,0]
51   95    30    0      891    10     [2] 	[2,3] 	[0,0,0,0,0]
52   95    35    146    266    10     [4] 	[3] 	[0,0,0,1,0]
53   92    30    0      894    10     [4] 	[1,3] 	[0,0,0,1,0]
54   90    35    0      897    10     [4] 	[4] 	[0,0,0,1,0]
55   88    30    246    366    10     [0] 	[0,4] 	[0,0,1,0,0]
56   88    35    0      899    10     [4] 	[1,4] 	[0,0,0,1,0]
57   87    30    0      898    10     [2] 	[2,3] 	[0,0,0,0,0]
58   85    25    80     200    10     [1] 	[0,3] 	[0,1,0,0,0]
59   85    35    0      902    10     [4] 	[3] 	[0,0,0,1,0]
60   67    85    657    777    10     [0] 	[0,4] 	[0,0,1,0,0]
61   65    85    43     163    10     [1] 	[] 	[0,0,0,0,0]
62   65    82    0      909    10     [3] 	[1] 	[0,0,1,0,0]
63   62    80    278    398    10     [3] 	[] 	[0,0,0,0,0]
64   60    80    64     184    10     [1] 	[] 	[0,1,0,0,0]
65   60    85    329    449    10     [4] 	[3] 	[0,0,0,1,0]
66   58    75    376    496    10     [4] 	[1,4] 	[0,0,0,0,0]
67   55    80    33     153    10     [3] 	[] 	[0,0,0,0,0]
68   55    85    0      911    10     [1] 	[] 	[0,1,1,0,0]
69   55    82    217    337    10     [1] 	[] 	[0,0,0,0,0]
70   20    82    37     157    10     [3] 	[1] 	[0,0,1,0,0]
71   18    80    0      912    10     [4] 	[4] 	[0,0,0,0,0]
72   2     45    0      911    10     [3] 	[] 	[1,0,0,0,0]
73   42    5     0      904    10     [3] 	[0,1] 	[0,0,0,0,0]
74   42    12    440    560    10     [2] 	[2,3] 	[0,0,1,0,1]
75   72    35    0      914    10     [2] 	[3] 	[0,0,0,0,0]
76   55    20    0      916    10     [1] 	[0,3] 	[0,1,1,0,0]
77   25    30    0      925    10     [4] 	[1,3] 	[0,0,0,1,0]
78   20    50    375    495    10     [1] 	[0] 	[0,1,0,0,0]
79   55    60    0      931    10     [1] 	[0,3] 	[0,0,0,0,0]
80   30    60    599    719    10     [0] 	[4] 	[0,0,1,0,0]
81   50    35    557    677    10     [3] 	[1] 	[1,0,0,0,0]
82   30    25    0      923    10     [4] 	[1,3] 	[0,0,0,0,0]
83   15    10    782    902    10     [1] 	[] 	[0,1,0,0,0]
84   10    20    0      907    10     [2] 	[] 	[0,0,0,0,0]
85   15    60    0      923    10     [1] 	[] 	[0,0,1,0,0]
86   45    65    0      934    10     [2] 	[3] 	[0,0,1,0,0]
87   65    35    167    287    10     [1] 	[0,3] 	[0,1,1,0,0]
88   65    20    0      910    10     [3] 	[1] 	[0,0,0,0,0]
89   45    30    191    311    10     [4] 	[3,4] 	[0,0,0,1,0]
90   35    40    11     131    10     [3] 	[0,1] 	[0,0,0,0,0]
91   41    37    566    686    10     [1] 	[0,3] 	[0,1,0,0,0]
92   64    42    268    388    10     [4] 	[] 	[0,0,0,0,0]
93   40    60    612    732    10     [4] 	[3] 	[0,0,0,1,0]
94   31    52    157    277    10     [0] 	[] 	[0,0,1,0,0]
95   35    69    810    930    10     [4] 	[] 	[0,0,0,1,0]
96   65    55    0      924    10     [0] 	[] 	[0,0,1,0,0]
97   63    65    0      922    10     [4] 	[1,4] 	[0,0,0,1,0]
98   2     60    0      910    10     [3] 	[0] 	[0,0,0,0,0]
99   20    20    645    765    10     [2] 	[2,3] 	[0,0,1,0,0]
100  5     5     0      892    10     [0] 	[0,4] 	[0,0,1,0,0]
101  60    12    268    388    10     [3] 	[0] 	[0,0,0,0,0]
102  23    3     764    884    10     [3] 	[1] 	[0,0,0,0,0]
103  8     56    365    485    10     [2] 	[2,3] 	[0,0,0,0,0]
104  6     68    352    472    10     [3] 	[] 	[0,0,1,0,0]
105  47    47    822    942    10     [4] 	[4] 	[0,0,0,0,0]
106  49    58    0      937    10     [2] 	[] 	[0,0,1,0,0]
107  27    43    0      935    10     [4] 	[1,4] 	[0,0,0,1,0]
108  37    31    0      930    10     [0] 	[] 	[0,0,0,0,0]
109  57    29    395    515    10     [1] 	[] 	[0,0,0,0,0]
110  63    23    0      914    10     [1] 	[0] 	[0,0,0,0,0]
111  21    24    0      917    10     [0] 	[0,4] 	[0,0,0,0,0]
112  12    24    359    479    10     [4] 	[1] 	[0,0,0,0,0]
113  24    58    260    380    10     [0] 	[0,4] 	[0,0,0,0,0]
114  67    5     0      897    10     [1] 	[3] 	[0,1,1,0,0]
115  37    47    0      945    10     [0] 	[] 	[0,0,0,0,0]
116  49    42    0      937    10     [2] 	[2] 	[0,0,0,0,0]
117  53    43    14     134    10     [1] 	[3] 	[0,0,1,0,0]
118  61    52    808    928    10     [4] 	[3] 	[0,0,0,0,0]
119  57    48    0      932    10     [0] 	[4] 	[0,0,1,0,0]
120  56    37    0      929    10     [2] 	[] 	[0,0,0,0,0]
121  55    54    0      934    10     [4] 	[1] 	[0,0,0,0,0]
122  4     18    0      901    10     [0] 	[0,4] 	[0,0,0,0,0]
123  26    52    0      935    10     [1] 	[3] 	[0,1,0,0,0]
124  26    35    308    428    10     [1] 	[0,3] 	[0,1,1,0,0]
125  31    67    810    930    10     [4] 	[1,3] 	[0,0,0,0,0]
