R204.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
27   35    17    0      972    10     [3] 	[3] 	[0,1,0,0,0]
28   55    45    0      967    10     [4] 	[] 	[0,0,0,1,0]
29   55    20    678    801    10     [4] 	[] 	[0,0,0,1,0]
30   15    30    0      969    10     [3] 	[] 	[0,1,0,0,0]
31   25    30    0      978    10     [3] 	[] 	[0,1,0,0,0]
32   20    50    0      968    10     [2] 	[] 	[0,0,0,0,0]
33   10    43    404    481    10     [2] 	[0] 	[0,0,0,0,0]
34   55    60    400    497    10     [3] 	[1,3] 	[0,1,0,0,0]
35   30    60    0      964    10     [4] 	[] 	[0,0,0,1,0]
36   20    65    206    325    10     [1] 	[2] 	[0,0,1,0,0]
37   50    35    0      975    10     [2] 	[3] 	[0,1,0,0,0]
38   30    25    690    827    10     [1] 	[] 	[0,0,1,0,0]
39   15    10    0      957    10     [1] 	[0,1] 	[0,0,1,0,0]
40   30    5     175    300    10     [2] 	[] 	[0,1,0,0,0]
41   10    20    0      960    10     [1] 	[] 	[0,0,1,0,0]
42   5     30    0      959    10     [1] 	[1] 	[0,0,0,0,0]
43   20    40    0      974    10     [0] 	[1] 	[1,0,0,1,0]
44   15    60    0      957    10     [3] 	[] 	[0,0,0,0,0]
45   45    65    0      958    10     [3] 	[1,3] 	[0,0,0,0,0]
46   45    20    0      971    10     [2] 	[3] 	[0,1,0,0,0]
47   45    10    0      963    10     [2] 	[3] 	[0,0,0,0,0]
48   55    5     206    325    10     [0] 	[1] 	[1,0,0,1,0]
49   65    35    0      960    10     [4] 	[4] 	[0,0,0,1,0]
50   65    20    817    956    10     [3] 	[1] 	[0,1,0,0,0]
51   45    30    0      978    10     [3] 	[] 	[0,1,0,0,0]
52   35    40    0      985    10     [3] 	[1,3] 	[0,0,0,0,0]
53   41    37    0      983    10     [4] 	[3,4] 	[0,0,0,0,0]
54   64    42    0      960    10     [2] 	[3] 	[0,0,0,0,0]
55   40    60    0      964    10     [2] 	[] 	[0,1,0,0,0]
56   31    52    0      972    10     [1] 	[2] 	[0,0,0,0,0]
57   35    69    0      956    10     [1] 	[2] 	[0,0,0,0,0]
58   53    52    0      965    10     [1] 	[1] 	[0,0,1,0,0]
59   65    55    0      953    10     [1] 	[2] 	[0,0,1,0,0]
60   63    65    0      948    10     [3] 	[1,3] 	[0,1,0,0,0]
61   2     60    0      948    10     [0] 	[0] 	[0,0,0,0,0]
62   20    20    0      968    10     [2] 	[] 	[0,1,0,0,0]
63   5     5     302    405    10     [0] 	[1] 	[0,0,0,0,0]
64   60    12    0      956    10     [4] 	[3,4] 	[0,0,0,0,0]
65   40    25    0      978    10     [1] 	[2] 	[0,0,1,0,0]
66   42    7     0      961    10     [2] 	[0] 	[0,1,0,0,0]
67   24    12    0      964    10     [3] 	[] 	[0,1,0,0,0]
68   23    3     0      955    10     [0] 	[0,1] 	[0,0,0,0,0]
69   11    14    233    340    10     [4] 	[] 	[0,0,0,0,0]
70   6     38    0      960    10     [0] 	[] 	[1,0,0,1,0]
71   2     48    0      954    10     [4] 	[3,4] 	[0,0,0,1,0]
72   8     56    0      955    10     [4] 	[] 	[0,0,0,1,0]
73   13    52    0      962    10     [0] 	[] 	[0,0,0,0,0]
74   6     68    0      946    10     [2] 	[0,3] 	[0,1,0,0,0]
75   47    47    0      973    10     [4] 	[3] 	[0,0,0,0,0]
76   49    58    0      963    10     [0] 	[0,1] 	[1,0,0,0,0]
77   27    43    0      978    10     [4] 	[] 	[0,0,0,0,0]
78   37    31    414    489    10     [2] 	[0] 	[0,0,0,0,0]
79   57    29    0      967    10     [1] 	[] 	[0,0,0,0,0]
80   63    23    620    739    10     [4] 	[] 	[0,0,0,0,0]
81   53    12    0      960    10     [0] 	[0,1] 	[1,0,0,1,0]
82   32    12    0      966    10     [2] 	[] 	[0,1,0,0,0]
83   36    26    849    980    10     [3] 	[1,3] 	[0,0,0,0,0]
84   21    24    0      972    10     [1] 	[0,2] 	[0,0,1,0,0]
85   17    34    0      971    10     [4] 	[3,4] 	[0,0,0,1,0]
86   12    24    0      964    10     [0] 	[] 	[0,0,0,1,0]
87   24    58    163    302    10     [1] 	[2] 	[0,0,0,0,0]
88   27    69    0      955    10     [4] 	[] 	[0,0,0,1,0]
89   15    77    0      943    10     [2] 	[] 	[0,0,0,0,0]
90   62    77    0      940    10     [1] 	[1,2] 	[0,0,1,0,0]
91   49    73    0      949    10     [2] 	[] 	[0,0,0,0,0]
92   67    5     294    401    10     [0] 	[0,1] 	[0,0,0,0,0]
93   56    39    0      968    10     [0] 	[] 	[0,0,0,0,0]
94   37    47    162    293    10     [4] 	[] 	[0,0,0,1,0]
95   37    56    0      968    10     [1] 	[1] 	[0,0,1,0,0]
96   57    68    0      950    10     [0] 	[0,1] 	[0,0,0,0,0]
97   47    16    0      967    10     [0] 	[0,1] 	[0,0,0,0,0]
98   44    17    0      969    10     [2] 	[0] 	[0,1,0,0,0]
99   46    13    681    802    10     [1] 	[] 	[0,0,0,0,0]
100  49    11    0      962    10     [0] 	[0] 	[0,0,0,0,0]
101  49    42    290    373    10     [4] 	[4] 	[0,0,0,0,0]
102  53    43    817    952    10     [3] 	[] 	[0,0,0,0,0]
103  61    52    0      958    10     [4] 	[4] 	[0,0,0,1,0]
104  57    48    388    465    10     [2] 	[] 	[0,0,0,0,0]
105  56    37    0      968    10     [4] 	[3] 	[0,0,0,0,0]
106  55    54    0      962    10     [2] 	[] 	[0,0,0,0,0]
107  15    47    0      966    10     [4] 	[] 	[0,0,0,1,0]
108  14    37    0      968    10     [0] 	[0,1] 	[1,0,0,1,0]
109  11    31    436    511    10     [4] 	[] 	[0,0,0,1,0]
110  16    22    0      966    10     [3] 	[] 	[0,1,0,0,0]
111  4     18    0      954    10     [0] 	[] 	[1,0,0,0,0]
112  28    18    420    447    10     [3] 	[] 	[0,0,0,0,0]
113  26    52    0      970    10     [0] 	[] 	[1,0,0,0,0]
114  26    35    0      981    10     [4] 	[4] 	[0,0,0,0,0]
115  31    67    0      957    10     [3] 	[1,3] 	[0,0,0,0,0]
116  15    19    0      964    10     [2] 	[] 	[0,1,0,0,0]
117  22    22    18     181    10     [2] 	[0,3] 	[0,0,0,0,0]
118  18    24    0      969    10     [2] 	[] 	[0,1,0,0,0]
119  26    27    0      977    10     [3] 	[3] 	[0,0,0,0,0]
120  25    24    0      975    10     [4] 	[4] 	[0,0,0,1,0]
121  22    27    0      974    10     [0] 	[0,1] 	[1,0,0,0,0]
122  25    21    0      972    10     [3] 	[1] 	[0,1,0,0,0]
123  19    21    0      968    10     [0] 	[0,1] 	[1,0,0,1,0]
124  20    26    333    432    10     [0] 	[] 	[1,0,0,0,0]
125  18    18    798    965    10     [2] 	[3] 	[0,1,0,0,0]
