RC107.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      240    0      [] 	[] 	[]
51   95    30    105    154    10     [0] 	[2,4] 	[0,0,0,0,0]
52   95    35    57     172    10     [2] 	[] 	[1,0,0,0,0]
53   92    30    55     120    10     [1] 	[2,3] 	[0,0,0,0,0]
54   90    35    52     112    10     [4] 	[2,4] 	[0,0,0,0,0]
55   88    30    52     159    10     [2] 	[1,2] 	[0,0,0,0,0]
56   88    35    50     110    10     [2] 	[2,3] 	[1,0,0,0,0]
57   87    30    116    175    10     [3] 	[] 	[0,0,0,0,0]
58   85    25    51     178    10     [4] 	[] 	[0,0,1,0,0]
59   85    35    100    151    10     [0] 	[0,2] 	[0,0,0,0,0]
60   67    85    61     185    10     [1] 	[0] 	[0,0,0,0,0]
61   65    85    43     186    10     [0] 	[] 	[0,0,0,0,0]
62   65    82    113    164    10     [2] 	[2] 	[1,0,0,0,0]
63   62    80    37     148    10     [3] 	[2,4] 	[0,0,0,0,1]
64   60    80    36     191    10     [3] 	[2] 	[0,0,0,0,0]
65   60    85    50     149    10     [2] 	[3] 	[0,0,0,0,0]
66   58    75    48     165    10     [3] 	[2] 	[0,0,0,0,0]
67   55    80    33     166    10     [4] 	[] 	[0,0,1,0,1]
68   55    85    117    168    10     [2] 	[2,3] 	[1,0,0,0,0]
69   55    82    35     148    10     [2] 	[] 	[0,0,0,0,0]
70   20    82    37     177    10     [0] 	[4] 	[0,1,0,0,0]
71   18    80    98     157    10     [2] 	[] 	[1,0,0,0,0]
72   2     45    38     109    10     [0] 	[2] 	[0,0,0,0,0]
73   42    5     120    184    10     [1] 	[0,2] 	[0,0,0,0,0]
74   42    12    79     158    10     [0] 	[2,4] 	[0,0,0,0,0]
75   72    35    104    157    10     [4] 	[2] 	[0,0,1,0,1]
76   55    20    69     126    10     [3] 	[4] 	[0,0,0,0,1]
77   25    30    36     97     10     [4] 	[] 	[0,0,0,0,0]
78   20    50    57     154    10     [2] 	[1] 	[1,0,0,0,0]
79   55    60    127    180    10     [1] 	[0,2] 	[0,0,0,0,1]
80   30    60    95     214    10     [1] 	[0] 	[0,0,1,0,1]
81   50    35    88     201    10     [1] 	[] 	[0,0,0,0,1]
82   30    25    82     139    10     [4] 	[2,4] 	[0,0,0,0,0]
83   15    10    56     182    10     [4] 	[] 	[0,0,0,0,1]
84   10    20    42     125    10     [1] 	[0] 	[0,0,0,0,1]
85   15    60    137    202    10     [4] 	[] 	[0,0,1,0,1]
86   45    65    55     106    10     [0] 	[] 	[0,1,0,0,0]
87   65    35    29     158    10     [3] 	[] 	[0,0,0,0,1]
88   65    20    39     108    10     [4] 	[2] 	[0,0,0,0,0]
89   45    30    20     139    10     [4] 	[2,4] 	[0,0,0,0,0]
90   35    40    11     140    10     [2] 	[1,3] 	[0,0,0,0,0]
91   41    37    92     203    10     [2] 	[] 	[1,0,0,0,0]
92   64    42    28     141    10     [2] 	[2] 	[0,0,0,0,0]
93   40    60    100    217    10     [4] 	[2] 	[0,0,1,0,1]
94   31    52    9      134    10     [1] 	[] 	[0,0,0,0,1]
95   35    69    60     210    10     [1] 	[0,2] 	[0,0,0,0,1]
96   65    55    52     107    10     [2] 	[3] 	[0,0,0,0,0]
97   63    65    27     101    10     [2] 	[3] 	[1,0,0,0,0]
98   2     60    65     118    10     [1] 	[] 	[0,0,1,0,1]
99   20    20    72     193    10     [3] 	[2,4] 	[0,0,0,0,1]
100  5     5     60     117    10     [1] 	[0,3] 	[0,0,1,0,1]
101  60    12    42     143    10     [0] 	[2,4] 	[0,1,0,0,0]
102  23    3     52     180    10     [1] 	[0,3] 	[0,0,0,0,0]
103  8     56    46     163    10     [2] 	[1,2] 	[0,0,0,0,0]
104  6     68    54     153    10     [3] 	[2,4] 	[0,0,0,0,0]
105  47    47    97     222    10     [0] 	[2,4] 	[0,1,0,1,0]
106  49    58    80     121    10     [1] 	[3] 	[0,0,0,0,1]
107  27    43    26     87     10     [2] 	[1,2] 	[1,0,0,0,0]
108  37    31    19     87     10     [0] 	[4] 	[0,0,0,0,0]
109  57    29    62     159    10     [1] 	[0,2] 	[0,0,1,0,1]
110  63    23    76     127    10     [4] 	[] 	[0,0,1,0,1]
111  21    24    77     126    10     [1] 	[2,3] 	[0,0,1,0,1]
112  12    24    68     141    10     [1] 	[3] 	[0,0,0,0,0]
113  24    58    24     139    10     [1] 	[2,3] 	[0,0,0,0,0]
114  67    5     105    177    10     [2] 	[1] 	[1,0,0,0,0]
115  37    47    74     127    10     [3] 	[] 	[0,0,0,0,1]
116  49    42    151    212    10     [1] 	[2] 	[0,0,0,0,1]
117  53    43    14     155    10     [1] 	[] 	[0,0,1,0,1]
118  61    52    69     208    10     [4] 	[2,4] 	[0,0,1,0,1]
119  57    48    86     133    10     [2] 	[1,3] 	[1,0,0,0,0]
120  56    37    20     84     10     [0] 	[4] 	[0,1,0,1,0]
121  55    54    121    172    10     [4] 	[] 	[0,0,1,0,1]
122  4     18    112    157    10     [0] 	[] 	[0,0,0,1,0]
123  26    52    30     91     10     [0] 	[2] 	[0,1,0,0,0]
124  26    35    37     146    10     [2] 	[] 	[1,0,0,0,0]
125  31    67    66     210    10     [4] 	[] 	[0,0,1,0,1]
