R108.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
87   24    58    48     78     10     [0] 	[] 	[0,0,0,0,1]
88   27    69    0      185    10     [4] 	[0,4] 	[0,1,0,0,0]
89   15    77    0      173    10     [0] 	[0] 	[0,0,0,0,1]
90   62    77    0      170    10     [3] 	[] 	[0,0,0,0,0]
91   49    73    0      179    10     [1] 	[0,3] 	[0,0,0,0,0]
92   67    5     73     103    10     [2] 	[0] 	[1,0,0,0,0]
93   56    39    0      198    10     [4] 	[4] 	[0,1,0,0,0]
94   37    47    40     70     10     [2] 	[] 	[0,0,0,0,0]
95   37    56    0      198    10     [1] 	[0] 	[0,0,1,0,1]
96   57    68    0      180    10     [1] 	[0] 	[0,0,1,0,0]
97   47    16    0      197    10     [2] 	[0] 	[1,0,0,0,0]
98   44    17    0      199    10     [4] 	[0,4] 	[0,1,0,0,0]
99   46    13    139    169    10     [1] 	[0,3] 	[0,0,0,0,0]
100  49    11    0      192    10     [0] 	[2] 	[0,0,0,0,0]
101  49    42    63     93     10     [4] 	[0] 	[0,1,0,0,0]
102  53    43    169    199    10     [4] 	[] 	[0,1,0,0,0]
103  61    52    0      188    10     [3] 	[] 	[0,0,1,0,0]
104  57    48    82     112    10     [2] 	[0,1] 	[1,0,0,0,0]
105  56    37    0      198    10     [4] 	[0,4] 	[0,1,0,0,0]
106  55    54    0      192    10     [4] 	[0] 	[0,1,0,0,0]
107  15    47    0      196    10     [1] 	[] 	[0,0,0,0,0]
108  14    37    0      198    10     [3] 	[0] 	[0,0,1,0,1]
109  11    31    91     121    10     [2] 	[0] 	[1,0,0,0,1]
110  16    22    0      196    10     [0] 	[0] 	[0,0,0,0,1]
111  4     18    0      184    10     [0] 	[0,1] 	[0,0,0,0,1]
112  28    18    83     113    10     [4] 	[0,4] 	[0,0,0,0,0]
113  26    52    0      200    10     [1] 	[0] 	[0,0,0,0,0]
114  26    35    0      211    10     [0] 	[1,2] 	[0,0,0,0,0]
115  31    67    0      187    10     [0] 	[1] 	[0,0,0,0,1]
116  15    19    0      194    10     [2] 	[] 	[0,0,0,0,1]
117  22    22    18     48     10     [4] 	[0,4] 	[0,1,0,0,0]
118  18    24    0      199    10     [3] 	[0] 	[0,0,0,0,1]
119  26    27    0      207    10     [1] 	[] 	[0,0,1,0,0]
120  25    24    0      205    10     [4] 	[0] 	[0,1,0,0,0]
121  22    27    0      204    10     [0] 	[0,1] 	[0,0,0,0,0]
122  25    21    0      202    10     [4] 	[0] 	[0,0,0,0,0]
123  19    21    0      198    10     [0] 	[] 	[0,0,0,0,1]
124  20    26    73     103    10     [3] 	[3] 	[0,0,0,0,0]
125  18    18    165    195    10     [0] 	[1] 	[0,0,0,0,1]
