C202.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
67   33    32    2666   2826   90     [3] 	[0,1] 	[0,0,1,0,0]
68   33    35    2573   2733   90     [3] 	[] 	[0,0,1,0,0]
69   32    20    1913   2073   90     [1] 	[1,3] 	[1,0,0,0,0]
70   30    30    2105   2265   90     [3] 	[0,2] 	[0,0,0,0,0]
71   34    25    2009   2169   90     [3] 	[] 	[0,0,1,0,0]
72   30    35    2480   2640   90     [3] 	[0] 	[0,0,1,0,0]
73   36    40    0      3289   90     [0] 	[] 	[0,0,0,0,1]
74   48    20    967    1127   90     [0] 	[1,2] 	[1,0,0,0,0]
75   26    32    0      3277   90     [1] 	[] 	[0,0,0,0,0]
76   25    30    2200   2360   90     [0] 	[2] 	[1,0,0,0,1]
77   25    35    0      3278   90     [0] 	[2] 	[0,0,0,0,1]
78   44    5     1256   1416   90     [1] 	[1,2] 	[0,0,0,0,0]
79   42    10    1160   1320   90     [0] 	[1,2] 	[0,0,0,0,1]
80   42    15    1065   1225   90     [4] 	[] 	[0,0,0,0,0]
81   40    5     1350   1510   90     [1] 	[] 	[0,0,0,0,0]
82   38    15    1725   1885   90     [2] 	[0] 	[0,0,0,0,0]
83   38    5     1442   1602   90     [1] 	[1] 	[1,0,0,0,0]
84   38    10    0      3259   90     [4] 	[0,1] 	[0,0,0,1,0]
85   35    5     1535   1695   90     [4] 	[] 	[0,0,0,1,0]
86   50    30    401    561    90     [3] 	[] 	[0,0,1,0,0]
87   50    35    120    280    90     [4] 	[] 	[0,0,0,0,0]
88   50    40    25     185    90     [2] 	[] 	[0,0,0,1,0]
89   48    30    493    653    90     [3] 	[] 	[0,0,1,0,0]
90   44    25    871    1031   90     [4] 	[] 	[0,0,0,1,0]
91   47    35    588    748    90     [3] 	[] 	[0,0,1,0,0]
92   47    40    12     172    90     [0] 	[] 	[0,0,0,0,0]
93   42    30    776    936    90     [2] 	[] 	[0,0,0,1,0]
94   45    35    680    840    90     [2] 	[4] 	[0,0,0,1,0]
95   95    30    2321   2481   90     [4] 	[1] 	[0,0,0,1,0]
96   95    35    2226   2386   90     [1] 	[] 	[0,0,0,0,0]
97   53    30    0      3276   90     [3] 	[0,2] 	[0,0,1,0,0]
98   92    30    2414   2574   90     [4] 	[1,4] 	[0,0,0,1,0]
99   53    35    213    373    90     [2] 	[0] 	[0,0,0,1,0]
100  45    65    0      3284   90     [0] 	[] 	[1,0,0,0,1]
101  90    35    2131   2291   90     [2] 	[4] 	[0,0,0,1,0]
102  72    45    2900   3060   90     [1] 	[1,3] 	[1,0,0,0,0]
103  78    40    2802   2962   90     [4] 	[0,4] 	[0,0,0,1,0]
104  87    30    2608   2768   90     [2] 	[] 	[0,0,0,1,0]
105  85    25    2513   2673   90     [4] 	[] 	[0,0,0,1,0]
106  85    35    2703   2863   90     [1] 	[1,2] 	[0,0,0,0,0]
107  75    55    0      3264   90     [2] 	[0] 	[0,0,0,0,0]
108  72    55    0      3267   90     [4] 	[0] 	[0,0,0,1,0]
109  70    58    1641   1801   90     [3] 	[2] 	[0,0,0,0,0]
110  86    46    0      3253   90     [3] 	[] 	[0,0,0,0,0]
111  66    55    1736   1896   90     [3] 	[0] 	[0,0,0,0,0]
112  64    46    3097   3257   90     [4] 	[] 	[0,0,0,1,0]
113  65    60    1546   1706   90     [1] 	[3] 	[1,0,0,0,0]
114  56    64    1355   1515   90     [3] 	[] 	[0,0,0,0,0]
115  60    55    3119   3279   90     [2] 	[] 	[0,0,0,0,0]
116  60    60    0      3277   90     [1] 	[2,3] 	[0,0,0,0,0]
117  67    85    694    854    90     [2] 	[0,4] 	[0,0,0,1,0]
118  42    58    8      168    90     [0] 	[1] 	[1,0,0,0,1]
119  65    82    0      3259   90     [4] 	[0,4] 	[0,0,0,1,0]
120  62    80    0      3262   90     [3] 	[0,1] 	[0,0,0,0,0]
121  62    40    0      3275   90     [4] 	[0,1] 	[0,0,0,0,0]
122  60    85    597    757    90     [3] 	[0] 	[0,0,1,0,0]
123  58    75    0      3269   90     [0] 	[2] 	[1,0,0,0,0]
124  55    80    407    567    90     [1] 	[] 	[0,0,0,0,0]
125  55    85    502    662    90     [0] 	[] 	[1,0,0,0,0]
