R209.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
64   60    12    33     797    10     [1] 	[1,4] 	[0,0,0,0,1]
65   40    25    243    554    10     [3] 	[] 	[0,0,0,1,0]
66   42    7     225    682    10     [2] 	[] 	[0,0,0,0,1]
67   24    12    25     616    10     [2] 	[] 	[0,0,0,0,0]
68   23    3     578    747    10     [1] 	[3] 	[0,0,0,0,1]
69   11    14    72     501    10     [3] 	[0] 	[0,0,0,0,0]
70   6     38    29     669    10     [0] 	[] 	[0,0,0,0,0]
71   2     48    458    685    10     [3] 	[0] 	[0,0,0,0,0]
72   8     56    34     362    10     [2] 	[2] 	[0,0,0,0,1]
73   13    52    694    962    10     [0] 	[0] 	[0,0,0,1,0]
74   6     68    444    597    10     [4] 	[2] 	[0,0,0,0,0]
75   47    47    499    690    10     [1] 	[] 	[0,0,0,0,0]
76   49    58    296    505    10     [0] 	[2] 	[0,0,0,1,0]
77   27    43    111    362    10     [3] 	[0,1] 	[0,0,0,1,0]
78   37    31    301    602    10     [2] 	[] 	[0,0,0,0,1]
79   57    29    595    780    10     [2] 	[] 	[0,0,0,0,0]
80   63    23    442    917    10     [1] 	[1,3] 	[0,0,0,0,1]
81   53    12    426    851    10     [1] 	[] 	[0,0,0,0,0]
82   32    12    366    585    10     [3] 	[0,4] 	[0,0,0,1,0]
83   36    26    458    980    10     [1] 	[1,4] 	[0,0,0,0,0]
84   21    24    17     441    10     [3] 	[1,4] 	[0,0,0,0,0]
85   17    34    651    932    10     [2] 	[] 	[0,0,0,0,1]
86   12    24    246    421    10     [0] 	[] 	[0,0,0,0,0]
87   24    58    25     583    10     [4] 	[3] 	[0,0,0,1,1]
88   27    69    34     348    10     [0] 	[2] 	[0,0,0,1,0]
89   15    77    46     523    10     [0] 	[] 	[0,0,0,1,0]
90   62    77    49     608    10     [4] 	[2,3] 	[0,0,0,1,0]
91   49    73    440    845    10     [2] 	[] 	[0,0,0,0,1]
92   67    5     132    563    10     [3] 	[1,4] 	[0,0,0,0,0]
93   56    39    464    925    10     [2] 	[3] 	[0,0,0,0,1]
94   37    47    12     535    10     [3] 	[0,4] 	[0,0,0,1,0]
95   37    56    249    968    10     [4] 	[2,3] 	[0,0,0,0,0]
96   57    68    218    417    10     [4] 	[2,3] 	[0,0,0,0,0]
97   47    16    22     377    10     [1] 	[3] 	[0,0,0,0,0]
98   44    17    263    444    10     [2] 	[] 	[0,0,0,0,0]
99   46    13    479    965    10     [4] 	[2,3] 	[0,0,0,0,0]
100  49    11    182    399    10     [2] 	[] 	[0,0,0,0,1]
101  49    42    166    497    10     [2] 	[] 	[0,0,0,0,1]
102  53    43    430    970    10     [1] 	[1,3] 	[0,0,0,0,0]
103  61    52    212    671    10     [2] 	[] 	[0,0,0,0,0]
104  57    48    273    580    10     [0] 	[] 	[0,0,0,1,0]
105  56    37    452    968    10     [1] 	[1,3] 	[0,0,0,0,1]
106  55    54    388    479    10     [4] 	[] 	[0,0,0,1,1]
107  15    47    99     352    10     [3] 	[] 	[0,0,0,1,0]
108  14    37    21     328    10     [4] 	[] 	[0,0,0,0,1]
109  11    31    323    624    10     [1] 	[] 	[0,0,0,0,1]
110  16    22    333    504    10     [2] 	[1] 	[0,0,0,0,1]
111  4     18    350    503    10     [0] 	[2] 	[0,0,0,1,0]
112  28    18    380    487    10     [2] 	[] 	[0,0,0,0,1]
113  26    52    114    553    10     [0] 	[0,2] 	[0,0,0,0,0]
114  26    35    649    981    10     [2] 	[1,2] 	[0,0,0,0,1]
115  31    67    345    534    10     [2] 	[] 	[0,0,0,0,0]
116  15    19    675    930    10     [1] 	[1,4] 	[0,0,0,0,1]
117  22    22    18     673    10     [0] 	[0] 	[0,0,0,1,0]
118  18    24    339    969    10     [1] 	[1,4] 	[0,0,0,0,1]
119  26    27    403    536    10     [0] 	[0,2] 	[0,0,0,1,0]
120  25    24    22     301    10     [3] 	[1] 	[0,0,0,1,0]
121  22    27    565    732    10     [3] 	[] 	[0,0,0,1,0]
122  25    21    582    703    10     [1] 	[] 	[0,0,0,0,1]
123  19    21    122    367    10     [2] 	[] 	[0,0,0,0,1]
124  20    26    185    580    10     [3] 	[0,1] 	[0,0,0,0,0]
125  18    18    297    965    10     [3] 	[1,4] 	[0,0,0,1,0]
