C206.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
72   30    35    2348   2771   90     [4] 	[3] 	[0,0,0,0,0]
73   36    40    2715   3156   90     [2] 	[2] 	[1,0,0,0,0]
74   48    20    812    1281   90     [1] 	[1] 	[0,1,0,0,0]
75   26    32    2018   2725   90     [3] 	[4] 	[0,0,0,0,0]
76   25    30    2015   2544   90     [1] 	[1,2] 	[0,1,0,0,0]
77   25    35    2201   2728   90     [2] 	[] 	[1,0,0,0,0]
78   44    5     1078   1593   90     [2] 	[2,3] 	[0,0,0,0,0]
79   42    10    998    1481   90     [1] 	[1] 	[0,1,0,0,0]
80   42    15    897    1392   90     [4] 	[] 	[0,0,0,0,0]
81   40    5     1199   1660   90     [4] 	[2,3] 	[1,0,0,0,0]
82   38    15    1552   2057   90     [3] 	[] 	[0,0,1,0,0]
83   38    5     1263   1780   90     [3] 	[1,2] 	[0,0,0,0,0]
84   38    10    1498   1921   90     [4] 	[0,2] 	[0,0,0,0,0]
85   35    5     1325   1904   90     [2] 	[2,3] 	[1,1,0,0,0]
86   50    30    223    738    90     [3] 	[1,4] 	[0,0,1,0,0]
87   50    35    18     474    90     [4] 	[3] 	[1,0,0,0,0]
88   50    40    14     360    90     [2] 	[3] 	[0,0,0,0,0]
89   48    30    246    899    90     [2] 	[] 	[0,1,0,0,0]
90   44    25    704    1197   90     [4] 	[] 	[1,0,0,0,0]
91   47    35    393    942    90     [0] 	[] 	[0,1,0,0,0]
92   47    40    12     424    90     [4] 	[] 	[1,0,0,0,0]
93   42    30    641    1070   90     [0] 	[0] 	[0,1,1,0,0]
94   45    35    534    985    90     [4] 	[3] 	[1,0,0,0,0]
95   95    30    2119   2682   90     [3] 	[2,4] 	[0,0,1,0,0]
96   95    35    2079   2532   90     [1] 	[1,2] 	[0,1,0,0,0]
97   53    30    131    644    90     [4] 	[2,3] 	[0,0,0,0,0]
98   92    30    2169   2818   90     [3] 	[1,4] 	[0,0,1,0,0]
99   53    35    87     498    90     [2] 	[] 	[1,0,0,0,0]
100  45    65    15     607    90     [1] 	[] 	[0,1,0,0,0]
101  90    35    2002   2419   90     [1] 	[1,2] 	[0,1,0,0,0]
102  72    45    2701   3258   90     [0] 	[0,4] 	[0,0,0,0,0]
103  78    40    2599   3164   90     [0] 	[0] 	[0,0,1,0,0]
104  87    30    2505   2870   90     [4] 	[0] 	[1,0,0,0,0]
105  85    25    2369   2816   90     [1] 	[1] 	[0,1,0,0,0]
106  85    35    2563   3002   90     [1] 	[] 	[0,0,0,0,0]
107  75    55    1783   2226   90     [1] 	[1,2] 	[0,1,0,0,0]
108  72    55    1591   2232   90     [3] 	[1] 	[0,0,1,0,0]
109  70    58    1513   1928   90     [2] 	[2] 	[1,1,0,0,0]
110  86    46    1829   2388   90     [2] 	[3] 	[0,0,0,0,0]
111  66    55    1604   2027   90     [2] 	[2,3] 	[1,1,0,0,0]
112  64    46    2976   3275   90     [0] 	[0,4] 	[0,0,1,0,0]
113  65    60    1338   1913   90     [4] 	[0,2] 	[1,0,0,0,0]
114  56    64    1116   1753   90     [1] 	[2] 	[0,1,0,0,0]
115  60    55    2789   3279   90     [0] 	[] 	[0,0,1,0,0]
116  60    60    1349   1712   90     [3] 	[2] 	[0,0,1,0,0]
117  67    85    518    1029   90     [3] 	[1,2] 	[0,0,0,0,0]
118  42    58    8      509    90     [1] 	[2] 	[0,1,0,0,0]
119  65    82    549    1186   90     [1] 	[] 	[0,0,0,0,0]
120  62    80    744    1177   90     [1] 	[] 	[0,0,0,0,0]
121  62    40    2713   3275   90     [1] 	[] 	[0,0,0,0,0]
122  60    85    397    956    90     [4] 	[0,3] 	[0,0,0,0,0]
123  58    75    839    1276   90     [2] 	[] 	[0,1,0,0,0]
124  55    80    272    701    90     [3] 	[2] 	[0,0,0,0,0]
125  55    85    373    790    90     [2] 	[2] 	[1,1,0,0,0]
