R105.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
112  28    18    83     113    10     [1] 	[0,3] 	[0,0,1,0,0]
113  26    52    64     94     10     [4] 	[2,4] 	[0,0,0,0,1]
114  26    35    166    196    10     [4] 	[2] 	[0,0,0,0,1]
115  31    67    85     115    10     [4] 	[] 	[0,0,0,0,1]
116  15    19    150    180    10     [3] 	[3,4] 	[0,1,0,0,0]
117  22    22    18     48     10     [1] 	[] 	[0,0,0,0,0]
118  18    24    169    199    10     [4] 	[2,4] 	[0,0,0,0,1]
119  26    27    90     120    10     [3] 	[] 	[0,1,0,0,0]
120  25    24    29     59     10     [1] 	[] 	[0,0,0,0,0]
121  22    27    125    155    10     [2] 	[0,1] 	[0,0,0,1,0]
122  25    21    123    153    10     [2] 	[] 	[0,0,0,0,0]
123  19    21    48     78     10     [1] 	[3,4] 	[0,0,1,0,0]
124  20    26    73     103    10     [4] 	[2,4] 	[0,0,0,0,1]
125  18    18    165    195    10     [2] 	[0,1] 	[0,0,0,1,0]
