C204.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
24   25    56    0      3390   0      [0,2] 	[1,3,4] 	[0,3,0,0,5]
25   42    66    0      3390   0      [0,2,3] 	[] 	[0,5,0,0,2]
26   52    75    0      3272   90     [0] 	[] 	[0,0,0,0,1]
27   45    70    0      3279   90     [3] 	[] 	[0,0,1,0,0]
28   62    69    0      3270   90     [4] 	[4] 	[1,0,0,0,0]
29   60    66    1261   1421   90     [3] 	[1,3] 	[0,0,1,0,0]
30   42    65    0      3284   90     [1] 	[1,3] 	[0,0,1,0,0]
31   16    42    0      3274   90     [3] 	[] 	[0,0,0,0,0]
32   58    70    0      3273   90     [1] 	[3,4] 	[0,0,0,0,1]
33   34    60    2887   3047   90     [4] 	[2,4] 	[0,0,0,0,0]
34   28    70    2601   2761   90     [0] 	[4] 	[0,0,0,0,1]
35   35    66    0      3283   90     [4] 	[] 	[1,0,0,0,0]
36   35    69    2698   2858   90     [0] 	[1,4] 	[0,0,0,0,1]
37   25    85    0      3261   90     [2] 	[3,4] 	[0,1,0,0,0]
38   22    75    2405   2565   90     [3] 	[3] 	[0,0,1,0,0]
39   22    85    0      3260   90     [2] 	[4] 	[0,1,0,0,0]
40   20    80    2216   2376   90     [0] 	[1] 	[0,0,0,0,1]
41   20    85    0      3259   90     [3] 	[1] 	[0,0,1,0,1]
42   18    75    0      3266   90     [0] 	[1] 	[0,0,0,0,1]
43   15    75    0      3264   90     [1] 	[] 	[0,0,1,0,1]
44   15    80    0      3260   90     [1] 	[1,3] 	[0,0,1,0,1]
45   30    50    0      3290   90     [0] 	[] 	[0,0,0,0,1]
46   30    56    0      3288   90     [4] 	[] 	[1,0,0,0,0]
47   28    52    0      3287   90     [4] 	[2] 	[1,0,0,0,0]
48   14    66    1643   1803   90     [3] 	[] 	[0,0,1,0,1]
49   25    50    0      3285   90     [1] 	[3] 	[0,0,0,0,0]
50   22    66    2504   2664   90     [0] 	[4] 	[0,0,0,0,1]
51   8     62    0      3265   90     [1] 	[] 	[0,0,1,0,0]
52   23    52    0      3282   90     [0] 	[] 	[0,0,0,0,0]
53   4     55    0      3263   90     [3] 	[] 	[0,0,0,0,0]
54   20    50    0      3280   90     [4] 	[2] 	[0,0,0,0,0]
55   20    55    0      3279   90     [4] 	[] 	[1,0,0,0,0]
56   10    35    0      3266   90     [4] 	[] 	[0,0,0,0,0]
57   10    40    0      3268   90     [0] 	[1,4] 	[0,0,0,0,0]
58   8     40    0      3266   90     [0] 	[] 	[0,0,0,0,0]
59   8     45    0      3267   90     [1] 	[] 	[0,0,1,0,1]
60   5     35    0      3261   90     [4] 	[] 	[0,0,0,0,0]
61   5     45    0      3264   90     [0] 	[1,4] 	[0,0,0,0,1]
62   2     40    0      3260   90     [4] 	[2,4] 	[1,0,0,0,0]
63   0     40    1063   1223   90     [2] 	[2] 	[0,1,0,0,0]
64   0     45    0      3259   90     [0] 	[1,4] 	[0,0,0,0,0]
65   36    18    0      3267   90     [4] 	[] 	[1,0,0,0,0]
66   35    32    0      3281   90     [2] 	[2,3] 	[0,1,0,0,0]
67   33    32    0      3280   90     [0] 	[1,4] 	[0,0,0,0,0]
68   33    35    0      3283   90     [2] 	[2,4] 	[0,1,0,0,0]
69   32    20    1913   2073   90     [0] 	[1] 	[0,0,0,0,1]
70   30    30    0      3277   90     [0] 	[1] 	[0,0,0,0,1]
71   34    25    0      3274   90     [0] 	[1] 	[0,0,0,0,1]
72   30    35    0      3281   90     [3] 	[1,3] 	[0,0,0,0,1]
73   36    40    0      3289   90     [2] 	[4] 	[0,0,0,0,0]
74   48    20    0      3268   90     [4] 	[2,4] 	[0,0,0,0,0]
75   26    32    0      3277   90     [3] 	[] 	[0,0,1,0,1]
76   25    30    0      3275   90     [0] 	[] 	[0,0,0,0,1]
77   25    35    0      3278   90     [0] 	[4] 	[0,0,0,0,1]
78   44    5     1256   1416   90     [2] 	[3] 	[0,1,0,0,0]
79   42    10    0      3259   90     [0] 	[4] 	[0,0,0,0,0]
80   42    15    1065   1225   90     [3] 	[1,3] 	[0,0,0,0,1]
81   40    5     0      3255   90     [2] 	[2] 	[0,0,0,0,0]
82   38    15    0      3264   90     [2] 	[] 	[0,1,0,0,0]
83   38    5     1442   1602   90     [1] 	[1] 	[0,0,1,0,1]
84   38    10    0      3259   90     [1] 	[3,4] 	[0,0,0,0,0]
85   35    5     0      3254   90     [4] 	[2] 	[1,0,0,0,0]
86   50    30    0      3277   90     [0] 	[] 	[0,0,0,0,1]
87   50    35    120    280    90     [1] 	[] 	[0,0,0,0,0]
88   50    40    0      3285   90     [4] 	[2,4] 	[0,0,0,0,0]
89   48    30    0      3278   90     [1] 	[] 	[0,0,1,0,1]
90   44    25    0      3274   90     [0] 	[1,4] 	[0,0,0,0,1]
91   47    35    0      3283   90     [2] 	[] 	[0,0,0,0,0]
92   47    40    12     172    90     [4] 	[2,4] 	[1,0,0,0,0]
93   42    30    0      3279   90     [0] 	[1] 	[0,0,0,0,1]
94   45    35    680    840    90     [2] 	[2,4] 	[0,1,0,0,0]
95   95    30    0      3241   90     [3] 	[1,3] 	[0,0,0,0,0]
96   95    35    0      3242   90     [4] 	[] 	[0,0,0,0,0]
97   53    30    0      3276   90     [2] 	[] 	[0,0,0,0,0]
98   92    30    0      3244   90     [0] 	[] 	[0,0,0,0,1]
99   53    35    213    373    90     [0] 	[] 	[0,0,0,0,0]
100  45    65    0      3284   90     [1] 	[3,4] 	[0,0,1,0,1]
101  90    35    2131   2291   90     [2] 	[2,3] 	[0,1,0,0,0]
102  72    45    2900   3060   90     [3] 	[1,3] 	[0,0,0,0,0]
103  78    40    0      3260   90     [3] 	[1] 	[0,0,0,0,1]
104  87    30    2608   2768   90     [2] 	[2,4] 	[0,0,0,0,0]
105  85    25    0      3248   90     [2] 	[2,4] 	[0,1,0,0,0]
106  85    35    0      3252   90     [1] 	[3] 	[0,0,1,0,0]
107  75    55    0      3264   90     [1] 	[] 	[0,0,1,0,0]
108  72    55    0      3267   90     [2] 	[4] 	[0,0,0,0,0]
109  70    58    1641   1801   90     [0] 	[1,4] 	[0,0,0,0,1]
110  86    46    0      3253   90     [1] 	[1] 	[0,0,0,0,1]
111  66    55    0      3273   90     [3] 	[1,3] 	[0,0,0,0,0]
112  64    46    3097   3257   90     [3] 	[1,3] 	[0,0,1,0,1]
113  65    60    0      3273   90     [0] 	[1,4] 	[0,0,0,0,1]
114  56    64    0      3278   90     [4] 	[2] 	[1,0,0,0,0]
115  60    55    0      3279   90     [1] 	[3,4] 	[0,0,0,0,1]
116  60    60    0      3277   90     [0] 	[4] 	[0,0,0,0,1]
117  67    85    694    854    90     [2] 	[2,3] 	[0,1,0,0,0]
118  42    58    0      3291   90     [2] 	[] 	[0,1,0,0,0]
119  65    82    0      3259   90     [0] 	[4] 	[0,0,0,0,0]
120  62    80    0      3262   90     [3] 	[1,3] 	[0,0,1,0,0]
121  62    40    0      3275   90     [2] 	[2] 	[0,0,0,0,0]
122  60    85    0      3259   90     [0] 	[1,4] 	[0,0,0,0,1]
123  58    75    0      3269   90     [4] 	[] 	[1,0,0,0,0]
124  55    80    407    567    90     [2] 	[] 	[0,1,0,0,0]
125  55    85    502    662    90     [1] 	[] 	[0,0,0,0,1]
