C107.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
35   35    66    294    474    90     [2] 	[3] 	[0,0,0,0,0]
36   35    69    387    567    90     [3] 	[1,3] 	[0,0,0,0,1]
37   25    85    597    777    90     [4] 	[4] 	[1,1,0,0,0]
38   22    75    30     210    90     [1] 	[2] 	[0,0,0,0,1]
39   22    85    504    684    90     [0] 	[3,4] 	[1,0,0,0,0]
40   20    80    317    497    90     [0] 	[4] 	[0,0,0,0,0]
41   20    85    412    592    90     [2] 	[1,3] 	[0,0,0,0,0]
42   18    75    34     214    90     [4] 	[1,2] 	[0,1,0,0,0]
43   15    75    127    307    90     [3] 	[3] 	[0,1,0,0,1]
44   15    80    222    402    90     [1] 	[3] 	[0,0,0,0,0]
45   30    50    10     190    90     [4] 	[1,2] 	[0,1,0,0,0]
46   30    52    850    1030   90     [4] 	[1,2] 	[0,0,0,0,0]
47   28    52    758    938    90     [1] 	[3] 	[0,0,0,0,0]
48   28    55    665    845    90     [3] 	[1,3] 	[0,0,0,0,0]
49   25    50    15     195    90     [2] 	[1,3] 	[0,0,0,1,0]
50   25    52    107    287    90     [4] 	[1] 	[1,1,0,0,0]
51   25    55    572    752    90     [2] 	[3] 	[0,0,0,1,0]
52   23    52    199    379    90     [0] 	[3,4] 	[0,0,0,0,0]
53   23    55    480    660    90     [2] 	[] 	[0,0,0,0,0]
54   20    50    292    472    90     [0] 	[3] 	[0,0,0,0,0]
55   20    55    387    567    90     [2] 	[3] 	[0,0,0,1,0]
56   10    35    129    309    90     [3] 	[] 	[0,1,0,0,1]
57   10    40    31     211    90     [2] 	[0,1] 	[0,0,0,0,0]
58   8     40    33     213    90     [3] 	[1,3] 	[0,1,0,0,1]
59   8     45    694    874    90     [0] 	[1,3] 	[0,0,0,0,0]
60   5     35    224    404    90     [2] 	[3] 	[0,0,0,1,0]
61   5     45    601    781    90     [1] 	[1] 	[0,0,0,0,0]
62   2     40    319    499    90     [4] 	[] 	[0,1,0,0,0]
63   0     40    411    591    90     [3] 	[3] 	[0,1,0,0,1]
64   0     45    506    686    90     [1] 	[2,3] 	[0,0,0,0,0]
65   35    30    203    383    90     [1] 	[1,3] 	[0,0,0,0,0]
66   35    32    111    291    90     [0] 	[1,4] 	[1,0,1,0,0]
67   33    32    19     199    90     [2] 	[1,3] 	[0,0,0,1,0]
68   33    35    16     196    90     [3] 	[1] 	[0,1,0,0,1]
69   32    30    296    476    90     [1] 	[] 	[0,0,0,0,1]
70   30    30    481    661    90     [0] 	[] 	[0,0,0,0,0]
71   30    32    389    569    90     [1] 	[2,3] 	[0,0,0,0,1]
72   30    35    947    1127   90     [0] 	[] 	[1,0,0,0,0]
73   28    30    573    753    90     [4] 	[1,4] 	[1,1,0,0,0]
74   28    35    944    1124   90     [1] 	[1,2] 	[0,0,0,0,1]
75   26    32    758    938    90     [4] 	[] 	[1,1,0,0,0]
76   25    30    666    846    90     [0] 	[] 	[1,0,1,0,0]
77   25    35    851    1031   90     [2] 	[0,3] 	[0,0,0,1,0]
78   44    5     227    407    90     [1] 	[] 	[0,0,0,0,0]
79   42    10    132    312    90     [3] 	[] 	[0,1,0,0,1]
80   42    15    37     217    90     [2] 	[0,3] 	[0,0,0,1,0]
81   40    5     321    501    90     [3] 	[1] 	[0,0,0,0,0]
82   40    15    35     215    90     [4] 	[] 	[1,0,0,0,0]
83   38    5     413    593    90     [4] 	[] 	[1,1,0,0,0]
84   38    15    606    786    90     [1] 	[1,3] 	[0,0,0,0,1]
85   35    5     506    686    90     [0] 	[1] 	[1,0,1,0,0]
86   50    30    481    661    90     [4] 	[] 	[1,0,0,0,0]
87   50    35    200    380    90     [3] 	[] 	[0,1,0,0,0]
88   50    40    105    285    90     [3] 	[] 	[0,0,0,0,0]
89   48    30    573    753    90     [4] 	[2,4] 	[0,1,0,0,0]
90   48    40    13     193    90     [3] 	[1,3] 	[0,1,0,0,1]
91   47    35    761    941    90     [4] 	[] 	[1,0,0,0,0]
92   47    40    12     192    90     [1] 	[2] 	[0,0,0,0,0]
93   45    30    666    846    90     [0] 	[1,3] 	[0,0,0,0,0]
94   45    35    853    1033   90     [3] 	[3] 	[0,0,0,0,0]
95   95    30    332    512    90     [1] 	[1,2] 	[0,0,0,0,0]
96   95    35    237    417    90     [0] 	[3,4] 	[0,0,1,0,0]
97   53    30    388    568    90     [2] 	[0,1] 	[0,0,0,0,0]
98   92    30    425    605    90     [0] 	[4] 	[1,0,1,0,0]
99   53    35    293    473    90     [0] 	[] 	[0,0,0,0,0]
100  45    65    943    1123   90     [0] 	[3,4] 	[0,0,0,0,0]
101  90    35    142    322    90     [2] 	[1,3] 	[0,0,0,1,0]
102  88    30    519    699    90     [3] 	[] 	[0,0,0,0,1]
103  88    35    50     230    90     [0] 	[] 	[1,0,1,0,0]
104  87    30    610    790    90     [4] 	[2] 	[1,1,0,0,0]
105  85    25    705    885    90     [3] 	[1,3] 	[0,0,0,0,0]
106  85    35    47     227    90     [3] 	[1] 	[0,1,0,0,1]
107  75    55    305    485    90     [0] 	[4] 	[0,0,0,0,0]
108  72    55    212    392    90     [1] 	[1] 	[0,0,0,0,0]
109  70    58    401    581    90     [1] 	[3] 	[0,0,0,0,1]
110  68    60    494    674    90     [0] 	[] 	[1,0,1,0,0]
111  66    55    116    296    90     [3] 	[] 	[0,1,0,0,0]
112  65    55    25     205    90     [4] 	[2] 	[0,1,0,0,0]
113  65    60    587    767    90     [4] 	[] 	[1,0,0,0,0]
114  63    58    680    860    90     [0] 	[4] 	[1,0,1,0,0]
115  60    55    20     200    90     [1] 	[] 	[0,0,0,0,1]
116  60    60    773    953    90     [4] 	[4] 	[1,0,0,0,0]
117  67    85    315    495    90     [2] 	[1,3] 	[0,0,0,0,0]
118  65    85    407    587    90     [3] 	[1,3] 	[0,0,0,0,0]
119  65    82    221    401    90     [1] 	[] 	[0,0,0,0,1]
120  62    80    128    308    90     [0] 	[] 	[0,0,0,0,0]
121  60    80    36     216    90     [4] 	[] 	[0,1,0,0,0]
122  60    85    502    682    90     [0] 	[1,3] 	[1,0,0,0,0]
123  58    75    30     210    90     [0] 	[3,4] 	[1,0,1,0,0]
124  55    80    692    872    90     [3] 	[1] 	[0,0,0,0,0]
125  55    85    597    777    90     [3] 	[1] 	[0,1,0,0,1]
