R110.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
72   8     56    34     116    10     [3] 	[] 	[1,0,0,0,0]
73   13    52    125    192    10     [0] 	[3] 	[1,0,0,0,0]
74   6     68    93     132    10     [1] 	[2] 	[0,0,0,0,0]
75   47    47    105    152    10     [2] 	[] 	[0,0,1,0,0]
76   49    58    66     119    10     [4] 	[2,4] 	[0,0,0,0,0]
77   27    43    25     88     10     [1] 	[] 	[1,0,0,0,0]
78   37    31    62     137    10     [3] 	[] 	[1,0,0,0,0]
79   57    29    121    168    10     [1] 	[2,4] 	[1,0,0,0,0]
80   63    23    70     189    10     [3] 	[0,3] 	[1,0,0,0,0]
81   53    12    81     188    10     [0] 	[] 	[1,0,1,0,0]
82   32    12    78     133    10     [4] 	[] 	[0,0,1,0,0]
83   36    26    79     210    10     [0] 	[] 	[0,0,0,0,0]
84   21    24    17     123    10     [2] 	[] 	[0,0,0,0,0]
85   17    34    130    201    10     [4] 	[2] 	[1,0,1,0,0]
86   12    24    59     102    10     [4] 	[2,4] 	[1,0,1,0,0]
87   24    58    25     164    10     [2] 	[3] 	[0,0,1,0,0]
88   27    69    34     112    10     [0] 	[3] 	[0,0,1,0,0]
89   15    77    46     165    10     [1] 	[1] 	[1,0,0,0,0]
90   62    77    49     170    10     [4] 	[2] 	[0,0,1,0,0]
91   49    73    77     179    10     [2] 	[0] 	[0,0,0,0,0]
92   67    5     43     150    10     [4] 	[] 	[0,0,1,0,0]
93   56    39    82     198    10     [3] 	[] 	[1,0,0,0,0]
94   37    47    12     142    10     [1] 	[] 	[1,0,0,0,0]
95   37    56    21     198    10     [2] 	[] 	[0,0,0,0,0]
96   57    68    57     106    10     [1] 	[] 	[0,0,0,0,0]
97   47    16    22     110    10     [0] 	[2] 	[0,0,1,0,0]
98   44    17    60     105    10     [3] 	[3] 	[1,0,0,0,0]
99   46    13    73     195    10     [2] 	[2] 	[0,0,1,0,0]
100  49    11    46     101    10     [4] 	[2,4] 	[1,0,1,0,0]
101  49    42    36     119    10     [4] 	[] 	[1,0,1,0,0]
102  53    43    65     200    10     [0] 	[3] 	[1,0,1,0,0]
103  61    52    43     158    10     [2] 	[0] 	[0,0,1,0,0]
104  57    48    58     135    10     [1] 	[] 	[1,0,0,0,0]
105  56    37    69     198    10     [0] 	[2] 	[0,0,1,0,0]
106  55    54    87     110    10     [4] 	[4] 	[0,0,0,0,0]
107  15    47    28     91     10     [1] 	[4] 	[0,0,0,0,0]
108  14    37    21     97     10     [4] 	[2,4] 	[0,0,0,0,0]
109  11    31    68     143    10     [4] 	[2] 	[1,0,0,0,0]
110  16    22    74     117    10     [3] 	[0] 	[1,0,0,0,0]
111  4     18    79     118    10     [1] 	[] 	[1,0,0,0,0]
112  28    18    84     111    10     [0] 	[3] 	[1,0,1,0,0]
113  26    52    24     133    10     [4] 	[] 	[1,0,1,0,0]
114  26    35    128    211    10     [1] 	[1] 	[1,0,0,0,0]
115  31    67    76     123    10     [1] 	[] 	[0,0,0,0,0]
116  15    19    130    194    10     [4] 	[2] 	[0,0,0,0,0]
117  22    22    18     181    10     [0] 	[] 	[1,0,0,0,0]
118  18    24    41     199    10     [1] 	[] 	[1,0,0,0,0]
119  26    27    88     121    10     [0] 	[2] 	[1,0,0,0,0]
120  25    24    14     83     10     [1] 	[] 	[0,0,0,0,0]
121  22    27    119    160    10     [3] 	[2,3] 	[1,0,0,0,0]
122  25    21    122    153    10     [4] 	[2,4] 	[1,0,1,0,0]
123  19    21    32     93     10     [2] 	[0,2] 	[0,0,1,0,0]
124  20    26    38     137    10     [0] 	[2] 	[0,0,0,0,0]
125  18    18    28     195    10     [1] 	[1,4] 	[1,0,0,0,0]
