C105.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
23   83    57    0      1236   0      [0,1] 	[1,2,3] 	[0,3,0,0,0]
24   89    78    0      1236   0      [1,2,3,4] 	[3,4] 	[4,3,2,4,0]
25   68    87    0      1236   0      [0,1,2] 	[1,2,3,4] 	[3,2,0,2,0]
26   45    68    885    994    90     [1] 	[1,2] 	[0,1,0,0,0]
27   45    70    802    893    90     [0] 	[] 	[0,1,0,0,0]
28   42    66    25     186    90     [1] 	[] 	[0,1,0,0,0]
29   42    68    699    810    90     [0] 	[] 	[0,0,0,0,0]
30   42    65    15     120    90     [0] 	[3] 	[0,0,0,0,0]
31   40    69    580    743    90     [4] 	[4] 	[0,0,1,1,0]
32   40    66    142    253    90     [0] 	[4] 	[0,0,0,0,0]
33   38    68    220    359    90     [0] 	[] 	[0,1,0,0,0]
34   38    70    499    640    90     [0] 	[4] 	[0,1,0,0,0]
35   35    66    331    436    90     [4] 	[] 	[0,0,0,0,0]
36   35    69    420    533    90     [4] 	[0] 	[0,0,0,0,0]
37   25    85    617    756    90     [1] 	[] 	[0,1,0,0,0]
38   22    75    30     155    90     [3] 	[3] 	[0,0,0,1,0]
39   22    85    541    646    90     [0] 	[3] 	[0,1,0,0,0]
40   20    80    362    451    90     [4] 	[1,4] 	[0,0,1,1,0]
41   20    85    448    555    90     [3] 	[2,3] 	[0,0,0,1,0]
42   18    75    75     172    90     [4] 	[0,1] 	[0,0,0,0,0]
43   15    75    142    291    90     [4] 	[] 	[0,0,0,0,0]
44   15    80    244    379    90     [3] 	[2] 	[0,0,0,1,0]
45   30    50    10     137    90     [2] 	[3] 	[0,0,0,0,0]
46   30    52    888    991    90     [3] 	[0] 	[0,0,0,1,0]
47   28    52    776    919    90     [3] 	[] 	[0,0,0,0,0]
48   28    55    709    800    90     [0] 	[4] 	[0,0,0,0,0]
49   25    50    25     184    90     [1] 	[2] 	[0,0,0,0,0]
50   25    52    142    251    90     [2] 	[3,4] 	[1,0,0,1,0]
51   25    55    582    741    90     [0] 	[3,4] 	[0,1,0,0,0]
52   23    52    234    343    90     [4] 	[] 	[0,0,0,0,0]
53   23    55    523    616    90     [3] 	[0] 	[0,0,0,1,0]
54   20    50    335    428    90     [2] 	[3] 	[1,0,0,0,0]
55   20    55    422    531    90     [4] 	[1,4] 	[0,0,1,1,0]
56   10    35    181    256    90     [3] 	[0] 	[0,0,0,0,0]
57   10    40    31     170    90     [3] 	[0,2] 	[0,0,0,0,0]
58   8     40    52     193    90     [3] 	[] 	[0,0,0,1,0]
59   8     45    719    848    90     [1] 	[] 	[0,1,0,0,0]
60   5     35    252    375    90     [2] 	[3,4] 	[0,0,0,1,0]
61   5     45    639    742    90     [1] 	[] 	[0,1,0,0,0]
62   2     40    357    460    90     [2] 	[3,4] 	[1,0,0,1,0]
63   0     40    457    544    90     [2] 	[3,4] 	[0,0,0,0,0]
64   0     45    538    653    90     [0] 	[3,4] 	[0,0,0,0,0]
65   35    30    236    349    90     [4] 	[0,4] 	[0,0,0,0,0]
66   35    32    132    269    90     [2] 	[3,4] 	[1,0,0,1,0]
67   33    32    27     190    90     [1] 	[1,2] 	[0,0,0,0,0]
68   33    35    16     144    90     [3] 	[] 	[0,0,0,1,0]
69   32    30    332    439    90     [3] 	[] 	[0,0,0,1,0]
70   30    30    512    629    90     [0] 	[] 	[0,1,0,0,0]
71   30    32    417    540    90     [4] 	[1,4] 	[0,0,1,1,0]
72   30    35    982    1127   90     [4] 	[0,4] 	[0,0,1,1,0]
73   28    30    601    724    90     [4] 	[1] 	[0,0,1,1,0]
74   28    35    969    1098   90     [0] 	[] 	[0,1,0,0,0]
75   26    32    783    912    90     [0] 	[3] 	[0,0,0,0,0]
76   25    30    695    816    90     [1] 	[] 	[0,1,0,0,0]
77   25    35    883    998    90     [0] 	[4] 	[0,1,0,0,0]
78   44    5     255    378    90     [3] 	[0,3] 	[0,0,0,0,0]
79   42    10    150    293    90     [4] 	[0,1] 	[0,0,1,0,0]
80   42    15    63     190    90     [1] 	[] 	[0,1,0,0,0]
81   40    5     359    462    90     [3] 	[0] 	[0,0,0,1,0]
82   40    15    35     140    90     [0] 	[3] 	[0,1,0,0,0]
83   38    5     439    566    90     [3] 	[3] 	[0,0,0,1,0]
84   38    15    607    784    90     [4] 	[1,4] 	[0,0,1,1,0]
85   35    5     529    662    90     [0] 	[] 	[0,1,0,0,0]
86   50    30    491    650    90     [0] 	[4] 	[0,0,0,0,0]
87   50    35    235    344    90     [2] 	[3,4] 	[0,0,0,1,0]
88   50    40    147    242    90     [3] 	[0,3] 	[0,0,0,0,0]
89   48    30    601    724    90     [4] 	[1] 	[0,0,1,0,0]
90   48    40    50     155    90     [3] 	[3] 	[0,0,0,0,0]
91   47    35    802    899    90     [3] 	[0,2] 	[0,0,0,1,0]
92   47    40    12     143    90     [3] 	[0] 	[0,0,0,1,0]
93   45    30    712    799    90     [2] 	[3,4] 	[0,0,0,0,0]
94   45    35    889    996    90     [4] 	[1] 	[0,0,1,0,0]
95   95    30    353    490    90     [4] 	[] 	[0,0,1,0,0]
96   95    35    260    393    90     [0] 	[3,4] 	[0,1,0,0,0]
97   53    30    422    533    90     [2] 	[] 	[1,0,0,1,0]
98   92    30    442    587    90     [3] 	[] 	[0,0,0,1,0]
99   53    35    323    442    90     [0] 	[3,4] 	[0,0,0,0,0]
100  45    65    962    1103   90     [2] 	[] 	[0,0,0,1,0]
101  90    35    175    288    90     [4] 	[1] 	[0,0,1,1,0]
102  88    30    539    678    90     [4] 	[0,1] 	[0,0,0,0,0]
103  88    35    78     201    90     [4] 	[] 	[0,0,0,1,0]
104  87    30    636    763    90     [4] 	[] 	[0,0,0,0,0]
105  85    25    744    845    90     [3] 	[0,3] 	[0,0,0,1,0]
106  85    35    47     201    90     [1] 	[1] 	[0,1,0,0,0]
107  75    55    344    445    90     [2] 	[3,4] 	[0,0,0,0,0]
108  72    55    228    375    90     [0] 	[3] 	[0,0,0,0,0]
109  70    58    425    556    90     [1] 	[1,2] 	[0,1,0,0,0]
110  68    60    527    640    90     [4] 	[] 	[0,0,1,1,0]
111  66    55    141    270    90     [2] 	[] 	[0,0,0,0,0]
112  65    55    56     173    90     [2] 	[4] 	[0,0,0,0,0]
113  65    60    614    739    90     [3] 	[0,2] 	[0,0,0,1,0]
114  63    58    705    834    90     [0] 	[4] 	[0,1,0,0,0]
115  60    55    20     148    90     [3] 	[0,3] 	[0,0,0,1,0]
116  60    60    809    916    90     [3] 	[0,2] 	[0,0,0,1,0]
117  67    85    331    478    90     [1] 	[] 	[0,1,0,0,0]
118  65    85    453    540    90     [1] 	[] 	[0,1,0,0,0]
119  65    82    260    361    90     [2] 	[] 	[1,0,0,0,0]
120  62    80    174    261    90     [4] 	[1] 	[0,0,1,1,0]
121  60    80    64     187    90     [0] 	[3,4] 	[0,1,0,0,0]
122  60    85    531    652    90     [1] 	[1,2] 	[0,1,0,0,0]
123  58    75    30     139    90     [4] 	[0,4] 	[0,0,1,1,0]
124  55    80    705    858    90     [4] 	[0,4] 	[0,0,0,1,0]
125  55    85    608    765    90     [0] 	[] 	[0,1,0,0,0]
