R210.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
32   20    50    72     669    10     [4] 	[4] 	[0,0,0,0,0]
33   10    43    393    492    10     [1] 	[1,3] 	[1,0,0,0,1]
34   55    60    394    503    10     [1] 	[1,3] 	[0,0,0,0,0]
35   30    60    517    692    10     [4] 	[] 	[0,0,0,0,0]
36   20    65    206    325    10     [3] 	[0] 	[0,0,0,0,0]
37   50    35    15     725    10     [2] 	[2] 	[0,0,0,0,0]
38   30    25    694    823    10     [2] 	[0,3] 	[1,0,0,0,0]
39   15    10    32     694    10     [1] 	[1,3] 	[0,0,0,0,1]
40   30    5     176    299    10     [4] 	[1] 	[0,0,0,0,1]
41   10    20    102    543    10     [2] 	[] 	[0,0,0,0,0]
42   5     30    673    930    10     [1] 	[3] 	[1,0,0,0,1]
43   20    40    229    582    10     [0] 	[1,2] 	[0,0,0,0,1]
44   15    60    95     552    10     [2] 	[3] 	[0,0,0,0,0]
45   45    65    418    829    10     [0] 	[1,4] 	[0,0,0,0,0]
46   45    20    18     727    10     [4] 	[1] 	[0,0,0,0,1]
47   45    10    349    554    10     [3] 	[0] 	[0,0,0,0,1]
48   55    5     206    325    10     [4] 	[4] 	[0,0,0,0,0]
49   65    35    435    960    10     [4] 	[1] 	[0,0,0,1,0]
50   65    20    826    956    10     [2] 	[] 	[0,0,0,0,0]
51   45    30    328    927    10     [4] 	[] 	[0,0,0,1,1]
52   35    40    44     315    10     [2] 	[0] 	[1,0,0,1,0]
53   41    37    6      526    10     [2] 	[] 	[0,0,0,0,0]
54   64    42    29     513    10     [3] 	[0,3] 	[0,0,0,1,0]
55   40    60    199    414    10     [2] 	[0,3] 	[0,0,0,1,0]
56   31    52    17     744    10     [3] 	[] 	[0,0,0,0,0]
57   35    69    482    955    10     [3] 	[3] 	[0,0,0,0,1]
58   53    52    24     299    10     [2] 	[] 	[0,0,0,0,0]
59   65    55    265    878    10     [4] 	[1] 	[0,0,0,1,1]
60   63    65    626    873    10     [4] 	[1,4] 	[0,0,0,0,1]
61   2     60    41     328    10     [3] 	[0] 	[0,0,0,0,0]
62   20    20    339    960    10     [0] 	[] 	[0,0,0,0,0]
63   5     5     298    409    10     [4] 	[4] 	[0,0,0,0,0]
64   60    12    33     344    10     [0] 	[] 	[0,0,0,0,0]
65   40    25    300    497    10     [3] 	[0] 	[0,0,0,1,0]
66   42    7     336    571    10     [0] 	[2,4] 	[0,0,0,0,1]
67   24    12    25     292    10     [3] 	[] 	[0,0,0,1,1]
68   23    3     458    867    10     [3] 	[0,3] 	[0,0,0,1,0]
69   11    14    230    343    10     [4] 	[] 	[0,0,0,0,1]
70   6     38    29     309    10     [0] 	[1,2] 	[0,0,0,0,1]
71   2     48    338    805    10     [0] 	[1,2] 	[0,0,0,0,1]
72   8     56    34     602    10     [1] 	[3] 	[1,0,0,0,0]
73   13    52    200    962    10     [1] 	[1,3] 	[1,0,0,0,0]
74   6     68    441    600    10     [2] 	[2,3] 	[0,0,0,0,0]
75   47    47    272    917    10     [3] 	[0] 	[0,0,0,0,1]
76   49    58    176    625    10     [4] 	[1,4] 	[0,0,0,0,1]
77   27    43    11     748    10     [1] 	[1,3] 	[0,0,0,0,0]
78   37    31    403    500    10     [1] 	[1] 	[1,0,0,0,1]
79   57    29    475    900    10     [4] 	[4] 	[0,0,0,0,0]
80   63    23    620    739    10     [4] 	[] 	[0,0,0,1,1]
81   53    12    525    752    10     [4] 	[4] 	[0,0,0,0,1]
82   32    12    246    705    10     [2] 	[0,2] 	[1,0,0,0,0]
83   36    26    854    980    10     [1] 	[1] 	[0,0,0,0,0]
84   21    24    17     972    10     [1] 	[1,3] 	[0,0,0,0,1]
85   17    34    449    971    10     [3] 	[0,3] 	[0,0,0,0,1]
86   12    24    126    541    10     [4] 	[] 	[0,0,0,1,0]
87   24    58    168    297    10     [0] 	[] 	[0,0,0,0,1]
88   27    69    34     588    10     [2] 	[2,3] 	[0,0,0,1,0]
89   15    77    154    393    10     [2] 	[0] 	[1,0,0,1,0]
90   62    77    49     308    10     [4] 	[1,4] 	[0,0,0,0,0]
91   49    73    532    753    10     [0] 	[] 	[0,0,0,0,0]
92   67    5     291    404    10     [3] 	[] 	[0,0,0,0,0]
93   56    39    577    812    10     [1] 	[1] 	[1,0,0,0,1]
94   37    47    165    290    10     [4] 	[1,4] 	[0,0,0,1,1]
95   37    56    668    968    10     [4] 	[1,4] 	[0,0,0,0,0]
96   57    68    98     537    10     [1] 	[] 	[0,0,0,0,1]
97   47    16    22     915    10     [0] 	[] 	[0,0,0,0,1]
98   44    17    143    564    10     [4] 	[1,4] 	[0,0,0,1,0]
99   46    13    681    802    10     [4] 	[1,4] 	[0,0,0,0,0]
100  49    11    27     711    10     [2] 	[3] 	[1,0,0,0,0]
101  49    42    281    382    10     [3] 	[] 	[0,0,0,1,0]
102  53    43    821    948    10     [2] 	[2,3] 	[0,0,0,1,0]
103  61    52    324    559    10     [3] 	[] 	[0,0,0,0,0]
104  57    48    377    476    10     [0] 	[1] 	[0,0,0,0,0]
105  56    37    719    968    10     [2] 	[] 	[1,0,0,0,0]
106  55    54    268    599    10     [1] 	[1,3] 	[1,0,0,0,0]
107  15    47    23     761    10     [4] 	[1] 	[0,0,0,0,0]
108  14    37    21     842    10     [2] 	[2,3] 	[0,0,0,1,0]
109  11    31    425    522    10     [2] 	[] 	[1,0,0,0,0]
110  16    22    110    727    10     [0] 	[] 	[0,0,0,0,0]
111  4     18    230    623    10     [2] 	[] 	[1,0,0,1,0]
112  28    18    397    470    10     [1] 	[] 	[1,0,0,0,0]
113  26    52    219    448    10     [1] 	[] 	[1,0,0,0,1]
114  26    35    409    981    10     [1] 	[] 	[1,0,0,0,1]
115  31    67    225    654    10     [1] 	[] 	[0,0,0,0,1]
116  15    19    222    964    10     [1] 	[1,3] 	[0,0,0,0,1]
117  22    22    18     159    10     [2] 	[] 	[1,0,0,1,0]
118  18    24    691    969    10     [1] 	[1,3] 	[0,0,0,0,0]
119  26    27    190    749    10     [0] 	[] 	[0,0,0,0,1]
120  25    24    14     793    10     [1] 	[1,3] 	[1,0,0,0,0]
121  22    27    344    953    10     [4] 	[] 	[0,0,0,1,1]
122  25    21    462    823    10     [3] 	[0] 	[0,0,0,0,1]
123  19    21    21     748    10     [0] 	[4] 	[0,0,0,0,0]
124  20    26    328    437    10     [1] 	[] 	[1,0,0,0,0]
125  18    18    821    965    10     [3] 	[] 	[0,0,0,1,1]
