RC106.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      240    0      [] 	[] 	[]
28   22    85    94     154    10     [2] 	[1] 	[0,0,0,0,0]
29   20    80    126    186    10     [0] 	[1,2] 	[0,0,0,0,0]
30   20    85    40     100    10     [3] 	[] 	[0,1,0,0,0]
31   18    75    80     140    10     [3] 	[] 	[0,0,0,0,0]
32   15    75    64     124    10     [3] 	[] 	[0,1,0,0,0]
33   15    80    76     136    10     [1] 	[3] 	[1,0,0,0,0]
34   10    35    76     136    10     [1] 	[] 	[1,0,0,0,0]
35   10    40    104    164    10     [1] 	[] 	[0,0,0,0,0]
36   8     40    44     104    10     [3] 	[1,4] 	[0,0,0,0,0]
37   8     45    49     109    10     [1] 	[0] 	[1,0,0,0,0]
38   5     35    127    187    10     [3] 	[1,3] 	[0,0,0,0,0]
39   5     45    35     95     10     [4] 	[3] 	[0,0,0,0,0]
40   2     40    43     103    10     [2] 	[] 	[0,0,0,1,0]
41   0     40    57     117    10     [3] 	[3,4] 	[0,1,0,0,0]
42   0     45    129    189    10     [4] 	[1,3] 	[0,0,1,0,0]
43   44    5     72     132    10     [3] 	[1,3] 	[0,0,0,0,0]
44   42    10    57     117    10     [2] 	[0,1] 	[0,0,0,0,0]
45   42    15    107    167    10     [2] 	[0,1] 	[0,0,0,1,0]
46   40    5     52     112    10     [3] 	[1] 	[0,0,0,0,0]
47   40    15    77     137    10     [2] 	[1] 	[0,0,0,1,0]
48   38    5     50     110    10     [1] 	[0,3] 	[1,0,0,0,0]
49   38    15    133    193    10     [4] 	[1,4] 	[0,0,1,0,0]
50   35    5     124    184    10     [4] 	[4] 	[0,0,1,0,0]
51   95    30    100    160    10     [3] 	[1,4] 	[0,1,0,0,0]
52   95    35    57     117    10     [1] 	[1,3] 	[1,0,0,0,0]
53   92    30    55     115    10     [2] 	[] 	[0,0,0,1,0]
54   90    35    52     112    10     [4] 	[] 	[0,0,1,0,0]
55   88    30    59     119    10     [3] 	[] 	[0,1,0,0,0]
56   88    35    50     110    10     [4] 	[3] 	[0,0,1,0,0]
57   87    30    116    176    10     [4] 	[] 	[0,0,1,0,0]
58   85    25    51     111    10     [0] 	[2] 	[0,0,0,0,0]
59   85    35    96     156    10     [0] 	[] 	[0,1,1,0,0]
60   67    85    124    184    10     [2] 	[2] 	[0,0,0,0,0]
61   65    85    43     103    10     [1] 	[] 	[1,0,0,0,0]
62   65    82    109    169    10     [3] 	[1,3] 	[0,1,0,0,0]
63   62    80    60     120    10     [0] 	[] 	[0,1,1,0,0]
64   60    80    36     96     10     [0] 	[1,2] 	[0,0,0,0,0]
65   60    85    70     130    10     [2] 	[1] 	[0,0,0,0,0]
66   58    75    77     137    10     [1] 	[] 	[0,0,0,0,0]
67   55    80    33     93     10     [1] 	[] 	[1,0,0,0,0]
68   55    85    113    173    10     [3] 	[] 	[0,1,0,0,0]
69   55    82    49     109    10     [4] 	[] 	[0,0,1,0,0]
70   20    82    37     97     10     [0] 	[1] 	[0,0,0,0,0]
71   18    80    98     158    10     [3] 	[4] 	[0,0,0,0,0]
72   2     45    38     98     10     [2] 	[] 	[0,0,0,1,0]
73   42    5     124    184    10     [0] 	[] 	[0,1,1,0,0]
74   42    12    89     149    10     [1] 	[] 	[1,0,0,0,0]
75   72    35    101    161    10     [1] 	[] 	[1,0,0,0,0]
76   55    20    68     128    10     [2] 	[1,2] 	[0,0,0,0,0]
77   25    30    37     97     10     [3] 	[3] 	[0,0,0,0,0]
78   20    50    76     136    10     [1] 	[] 	[1,0,0,0,0]
79   55    60    124    184    10     [1] 	[1] 	[1,0,0,0,0]
80   30    60    125    185    10     [4] 	[3,4] 	[0,0,1,0,0]
81   50    35    115    175    10     [2] 	[] 	[0,0,0,1,0]
82   30    25    81     141    10     [4] 	[] 	[0,0,1,0,0]
83   15    10    122    182    10     [2] 	[1] 	[0,0,0,1,0]
84   10    20    42     102    10     [1] 	[1] 	[0,0,0,0,0]
85   15    60    140    200    10     [0] 	[2] 	[0,1,0,0,0]
86   45    65    51     111    10     [3] 	[] 	[0,1,0,0,0]
87   65    35    37     97     10     [3] 	[] 	[0,1,0,0,0]
88   65    20    39     99     10     [3] 	[] 	[0,0,0,0,0]
89   45    30    38     98     10     [4] 	[3] 	[0,0,0,0,0]
90   35    40    11     71     10     [0] 	[1,2] 	[0,0,1,0,0]
91   41    37    118    178    10     [0] 	[1,2] 	[0,0,0,0,0]
92   64    42    55     115    10     [4] 	[1,4] 	[0,0,0,0,0]
93   40    60    129    189    10     [4] 	[] 	[0,0,1,0,0]
94   31    52    26     86     10     [0] 	[] 	[0,0,0,0,0]
95   35    69    150    210    10     [4] 	[4] 	[0,0,1,0,0]
96   65    55    50     110    10     [4] 	[] 	[0,0,1,0,0]
97   63    65    27     87     10     [4] 	[4] 	[0,0,1,0,0]
98   2     60    62     122    10     [0] 	[1,2] 	[0,0,1,0,0]
99   20    20    126    186    10     [2] 	[] 	[0,0,0,0,0]
100  5     5     59     119    10     [3] 	[1] 	[0,1,0,0,0]
101  60    12    60     120    10     [1] 	[1,3] 	[1,0,0,0,0]
102  23    3     120    180    10     [4] 	[] 	[0,0,1,0,0]
103  8     56    75     135    10     [0] 	[2] 	[0,1,1,0,0]
104  6     68    74     134    10     [0] 	[1,2] 	[0,1,0,0,0]
105  47    47    162    222    10     [2] 	[0,2] 	[0,0,0,1,0]
106  49    58    71     131    10     [4] 	[3] 	[0,0,1,0,0]
107  27    43    27     87     10     [3] 	[1,3] 	[0,1,0,0,0]
108  37    31    20     80     10     [4] 	[] 	[0,0,0,0,0]
109  57    29    81     141    10     [0] 	[] 	[0,1,0,0,0]
110  63    23    72     132    10     [2] 	[1,2] 	[0,0,0,1,0]
111  21    24    72     132    10     [1] 	[] 	[0,0,0,0,0]
112  12    24    75     135    10     [0] 	[2] 	[0,1,0,0,0]
113  24    58    52     112    10     [0] 	[] 	[0,1,0,0,0]
114  67    5     117    177    10     [4] 	[1,3] 	[0,0,1,0,0]
115  37    47    71     131    10     [4] 	[1,3] 	[0,0,1,0,0]
116  49    42    152    212    10     [4] 	[] 	[0,0,1,0,0]
117  53    43    14     74     10     [3] 	[] 	[0,1,0,0,0]
118  61    52    148    208    10     [1] 	[1] 	[0,0,0,0,0]
119  57    48    80     140    10     [2] 	[0,1] 	[0,0,0,0,0]
120  56    37    20     80     10     [0] 	[1,2] 	[0,1,1,0,0]
121  55    54    117    177    10     [4] 	[1,4] 	[0,0,1,0,0]
122  4     18    105    165    10     [3] 	[] 	[0,0,0,0,0]
123  26    52    31     91     10     [3] 	[] 	[0,1,0,0,0]
124  26    35    62     122    10     [2] 	[0,2] 	[0,0,0,1,0]
125  31    67    150    210    10     [2] 	[0,1] 	[0,0,0,0,0]
