R202.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
56   31    52    0      972    10     [1] 	[1,4] 	[0,1,1,0,0]
57   35    69    660    777    10     [0] 	[1] 	[0,0,0,0,0]
58   53    52    45     200    10     [1] 	[] 	[0,0,0,0,0]
59   65    55    0      953    10     [3] 	[] 	[0,0,1,0,0]
60   63    65    686    813    10     [1] 	[1,4] 	[0,0,0,0,0]
61   2     60    41     208    10     [4] 	[1] 	[1,0,0,0,0]
62   20    20    0      968    10     [1] 	[] 	[0,1,0,0,0]
63   5     5     302    405    10     [4] 	[2] 	[1,0,0,0,0]
64   60    12    33     224    10     [0] 	[] 	[0,0,0,1,0]
65   40    25    360    437    10     [3] 	[2,4] 	[0,0,1,0,0]
66   42    7     396    511    10     [0] 	[] 	[0,0,0,1,0]
67   24    12    25     172    10     [1] 	[1,4] 	[0,0,0,0,0]
68   23    3     620    705    10     [4] 	[2] 	[1,0,0,0,0]
69   11    14    233    340    10     [0] 	[1,2] 	[0,0,0,1,0]
70   6     38    29     189    10     [2] 	[0,4] 	[0,1,0,0,0]
71   2     48    515    628    10     [4] 	[1,2] 	[1,0,0,0,0]
72   8     56    85     250    10     [1] 	[1] 	[0,0,1,0,0]
73   13    52    0      962    10     [4] 	[1] 	[0,0,0,0,0]
74   6     68    501    540    10     [2] 	[0,4] 	[0,0,0,0,0]
75   47    47    0      973    10     [1] 	[4] 	[0,1,1,0,0]
76   49    58    348    453    10     [2] 	[] 	[0,1,0,0,0]
77   27    43    0      978    10     [1] 	[] 	[0,0,0,0,0]
78   37    31    414    489    10     [2] 	[0,4] 	[0,1,0,0,0]
79   57    29    641    734    10     [4] 	[2] 	[0,0,0,0,0]
80   63    23    620    739    10     [1] 	[] 	[0,0,0,0,0]
81   53    12    585    692    10     [1] 	[4] 	[0,1,0,0,0]
82   32    12    421    530    10     [0] 	[1,3] 	[0,0,0,0,0]
83   36    26    849    980    10     [2] 	[4] 	[0,1,0,0,0]
84   21    24    0      972    10     [3] 	[2,4] 	[0,0,0,0,0]
85   17    34    721    862    10     [0] 	[3] 	[0,0,0,1,0]
86   12    24    290    377    10     [0] 	[] 	[0,0,0,0,0]
87   24    58    163    302    10     [4] 	[1] 	[1,0,0,0,0]
88   27    69    34     191    10     [0] 	[1,2] 	[0,0,0,1,0]
89   15    77    214    333    10     [0] 	[2,3] 	[0,0,0,1,0]
90   62    77    49     188    10     [1] 	[1,4] 	[0,1,1,0,0]
91   49    73    592    693    10     [2] 	[4] 	[0,0,0,0,0]
92   67    5     294    401    10     [1] 	[] 	[0,1,0,0,0]
93   56    39    637    752    10     [1] 	[1] 	[0,1,1,0,0]
94   37    47    162    293    10     [0] 	[1] 	[0,0,0,1,0]
95   37    56    788    968    10     [4] 	[1,2] 	[1,0,0,0,0]
96   57    68    268    367    10     [2] 	[0,4] 	[0,1,0,0,0]
97   47    16    0      967    10     [2] 	[] 	[0,0,0,0,0]
98   44    17    308    399    10     [0] 	[1,2] 	[0,0,0,1,0]
99   46    13    681    802    10     [1] 	[4] 	[0,0,1,0,0]
100  49    11    0      962    10     [3] 	[4] 	[0,0,0,0,0]
101  49    42    290    373    10     [1] 	[4] 	[0,1,1,0,0]
102  53    43    817    952    10     [0] 	[2] 	[0,0,0,1,0]
103  61    52    384    499    10     [2] 	[] 	[0,1,0,0,0]
104  57    48    388    465    10     [2] 	[] 	[0,1,0,0,0]
105  56    37    839    968    10     [2] 	[0,4] 	[0,1,0,0,0]
106  55    54    411    456    10     [2] 	[0] 	[0,1,0,0,0]
107  15    47    0      966    10     [3] 	[4] 	[0,0,0,0,0]
108  14    37    0      968    10     [3] 	[2] 	[0,0,1,0,0]
109  11    31    436    511    10     [0] 	[1,2] 	[0,0,0,0,0]
110  16    22    0      966    10     [0] 	[1,2] 	[0,0,0,1,0]
111  4     18    388    465    10     [4] 	[1] 	[1,0,0,0,0]
112  28    18    420    447    10     [4] 	[] 	[1,0,0,0,0]
113  26    52    279    388    10     [4] 	[1,2] 	[1,0,0,0,0]
114  26    35    755    920    10     [1] 	[4] 	[0,0,0,0,0]
115  31    67    392    487    10     [4] 	[] 	[0,0,0,0,0]
116  15    19    0      964    10     [3] 	[2,4] 	[0,0,1,0,0]
117  22    22    18     181    10     [2] 	[0,4] 	[0,0,0,0,0]
118  18    24    811    969    10     [4] 	[] 	[1,0,0,0,0]
119  26    27    0      977    10     [1] 	[] 	[0,1,0,0,0]
120  25    24    0      975    10     [1] 	[1,4] 	[0,0,0,0,0]
121  22    27    0      974    10     [3] 	[] 	[0,0,0,0,0]
122  25    21    612    673    10     [0] 	[] 	[0,0,0,1,0]
123  19    21    0      968    10     [1] 	[] 	[0,1,1,0,0]
124  20    26    333    432    10     [0] 	[] 	[0,0,0,0,0]
125  18    18    798    965    10     [4] 	[1,2] 	[1,0,0,0,0]
