RC108.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      240    0      [] 	[] 	[]
69   55    82    35     142    10     [4] 	[] 	[0,0,0,0,0]
70   20    82    37     192    10     [3] 	[] 	[0,1,0,0,1]
71   18    80    71     184    10     [3] 	[0,1] 	[0,0,0,0,0]
72   2     45    38     191    10     [2] 	[2,4] 	[0,0,0,0,1]
73   42    5     50     184    10     [0] 	[] 	[0,0,0,1,0]
74   42    12    99     138    10     [4] 	[] 	[1,0,1,0,0]
75   72    35    83     178    10     [3] 	[0,1] 	[0,1,0,0,1]
76   55    20    45     150    10     [1] 	[1,4] 	[0,0,0,1,0]
77   25    30    25     150    10     [4] 	[0] 	[1,0,1,0,0]
78   20    50    68     143    10     [4] 	[0,2] 	[0,0,0,0,0]
79   55    60    107    200    10     [2] 	[2] 	[0,0,0,0,0]
80   30    60    95     214    10     [3] 	[] 	[0,0,0,0,0]
81   50    35    91     198    10     [1] 	[4] 	[0,0,0,0,0]
82   30    25    56     165    10     [1] 	[1,4] 	[0,0,0,1,0]
83   15    10    51     182    10     [0] 	[] 	[0,0,0,1,0]
84   10    20    42     187    10     [4] 	[2] 	[1,0,0,0,0]
85   15    60    62     203    10     [2] 	[2,4] 	[0,0,0,0,0]
86   45    65    37     124    10     [2] 	[] 	[0,0,0,0,1]
87   65    35    29     168    10     [3] 	[] 	[0,0,0,0,0]
88   65    20    39     190    10     [3] 	[] 	[0,1,0,0,1]
89   45    30    20     139    10     [4] 	[0,2] 	[1,0,1,0,0]
90   35    40    11     150    10     [3] 	[0] 	[0,0,0,0,1]
91   41    37    97     198    10     [3] 	[1,4] 	[0,1,0,0,0]
92   64    42    31     138    10     [1] 	[] 	[0,0,0,0,0]
93   40    60    101    216    10     [3] 	[] 	[0,1,0,0,1]
94   31    52    9      139    10     [3] 	[] 	[0,0,0,0,0]
95   35    69    30     210    10     [1] 	[] 	[0,0,0,0,0]
96   65    55    30     129    10     [0] 	[2] 	[0,0,0,1,0]
97   63    65    27     202    10     [4] 	[0,2] 	[1,0,0,0,0]
98   2     60    46     137    10     [0] 	[1] 	[0,0,0,1,0]
99   20    20    71     193    10     [3] 	[4] 	[0,1,0,0,0]
100  5     5     57     165    10     [3] 	[] 	[0,1,0,0,1]
101  60    12    48     131    10     [2] 	[] 	[0,0,0,0,0]
102  23    3     49     180    10     [1] 	[1,4] 	[0,0,0,0,0]
103  8     56    47     162    10     [2] 	[4] 	[0,0,0,0,1]
104  6     68    65     142    10     [4] 	[] 	[1,0,0,0,0]
105  47    47    93     222    10     [1] 	[4] 	[0,0,0,1,0]
106  49    58    78     123    10     [0] 	[2] 	[0,0,0,0,0]
107  27    43    14     140    10     [4] 	[] 	[1,0,0,0,0]
108  37    31    19     172    10     [2] 	[] 	[0,0,0,0,1]
109  57    29    73     148    10     [3] 	[] 	[0,1,0,0,1]
110  63    23    59     144    10     [2] 	[2,4] 	[0,0,0,0,1]
111  21    24    63     140    10     [2] 	[4] 	[0,0,0,0,0]
112  12    24    91     118    10     [0] 	[1,2] 	[0,0,0,1,0]
113  24    58    27     136    10     [0] 	[] 	[0,0,0,1,0]
114  67    5     52     177    10     [3] 	[1,4] 	[0,1,0,0,1]
115  37    47    53     148    10     [0] 	[1] 	[0,0,0,1,0]
116  49    42    89     217    10     [1] 	[1,4] 	[0,0,0,1,0]
117  53    43    14     177    10     [4] 	[] 	[1,0,0,0,0]
118  61    52    50     208    10     [3] 	[1,4] 	[0,1,0,0,1]
119  57    48    76     143    10     [0] 	[] 	[0,0,0,0,0]
120  56    37    20     159    10     [0] 	[] 	[0,0,0,1,0]
121  55    54    105    188    10     [4] 	[] 	[1,0,1,0,0]
122  4     18    104    165    10     [3] 	[4] 	[0,1,0,0,1]
123  26    52    14     136    10     [0] 	[] 	[0,0,0,1,0]
124  26    35    42     141    10     [0] 	[1,2] 	[0,0,0,0,0]
125  31    67    43     210    10     [1] 	[] 	[0,0,0,1,0]
