C203.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
97   53    30    0      3276   90     [0] 	[4] 	[0,0,0,0,1]
98   92    30    0      3244   90     [0] 	[0] 	[0,0,0,0,0]
99   53    35    213    373    90     [3] 	[] 	[0,0,0,0,0]
100  45    65    0      3284   90     [3] 	[] 	[0,0,0,0,0]
101  90    35    2131   2291   90     [4] 	[] 	[1,0,0,0,0]
102  72    45    2900   3060   90     [1] 	[0] 	[0,0,0,0,0]
103  78    40    2802   2962   90     [1] 	[] 	[0,0,0,0,0]
104  87    30    2608   2768   90     [1] 	[0] 	[0,1,0,0,0]
105  85    25    2513   2673   90     [0] 	[4] 	[0,0,0,0,1]
106  85    35    0      3252   90     [2] 	[0,4] 	[0,0,0,0,0]
107  75    55    0      3264   90     [2] 	[4] 	[0,0,0,0,0]
108  72    55    0      3267   90     [1] 	[] 	[1,1,0,0,0]
109  70    58    1641   1801   90     [0] 	[] 	[0,0,0,0,1]
110  86    46    0      3253   90     [2] 	[] 	[0,0,0,1,0]
111  66    55    0      3273   90     [1] 	[2] 	[1,0,0,0,0]
112  64    46    3097   3257   90     [4] 	[] 	[1,0,0,0,0]
113  65    60    1546   1706   90     [3] 	[0,1] 	[0,0,0,0,0]
114  56    64    0      3278   90     [1] 	[0,2] 	[0,0,0,0,0]
115  60    55    0      3279   90     [3] 	[0] 	[0,1,0,0,0]
116  60    60    0      3277   90     [0] 	[] 	[0,0,0,0,1]
117  67    85    694    854    90     [1] 	[] 	[1,0,0,0,0]
118  42    58    8      168    90     [4] 	[] 	[0,0,0,0,0]
119  65    82    0      3259   90     [4] 	[1] 	[1,0,0,0,0]
120  62    80    0      3262   90     [3] 	[0,1] 	[0,1,0,0,0]
121  62    40    0      3275   90     [3] 	[] 	[0,1,0,0,0]
122  60    85    0      3259   90     [1] 	[0,2] 	[0,0,0,0,0]
123  58    75    0      3269   90     [4] 	[] 	[1,0,0,0,0]
124  55    80    407    567    90     [0] 	[0,4] 	[0,0,0,0,1]
125  55    85    502    662    90     [3] 	[0,1] 	[0,1,0,0,0]
