C106.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
57   10    40    31     189    90     [1] 	[] 	[0,1,0,0,0]
58   8     40    42     203    90     [0] 	[3] 	[0,0,0,0,1]
59   8     45    715    852    90     [3] 	[2] 	[0,0,0,0,1]
60   5     35    251    376    90     [2] 	[2] 	[0,0,0,0,0]
61   5     45    648    733    90     [0] 	[0] 	[0,0,0,0,1]
62   2     40    365    452    90     [3] 	[3] 	[0,0,0,0,0]
63   0     40    474    527    90     [0] 	[] 	[0,0,0,0,1]
64   0     45    541    650    90     [3] 	[2] 	[0,0,0,0,1]
65   35    30    240    345    90     [2] 	[] 	[0,1,0,0,0]
66   35    32    123    278    90     [0] 	[] 	[0,0,0,0,1]
67   33    32    19     225    90     [3] 	[] 	[0,0,0,0,1]
68   33    35    16     153    90     [2] 	[2,4] 	[0,0,0,0,0]
69   32    30    338    433    90     [3] 	[] 	[0,0,0,0,0]
70   30    30    513    628    90     [0] 	[] 	[0,0,0,0,0]
71   30    32    415    542    90     [0] 	[] 	[0,0,0,0,1]
72   30    35    872    1127   90     [3] 	[2,3] 	[0,0,0,0,1]
73   28    30    599    726    90     [1] 	[1,3] 	[0,1,0,0,0]
74   28    35    917    1126   90     [1] 	[4] 	[0,1,0,0,0]
75   26    32    779    916    90     [3] 	[2] 	[0,0,0,0,1]
76   25    30    695    816    90     [1] 	[1] 	[0,0,0,0,0]
77   25    35    857    1024   90     [3] 	[2] 	[0,0,0,0,0]
78   44    5     221    412    90     [0] 	[0,3] 	[0,0,0,0,0]
79   42    10    96     347    90     [4] 	[0,1] 	[0,0,0,0,1]
80   42    15    35     233    90     [3] 	[] 	[0,0,0,0,0]
81   40    5     347    474    90     [0] 	[] 	[0,0,0,0,1]
82   40    15    35     172    90     [0] 	[0,3] 	[0,0,0,0,1]
83   38    5     403    602    90     [4] 	[0,1] 	[0,0,1,0,0]
84   38    15    521    870    90     [0] 	[0] 	[0,0,0,0,1]
85   35    5     487    704    90     [0] 	[] 	[0,0,0,0,0]
86   50    30    422    719    90     [1] 	[1] 	[0,1,0,0,0]
87   50    35    217    362    90     [4] 	[1] 	[0,0,1,0,1]
88   50    40    142    247    90     [0] 	[0,3] 	[0,0,0,0,1]
89   48    30    567    758    90     [0] 	[3] 	[0,0,0,0,1]
90   48    40    34     171    90     [4] 	[] 	[0,0,1,0,1]
91   47    35    794    907    90     [3] 	[] 	[0,0,0,0,1]
92   47    40    12     226    90     [4] 	[0,1] 	[0,0,0,0,0]
93   45    30    716    795    90     [0] 	[0] 	[0,0,0,0,0]
94   45    35    873    1012   90     [1] 	[1,4] 	[0,1,0,0,0]
95   95    30    266    577    90     [4] 	[1] 	[0,0,1,0,1]
96   95    35    181    472    90     [0] 	[3] 	[0,0,0,0,0]
97   53    30    402    553    90     [2] 	[0] 	[0,0,0,0,0]
98   92    30    345    684    90     [3] 	[3] 	[0,0,0,0,0]
99   53    35    294    471    90     [1] 	[3] 	[0,0,0,0,0]
100  45    65    951    1114   90     [2] 	[] 	[0,0,0,0,0]
101  90    35    153    310    90     [3] 	[2,3] 	[0,0,0,0,1]
102  88    30    450    767    90     [4] 	[0] 	[0,0,1,0,1]
103  88    35    50     237    90     [1] 	[] 	[0,1,0,0,0]
104  87    30    567    832    90     [0] 	[0] 	[0,0,0,0,1]
105  85    25    713    876    90     [4] 	[0] 	[0,0,0,0,0]
106  85    35    47     331    90     [0] 	[0,3] 	[0,0,0,0,1]
107  75    55    311    478    90     [4] 	[0] 	[0,0,1,0,1]
108  72    55    127    476    90     [0] 	[] 	[0,0,0,0,1]
109  70    58    349    632    90     [4] 	[1] 	[0,0,1,0,1]
110  68    60    476    691    90     [4] 	[0,1] 	[0,0,0,0,0]
111  66    55    67     344    90     [1] 	[] 	[0,1,0,0,0]
112  65    55    25     256    90     [0] 	[0,3] 	[0,0,0,0,0]
113  65    60    546    807    90     [1] 	[3,4] 	[0,0,0,0,0]
114  63    58    630    909    90     [2] 	[] 	[0,1,1,0,0]
115  60    55    20     293    90     [1] 	[1,4] 	[0,1,0,0,0]
116  60    60    769    956    90     [4] 	[0,1] 	[0,0,0,0,0]
117  67    85    229    580    90     [0] 	[] 	[0,0,0,0,1]
118  65    85    442    551    90     [0] 	[3] 	[0,0,0,0,1]
119  65    82    227    394    90     [3] 	[2] 	[0,0,0,0,0]
120  62    80    163    272    90     [3] 	[2,3] 	[0,0,0,0,1]
121  60    80    36     291    90     [0] 	[0,3] 	[0,0,0,0,0]
122  60    85    469    714    90     [2] 	[2,4] 	[0,1,1,0,0]
123  58    75    30     227    90     [3] 	[] 	[0,0,0,0,0]
124  55    80    595    968    90     [4] 	[0,1] 	[0,0,0,0,0]
125  55    85    493    880    90     [3] 	[2,3] 	[0,0,0,0,0]
