C108.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
56   10    35    144    293    90     [0] 	[2,4] 	[0,1,0,0,0]
57   10    40    31     309    90     [4] 	[0,4] 	[0,0,1,0,0]
58   8     40    33     313    90     [3] 	[1,4] 	[0,0,1,0,0]
59   8     45    655    912    90     [1] 	[] 	[0,0,1,0,0]
60   5     35    191    436    90     [3] 	[] 	[0,0,0,0,0]
61   5     45    588    793    90     [1] 	[] 	[0,0,1,0,1]
62   2     40    305    512    90     [0] 	[4] 	[0,1,0,0,0]
63   0     40    414    587    90     [1] 	[1] 	[0,0,0,0,0]
64   0     45    481    710    90     [1] 	[] 	[0,0,0,0,1]
65   35    30    180    405    90     [3] 	[1,4] 	[0,0,1,0,0]
66   35    32    63     338    90     [3] 	[4] 	[0,0,0,0,0]
67   33    32    19     345    90     [1] 	[] 	[0,0,0,0,0]
68   33    35    16     273    90     [2] 	[2,4] 	[0,0,0,1,0]
69   32    30    278    493    90     [2] 	[] 	[0,1,0,1,0]
70   30    30    453    688    90     [0] 	[4] 	[0,0,0,0,0]
71   30    32    355    602    90     [4] 	[0,4] 	[0,0,1,0,0]
72   30    35    837    1127   90     [2] 	[1,2] 	[0,0,0,0,0]
73   28    30    539    786    90     [1] 	[] 	[0,0,1,0,1]
74   28    35    867    1126   90     [2] 	[] 	[0,0,0,0,0]
75   26    32    719    976    90     [2] 	[1,2] 	[0,1,0,1,0]
76   25    30    635    876    90     [3] 	[1,4] 	[0,0,0,0,0]
77   25    35    825    1056   90     [2] 	[] 	[0,1,0,1,0]
78   44    5     193    440    90     [0] 	[2,4] 	[0,0,0,0,0]
79   42    10    78     365    90     [3] 	[1,4] 	[0,0,1,0,0]
80   42    15    35     287    90     [4] 	[0] 	[0,0,0,0,0]
81   40    5     308    513    90     [3] 	[1,4] 	[0,0,0,0,0]
82   40    15    35     246    90     [0] 	[] 	[0,1,0,0,0]
83   38    5     376    629    90     [4] 	[] 	[0,0,1,0,0]
84   38    15    519    872    90     [0] 	[] 	[0,1,0,0,0]
85   35    5     463    728    90     [1] 	[1,3] 	[0,0,0,0,0]
86   50    30    412    729    90     [3] 	[1,4] 	[0,0,0,0,0]
87   50    35    181    398    90     [0] 	[4] 	[0,1,0,0,0]
88   50    40    100    289    90     [4] 	[0,4] 	[0,0,1,0,0]
89   48    30    539    786    90     [4] 	[] 	[0,0,1,0,0]
90   48    40    12     223    90     [3] 	[] 	[0,0,1,0,0]
91   47    35    753    948    90     [2] 	[1,4] 	[0,0,0,1,0]
92   47    40    12     275    90     [2] 	[] 	[0,0,0,0,0]
93   45    30    669    842    90     [0] 	[] 	[0,0,0,0,0]
94   45    35    836    1049   90     [1] 	[3] 	[0,0,0,0,1]
95   95    30    284    559    90     [4] 	[0,4] 	[0,0,1,0,0]
96   95    35    194    459    90     [4] 	[0,4] 	[0,0,0,0,0]
97   53    30    367    588    90     [0] 	[] 	[0,1,0,0,0]
98   92    30    370    659    90     [3] 	[1] 	[0,0,1,0,0]
99   53    35    263    502    90     [0] 	[] 	[0,1,0,0,0]
100  45    65    847    1130   90     [2] 	[2] 	[0,1,0,1,0]
101  90    35    119    344    90     [2] 	[2,4] 	[0,0,0,0,0]
102  88    30    469    748    90     [1] 	[1] 	[0,0,0,0,0]
103  88    35    50     295    90     [4] 	[0,4] 	[0,0,0,0,0]
104  87    30    573    826    90     [2] 	[1,2] 	[0,1,0,1,0]
105  85    25    694    895    90     [3] 	[] 	[0,0,1,0,0]
106  85    35    47     356    90     [4] 	[0,4] 	[0,0,0,0,0]
107  75    55    293    496    90     [1] 	[1] 	[0,0,1,0,1]
108  72    55    154    449    90     [0] 	[2] 	[0,0,0,0,0]
109  70    58    360    621    90     [0] 	[4] 	[0,1,0,0,0]
110  68    60    470    697    90     [4] 	[] 	[0,0,1,0,0]
111  66    55    76     335    90     [1] 	[1] 	[0,0,1,0,1]
112  65    55    25     260    90     [2] 	[] 	[0,1,0,0,0]
113  65    60    551    802    90     [4] 	[0,4] 	[0,0,1,0,0]
114  63    58    640    899    90     [3] 	[1] 	[0,0,1,0,0]
115  60    55    20     276    90     [3] 	[1] 	[0,0,0,0,0]
116  60    60    756    969    90     [2] 	[4] 	[0,0,0,0,0]
117  67    85    257    552    90     [0] 	[2,4] 	[0,0,0,0,0]
118  65    85    409    584    90     [1] 	[1,3] 	[0,0,1,0,1]
119  65    82    209    412    90     [4] 	[0,4] 	[0,0,0,0,0]
120  62    80    130    305    90     [1] 	[3] 	[0,0,0,0,0]
121  60    80    36     283    90     [1] 	[1] 	[0,0,1,0,0]
122  60    85    470    713    90     [1] 	[1,3] 	[0,0,1,0,1]
123  58    75    30     248    90     [2] 	[1,2] 	[0,1,0,0,0]
124  55    80    628    935    90     [1] 	[1] 	[0,0,1,0,1]
125  55    85    530    843    90     [3] 	[1,4] 	[0,0,1,0,0]
