R211.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
40   30    5     30     519    10     [1] 	[] 	[0,0,0,1,0]
41   10    20    102    543    10     [4] 	[] 	[0,0,0,0,1]
42   5     30    444    959    10     [2] 	[] 	[0,0,0,0,0]
43   20    40    229    582    10     [2] 	[0,4] 	[0,0,0,0,0]
44   15    60    95     552    10     [4] 	[3] 	[0,0,0,0,1]
45   45    65    418    829    10     [3] 	[1] 	[0,0,0,1,0]
46   45    20    36     509    10     [1] 	[] 	[0,0,0,1,0]
47   45    10    246    657    10     [1] 	[0,2] 	[0,0,0,1,0]
48   55    5     36     514    10     [1] 	[] 	[0,0,0,0,0]
49   65    35    435    960    10     [1] 	[2] 	[0,0,0,1,0]
50   65    20    438    956    10     [1] 	[] 	[0,0,0,1,0]
51   45    30    428    827    10     [4] 	[] 	[0,0,0,0,1]
52   35    40    5      548    10     [1] 	[0,2] 	[0,0,0,1,0]
53   41    37    6      526    10     [4] 	[3] 	[0,0,0,0,0]
54   64    42    29     513    10     [4] 	[] 	[0,0,0,0,1]
55   40    60    91     522    10     [4] 	[2,3] 	[0,0,0,0,1]
56   31    52    17     501    10     [3] 	[] 	[0,0,0,1,0]
57   35    69    482    955    10     [4] 	[] 	[0,0,0,0,0]
58   53    52    24     575    10     [3] 	[0,4] 	[0,0,0,0,0]
59   65    55    367    776    10     [1] 	[] 	[0,0,0,1,0]
60   63    65    453    948    10     [3] 	[] 	[0,0,0,0,0]
61   2     60    41     615    10     [3] 	[0,1] 	[0,0,0,0,0]
62   20    20    443    856    10     [4] 	[2,3] 	[0,0,0,0,0]
63   5     5     130    577    10     [3] 	[0,1] 	[0,0,0,1,0]
64   60    12    33     655    10     [4] 	[] 	[0,0,0,0,1]
65   40    25    201    596    10     [2] 	[] 	[1,0,0,0,0]
66   42    7     219    688    10     [1] 	[0,2] 	[0,0,0,1,0]
67   24    12    25     560    10     [3] 	[0,1] 	[0,0,0,1,0]
68   23    3     458    867    10     [3] 	[0,4] 	[0,0,0,0,0]
69   11    14    59     514    10     [3] 	[1,4] 	[0,0,0,1,0]
70   6     38    29     589    10     [1] 	[0,2] 	[0,0,0,0,0]
71   2     48    338    805    10     [3] 	[1] 	[0,0,0,0,0]
72   8     56    34     602    10     [3] 	[1,4] 	[0,0,0,1,0]
73   13    52    454    962    10     [1] 	[0,2] 	[0,0,0,1,0]
74   6     68    362    679    10     [3] 	[0,1] 	[0,0,0,1,0]
75   47    47    379    810    10     [2] 	[0,4] 	[0,0,0,0,0]
76   49    58    176    625    10     [0] 	[4] 	[0,0,1,0,1]
77   27    43    11     502    10     [3] 	[0,1] 	[0,0,0,0,0]
78   37    31    256    647    10     [4] 	[0,3] 	[0,0,0,0,0]
79   57    29    475    900    10     [4] 	[0,2] 	[0,0,0,0,1]
80   63    23    441    918    10     [0] 	[2] 	[0,0,1,0,0]
81   53    12    412    865    10     [3] 	[0] 	[0,0,0,1,0]
82   32    12    246    705    10     [1] 	[] 	[0,0,0,1,0]
83   36    26    479    980    10     [0] 	[1] 	[0,0,0,0,1]
84   21    24    17     681    10     [0] 	[] 	[0,0,1,0,1]
85   17    34    449    971    10     [2] 	[0,4] 	[0,0,0,0,0]
86   12    24    126    541    10     [4] 	[] 	[0,0,0,0,0]
87   24    58    25     544    10     [3] 	[] 	[0,0,0,1,0]
88   27    69    34     588    10     [4] 	[2,3] 	[0,0,0,0,1]
89   15    77    46     524    10     [4] 	[0,2] 	[0,0,0,0,1]
90   62    77    49     568    10     [2] 	[0,4] 	[1,0,0,0,0]
91   49    73    421    864    10     [0] 	[] 	[0,0,1,0,1]
92   67    5     120    575    10     [4] 	[0] 	[0,0,0,0,1]
93   56    39    459    930    10     [2] 	[0,4] 	[1,0,0,0,0]
94   37    47    12     513    10     [3] 	[0,1] 	[0,0,0,1,0]
95   37    56    368    968    10     [3] 	[1] 	[0,0,0,1,0]
96   57    68    98     537    10     [2] 	[4] 	[1,0,0,0,0]
97   47    16    22     617    10     [0] 	[2] 	[0,0,1,0,1]
98   44    17    143    564    10     [3] 	[4] 	[0,0,0,1,0]
99   46    13    482    965    10     [1] 	[0] 	[0,0,0,1,0]
100  49    11    62     519    10     [2] 	[0,4] 	[0,0,0,0,0]
101  49    42    129    534    10     [2] 	[] 	[1,0,0,0,0]
102  53    43    460    970    10     [4] 	[2] 	[0,0,0,0,0]
103  61    52    207    676    10     [0] 	[1,4] 	[0,0,0,0,1]
104  57    48    230    623    10     [2] 	[0,4] 	[1,0,0,0,0]
105  56    37    470    968    10     [4] 	[0] 	[0,0,0,0,1]
106  55    54    268    599    10     [0] 	[2] 	[0,0,1,0,1]
107  15    47    23     515    10     [0] 	[1,4] 	[0,0,1,0,1]
108  14    37    21     568    10     [4] 	[3] 	[0,0,0,0,1]
109  11    31    278    669    10     [2] 	[0,4] 	[0,0,0,0,0]
110  16    22    213    624    10     [1] 	[0] 	[0,0,0,1,0]
111  4     18    230    623    10     [3] 	[0,4] 	[0,0,0,1,0]
112  28    18    287    580    10     [0] 	[4] 	[0,0,1,0,1]
113  26    52    104    563    10     [1] 	[0,2] 	[0,0,0,1,0]
114  26    35    409    981    10     [3] 	[1] 	[0,0,0,1,0]
115  31    67    225    654    10     [0] 	[] 	[0,0,1,0,1]
116  15    19    469    964    10     [1] 	[0,2] 	[0,0,0,1,0]
117  22    22    18     585    10     [3] 	[1] 	[0,0,0,0,0]
118  18    24    414    969    10     [3] 	[] 	[0,0,0,0,0]
119  26    27    283    656    10     [4] 	[2] 	[0,0,0,0,0]
120  25    24    14     533    10     [2] 	[4] 	[1,0,0,0,0]
121  22    27    445    852    10     [4] 	[0,3] 	[0,0,0,0,1]
122  25    21    462    823    10     [1] 	[0] 	[0,0,0,1,0]
123  19    21    21     506    10     [0] 	[] 	[0,0,0,0,0]
124  20    26    164    601    10     [2] 	[0,4] 	[1,0,0,0,0]
125  18    18    391    965    10     [4] 	[2,3] 	[0,0,0,0,1]
