RC208.100_25-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      960    0      [] 	[] 	[]
45   42    15    391    802    10     [3] 	[] 	[0,0,0,0,0]
46   40    5     45     517    10     [0] 	[] 	[0,0,1,0,0]
47   40    15    229    640    10     [0] 	[3] 	[0,0,1,0,0]
48   38    5     45     523    10     [0] 	[3] 	[0,0,0,0,0]
49   38    15    389    914    10     [1] 	[] 	[0,0,0,1,0]
50   35    5     386    904    10     [2] 	[0] 	[1,0,0,0,0]
51   95    30    389    788    10     [2] 	[2] 	[0,0,1,0,0]
52   95    35    57     600    10     [4] 	[0,2] 	[0,0,0,0,0]
53   92    30    55     575    10     [4] 	[] 	[1,0,0,0,0]
54   90    35    52     536    10     [1] 	[] 	[0,0,1,1,0]
55   88    30    90     521    10     [0] 	[] 	[0,0,1,0,0]
56   88    35    50     534    10     [0] 	[] 	[0,0,0,0,0]
57   87    30    425    898    10     [4] 	[] 	[1,0,0,0,0]
58   85    25    51     602    10     [1] 	[1,3] 	[0,0,0,1,0]
59   85    35    342    751    10     [2] 	[] 	[0,0,0,0,0]
60   67    85    410    905    10     [3] 	[0] 	[0,0,0,0,0]
61   65    85    43     617    10     [1] 	[1] 	[0,0,1,1,0]
62   65    82    410    823    10     [1] 	[] 	[0,0,0,0,0]
63   62    80    114    561    10     [3] 	[] 	[1,0,0,0,0]
64   60    80    36     658    10     [3] 	[0,1] 	[1,0,0,0,0]
65   60    85    191    586    10     [4] 	[0] 	[1,0,0,0,0]
66   58    75    201    670    10     [0] 	[3] 	[0,0,1,0,0]
67   55    80    33     568    10     [3] 	[0,1] 	[1,0,0,0,0]
68   55    85    429    838    10     [0] 	[3] 	[0,0,1,0,0]
69   55    82    49     504    10     [1] 	[] 	[0,0,1,0,0]
70   20    82    37     597    10     [2] 	[] 	[1,0,1,0,0]
71   18    80    315    782    10     [3] 	[2] 	[1,0,0,0,0]
72   2     45    38     606    10     [4] 	[] 	[1,0,0,0,0]
73   42    5     396    904    10     [0] 	[] 	[0,0,1,0,0]
74   42    12    341    658    10     [2] 	[0,2] 	[0,0,0,0,0]
75   72    35    351    782    10     [4] 	[2,4] 	[0,0,0,0,0]
76   55    20    161    610    10     [3] 	[] 	[0,0,0,0,0]
77   25    30    25     516    10     [4] 	[4] 	[0,0,0,0,0]
78   20    50    239    630    10     [4] 	[2] 	[1,0,0,0,0]
79   55    60    448    873    10     [1] 	[3] 	[0,0,0,1,0]
80   30    60    420    897    10     [3] 	[] 	[0,0,0,0,0]
81   50    35    390    843    10     [1] 	[1,3] 	[0,0,0,0,0]
82   30    25    227    686    10     [4] 	[2,4] 	[1,0,0,0,0]
83   15    10    401    902    10     [4] 	[] 	[1,0,0,0,0]
84   10    20    42     706    10     [2] 	[0] 	[0,0,1,0,0]
85   15    60    401    923    10     [3] 	[1] 	[1,0,0,0,0]
86   45    65    110    525    10     [2] 	[2] 	[1,0,1,0,0]
87   65    35    29     548    10     [0] 	[1,3] 	[0,0,0,0,0]
88   65    20    39     593    10     [1] 	[1] 	[0,0,1,1,0]
89   45    30    20     498    10     [1] 	[1,3] 	[0,0,0,1,0]
90   35    40    11     530    10     [0] 	[3] 	[0,0,0,0,0]
91   41    37    404    847    10     [4] 	[] 	[1,0,0,0,0]
92   64    42    100    555    10     [2] 	[0,2] 	[0,0,0,0,0]
93   40    60    436    907    10     [4] 	[] 	[1,0,0,0,0]
94   31    52    9      510    10     [0] 	[1,4] 	[0,0,1,0,0]
95   35    69    330    930    10     [3] 	[] 	[1,0,0,0,0]
96   65    55    81     520    10     [3] 	[] 	[1,0,0,0,0]
97   63    65    27     622    10     [0] 	[] 	[0,0,1,0,0]
98   2     60    135    556    10     [2] 	[2] 	[0,0,0,0,0]
99   20    20    430    913    10     [4] 	[4] 	[0,0,0,0,0]
100  5     5     63     520    10     [4] 	[4] 	[1,0,0,0,0]
101  60    12    125    530    10     [0] 	[1] 	[0,0,1,0,0]
102  23    3     390    900    10     [4] 	[] 	[1,0,0,0,0]
103  8     56    190    659    10     [3] 	[0,1] 	[1,0,0,0,0]
104  6     68    215    608    10     [3] 	[] 	[1,0,0,0,0]
105  47    47    444    942    10     [4] 	[0,4] 	[1,0,0,0,0]
106  49    58    249    580    10     [2] 	[0,2] 	[1,0,0,0,0]
107  27    43    14     506    10     [3] 	[2] 	[1,0,0,0,0]
108  37    31    19     566    10     [0] 	[1,3] 	[0,0,1,0,0]
109  57    29    259    650    10     [1] 	[1,3] 	[0,0,0,0,0]
110  63    23    198    609    10     [1] 	[1,3] 	[0,0,0,0,0]
111  21    24    212    605    10     [2] 	[] 	[1,0,1,0,0]
112  12    24    272    565    10     [4] 	[] 	[0,0,0,0,0]
113  24    58    90     549    10     [4] 	[0] 	[0,0,0,0,0]
114  67    5     325    897    10     [1] 	[1,3] 	[0,0,1,1,0]
115  37    47    204    633    10     [3] 	[1] 	[0,0,0,0,0]
116  49    42    442    937    10     [2] 	[2] 	[0,0,0,0,0]
117  53    43    14     581    10     [3] 	[0,1] 	[0,0,0,0,0]
118  61    52    373    928    10     [3] 	[0,1] 	[1,0,0,0,0]
119  57    48    265    638    10     [3] 	[2] 	[0,0,0,0,0]
120  56    37    20     539    10     [2] 	[0] 	[1,0,1,0,0]
121  55    54    418    825    10     [1] 	[3] 	[0,0,0,0,0]
122  4     18    426    787    10     [3] 	[1] 	[1,0,0,0,0]
123  26    52    14     499    10     [0] 	[1,4] 	[0,0,0,0,0]
124  26    35    149    586    10     [0] 	[4] 	[0,0,1,0,0]
125  31    67    356    930    10     [2] 	[0,2] 	[1,0,1,0,0]
