00000001 150900000 153400000
914
639 26 157740000 146310000 480 750 53120000
640 26 151310000 159210000 330 1080 54941000
641 26 187900000 162000000 540 1140 53821000
642 26 152720000 148410000 480 690 66147000
643 26 169730000 172740000 480 900 67300000
644 26 165580000 162460000 360 600 52141000
645 26 161540000 168790000 420 1080 55582000
646 25 168360000 165880000 420 1080 55527000
647 25 150900000 153400000 420 1080 52746000
648 24 157740000 146310000 420 1080 52978000
649 24 147050000 152520000 420 1080 55691000
650 24 166670000 168300000 480 1080 51914000
651 24 154020000 151390000 480 1080 51975000
652 24 146760000 165380000 420 1080 55278000
653 23 144620000 155190000 540 1439 61900000
654 23 163080000 169350000 480 1080 63505000
655 23 149330000 157660000 420 1080 55518000
656 23 162550000 147710000 600 720 64190000
657 23 150640000 152230000 660 1080 55294000
658 23 171320000 185830000 360 600 55035000
659 23 162660000 147800000 480 1080 54329000
660 23 160710000 169340000 480 1080 51315000
661 23 151970000 138530000 480 1080 66219000
662 23 194840000 175060000 480 1080 54350000
663 23 162370000 147230000 360 480 66402000
664 23 162800000 165600000 480 720 66745000
665 22 147460000 140950000 570 840 66595000
666 22 172240000 187390000 480 1080 66448000
667 22 154270000 161440000 420 780 55221000
668 22 176040000 189470000 480 1080 54940000
669 22 152630000 155020000 480 1080 55113000
670 22 151560000 152530000 480 1080 69915000
671 22 153770000 149300000 420 1080 55828000
672 21 151510000 154550000 360 780 65304000
673 21 150320000 138010000 480 1080 63944000
674 21 149320000 162540000 360 1320 61317000
675 21 161340000 172210000 420 1080 55437000
676 21 162750000 146720000 420 1080 55655000
677 21 175300000 171610000 420 1080 55683000
678 21 167740000 166660000 600 840 60322000
679 21 159650000 146170000 420 1080 55746000
680 21 152650000 152690000 420 1200 54200000
