R112.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
77   15    77    46     165    10     [4] 	[1,2] 	[1,1,0,0,0]
78   62    77    49     170    10     [4] 	[1] 	[1,1,0,0,0]
79   49    73    68     179    10     [0] 	[] 	[0,1,0,0,0]
80   67    5     43     156    10     [0] 	[1,4] 	[0,1,0,0,0]
81   56    39    80     198    10     [2] 	[3,4] 	[1,1,0,0,0]
82   37    47    12     137    10     [2] 	[] 	[0,0,0,0,0]
83   37    56    48     198    10     [2] 	[] 	[1,1,0,0,0]
84   57    68    39     148    10     [4] 	[1,2] 	[1,1,0,0,0]
85   47    16    22     170    10     [1] 	[0,4] 	[1,0,0,0,0]
86   44    17    30     135    10     [0] 	[2] 	[0,1,0,0,0]
87   46    13    74     195    10     [3] 	[0,2] 	[0,0,1,0,0]
88   49    11    27     141    10     [1] 	[0,4] 	[1,0,0,0,0]
89   49    42    27     128    10     [3] 	[0] 	[0,0,1,0,0]
90   53    43    72     200    10     [0] 	[2] 	[0,1,0,0,0]
91   61    52    42     159    10     [1] 	[] 	[1,0,0,0,0]
92   57    48    47     146    10     [2] 	[] 	[1,0,0,0,0]
93   56    37    73     198    10     [3] 	[0] 	[0,0,0,0,0]
94   55    54    57     140    10     [3] 	[] 	[0,0,0,0,0]
95   15    47    23     146    10     [2] 	[3] 	[1,0,0,0,0]
96   14    37    21     157    10     [1] 	[] 	[1,0,0,0,0]
97   11    31    57     154    10     [0] 	[] 	[0,1,0,0,0]
98   16    22    44     147    10     [1] 	[4] 	[0,0,0,0,0]
99   4     18    49     148    10     [4] 	[1] 	[1,1,0,0,0]
100  28    18    61     134    10     [0] 	[] 	[0,0,0,0,0]
101  26    52    21     136    10     [3] 	[0] 	[0,0,1,0,0]
102  26    35    68     211    10     [0] 	[2,4] 	[0,0,0,0,0]
103  31    67    46     153    10     [4] 	[] 	[1,1,0,0,0]
104  15    19    70     194    10     [0] 	[2,4] 	[0,1,0,0,0]
105  22    22    18     159    10     [2] 	[4] 	[1,1,0,0,0]
106  18    24    60     199    10     [0] 	[1,4] 	[0,1,0,0,0]
107  26    27    58     151    10     [4] 	[1] 	[1,0,0,0,0]
108  25    24    14     143    10     [1] 	[1,4] 	[1,0,0,0,0]
109  22    27    89     190    10     [0] 	[2,4] 	[0,0,0,0,0]
110  25    21    92     183    10     [1] 	[1] 	[1,0,0,0,0]
111  19    21    21     142    10     [0] 	[4] 	[0,1,0,0,0]
112  20    26    33     142    10     [4] 	[1,2] 	[1,0,0,0,0]
113  18    18    51     195    10     [3] 	[] 	[0,0,0,0,0]
