R206.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
27   15    10    32     272    10     [2] 	[] 	[1,0,0,0,0]
28   30    5     118    358    10     [4] 	[] 	[0,0,0,1,1]
29   10    20    203    443    10     [4] 	[1,4] 	[0,0,0,0,1]
30   5     30    682    922    10     [1] 	[0,2] 	[0,1,0,0,0]
31   20    40    286    526    10     [4] 	[1,4] 	[0,0,0,0,0]
32   15    60    204    444    10     [2] 	[] 	[0,0,0,0,0]
33   45    65    504    744    10     [1] 	[0,2] 	[0,0,0,0,0]
34   45    20    0      971    10     [2] 	[0,4] 	[1,0,0,0,0]
35   45    10    332    572    10     [2] 	[0,1] 	[0,0,0,0,0]
36   55    5     146    386    10     [2] 	[0] 	[1,0,0,0,0]
37   65    35    656    896    10     [0] 	[2] 	[0,0,0,0,1]
38   65    20    716    956    10     [0] 	[0] 	[0,0,0,0,1]
39   45    30    0      978    10     [2] 	[1,4] 	[1,0,0,0,0]
40   35    40    60     300    10     [1] 	[0,2] 	[0,0,0,0,0]
41   41    37    65     305    10     [2] 	[0,1] 	[0,0,0,0,0]
42   64    42    132    372    10     [1] 	[1] 	[0,1,0,0,0]
43   40    60    187    427    10     [4] 	[4] 	[0,0,0,1,0]
44   31    52    0      972    10     [4] 	[1,4] 	[0,0,0,0,0]
45   35    69    599    839    10     [4] 	[1,4] 	[0,0,0,1,1]
46   53    52    24     264    10     [3] 	[1,2] 	[0,0,0,0,0]
47   65    55    0      953    10     [3] 	[] 	[0,0,0,0,0]
48   63    65    630    870    10     [0] 	[0,1] 	[0,0,0,0,0]
49   2     60    41     281    10     [2] 	[] 	[0,0,0,0,0]
50   20    20    0      968    10     [2] 	[1,4] 	[1,0,0,0,0]
51   5     5     234    474    10     [4] 	[] 	[0,0,0,0,0]
52   60    12    33     273    10     [1] 	[0,1] 	[0,1,0,0,0]
53   40    25    279    519    10     [4] 	[4] 	[0,0,0,1,1]
54   42    7     334    574    10     [1] 	[1] 	[0,1,0,0,0]
55   24    12    25     265    10     [3] 	[] 	[0,0,0,0,0]
56   23    3     543    783    10     [2] 	[] 	[1,0,0,0,0]
57   11    14    167    407    10     [2] 	[1] 	[1,0,0,0,0]
58   6     38    29     269    10     [3] 	[3] 	[0,0,0,0,0]
59   2     48    452    692    10     [3] 	[] 	[0,0,0,0,1]
60   8     56    48     288    10     [0] 	[] 	[0,0,0,0,0]
61   13    52    0      962    10     [1] 	[0] 	[0,1,0,0,0]
62   6     68    401    641    10     [4] 	[] 	[0,0,0,0,0]
63   47    47    0      973    10     [2] 	[0] 	[1,0,0,0,0]
64   49    58    281    521    10     [1] 	[0] 	[0,1,0,0,0]
65   27    43    0      978    10     [3] 	[1,2] 	[0,0,0,0,0]
66   37    31    332    572    10     [4] 	[1,4] 	[0,0,0,0,0]
67   57    29    568    808    10     [2] 	[] 	[1,0,0,0,0]
68   63    23    560    800    10     [2] 	[1,4] 	[0,0,0,0,0]
69   53    12    519    759    10     [4] 	[4] 	[0,0,0,1,1]
70   32    12    356    596    10     [2] 	[1] 	[0,0,0,0,0]
71   36    26    740    980    10     [4] 	[1,4] 	[0,0,0,1,0]
72   21    24    0      972    10     [3] 	[] 	[0,1,0,0,0]
73   17    34    672    912    10     [1] 	[] 	[0,1,0,0,0]
74   12    24    214    454    10     [0] 	[1] 	[0,0,0,0,1]
75   24    58    113    353    10     [4] 	[1,4] 	[0,0,0,0,0]
76   27    69    34     274    10     [2] 	[1,4] 	[1,0,0,0,0]
77   15    77    154    394    10     [4] 	[] 	[0,0,0,1,1]
78   62    77    49     289    10     [2] 	[] 	[1,0,0,0,0]
79   49    73    523    763    10     [4] 	[] 	[0,0,0,1,0]
80   67    5     228    468    10     [0] 	[2] 	[0,0,0,0,0]
81   56    39    575    815    10     [3] 	[1] 	[0,0,0,0,1]
82   37    47    108    348    10     [2] 	[0,1] 	[1,0,0,0,0]
83   37    56    728    968    10     [4] 	[4] 	[0,0,0,0,0]
84   57    68    198    438    10     [2] 	[] 	[1,0,0,0,0]
85   47    16    0      967    10     [3] 	[1,3] 	[0,1,0,0,0]
86   44    17    234    474    10     [2] 	[] 	[1,0,0,0,0]
87   46    13    622    862    10     [1] 	[] 	[0,1,0,0,0]
88   49    11    0      962    10     [2] 	[1] 	[0,0,0,0,0]
89   49    42    212    452    10     [0] 	[1,2] 	[0,0,0,0,0]
90   53    43    730    970    10     [0] 	[0] 	[0,0,0,0,1]
91   61    52    322    562    10     [4] 	[1] 	[0,0,0,0,1]
92   57    48    307    547    10     [4] 	[1,4] 	[0,0,0,0,0]
93   56    37    728    968    10     [3] 	[1,2] 	[0,1,0,0,1]
94   55    54    314    554    10     [1] 	[0] 	[0,1,0,0,0]
95   15    47    0      966    10     [4] 	[1,4] 	[0,0,0,1,1]
96   14    37    0      968    10     [0] 	[0,1] 	[0,0,0,0,0]
97   11    31    354    594    10     [2] 	[0,1] 	[1,0,0,0,0]
98   16    22    0      966    10     [2] 	[1] 	[1,0,0,0,0]
99   4     18    307    547    10     [4] 	[1,4] 	[0,0,0,1,0]
100  28    18    314    554    10     [1] 	[1,2] 	[0,1,0,0,0]
101  26    52    214    454    10     [2] 	[0,1] 	[1,0,0,0,0]
102  26    35    718    958    10     [2] 	[] 	[1,0,0,0,0]
103  31    67    320    560    10     [3] 	[1] 	[0,0,0,0,1]
104  15    19    0      964    10     [0] 	[] 	[0,0,0,0,0]
105  22    22    18     258    10     [1] 	[] 	[0,0,0,0,0]
106  18    24    729    969    10     [1] 	[] 	[0,0,0,0,0]
107  26    27    0      977    10     [4] 	[1,4] 	[0,0,0,1,1]
108  25    24    0      975    10     [1] 	[2] 	[0,1,0,0,0]
109  22    27    0      974    10     [3] 	[1,2] 	[0,1,0,0,1]
110  25    21    523    763    10     [0] 	[] 	[0,0,0,0,0]
111  19    21    0      968    10     [1] 	[] 	[0,0,0,0,0]
112  20    26    263    503    10     [4] 	[1,4] 	[0,0,0,0,0]
113  18    18    725    965    10     [3] 	[2] 	[0,0,0,0,0]
