C108.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
58   30    30    453    688    90     [1] 	[1,3] 	[1,0,0,0,0]
59   30    32    355    602    90     [2] 	[0] 	[0,0,0,0,0]
60   30    35    837    1127   90     [3] 	[1] 	[0,0,0,0,0]
61   28    30    539    786    90     [1] 	[] 	[0,0,0,0,0]
62   28    35    867    1126   90     [0] 	[1] 	[0,0,0,0,0]
63   26    32    719    976    90     [0] 	[3] 	[0,1,0,0,0]
64   25    30    635    876    90     [2] 	[0,1] 	[0,0,0,0,1]
65   25    35    825    1056   90     [2] 	[0,1] 	[0,0,0,0,1]
66   44    5     193    440    90     [2] 	[0] 	[0,0,0,0,1]
67   42    10    78     365    90     [2] 	[] 	[0,0,0,0,1]
68   42    15    35     287    90     [1] 	[1,3] 	[1,0,0,0,0]
69   40    5     308    513    90     [2] 	[0,1] 	[0,0,0,0,1]
70   40    15    35     246    90     [3] 	[1] 	[1,0,0,0,0]
71   38    5     376    629    90     [3] 	[] 	[1,0,0,0,0]
72   38    15    519    872    90     [3] 	[] 	[1,0,0,0,0]
73   35    5     463    728    90     [3] 	[1,2] 	[1,0,0,0,0]
74   50    30    412    729    90     [2] 	[0,1] 	[0,0,0,0,1]
75   50    35    181    398    90     [3] 	[1,2] 	[1,0,0,0,0]
76   50    40    100    289    90     [2] 	[] 	[0,0,0,0,0]
77   48    30    539    786    90     [3] 	[] 	[1,0,0,0,0]
78   48    40    12     223    90     [3] 	[] 	[1,0,0,0,0]
79   47    35    753    948    90     [2] 	[0,1] 	[0,0,0,0,0]
80   47    40    12     275    90     [4] 	[0] 	[0,0,1,0,0]
81   45    30    669    842    90     [1] 	[] 	[1,0,0,0,0]
82   45    35    836    1049   90     [2] 	[1] 	[0,0,0,0,1]
83   95    30    284    559    90     [2] 	[1] 	[0,0,0,0,0]
84   95    35    194    459    90     [3] 	[] 	[0,0,0,0,0]
85   53    30    367    588    90     [2] 	[0] 	[0,0,0,0,1]
86   92    30    370    659    90     [3] 	[2] 	[1,0,0,0,0]
87   53    35    263    502    90     [3] 	[1,4] 	[0,0,0,0,0]
88   45    65    847    1130   90     [4] 	[1] 	[0,0,1,0,0]
89   90    35    119    344    90     [1] 	[3] 	[0,0,0,0,0]
90   88    30    469    748    90     [4] 	[] 	[0,0,1,0,0]
91   88    35    50     295    90     [1] 	[1] 	[0,0,0,0,0]
92   87    30    573    826    90     [0] 	[3] 	[0,0,0,0,0]
93   85    25    694    895    90     [2] 	[0,1] 	[0,0,0,0,0]
94   85    35    47     356    90     [2] 	[] 	[0,0,0,0,1]
95   75    55    293    496    90     [2] 	[] 	[0,0,0,0,0]
96   72    55    154    449    90     [3] 	[1] 	[0,0,0,0,0]
97   70    58    360    621    90     [2] 	[0] 	[0,0,0,0,1]
98   68    60    470    697    90     [2] 	[] 	[0,0,0,0,1]
99   66    55    76     335    90     [2] 	[0,1] 	[0,0,0,0,1]
100  65    55    25     260    90     [2] 	[0,1] 	[0,0,0,0,1]
101  65    60    551    802    90     [1] 	[1] 	[1,0,0,0,0]
102  63    58    640    899    90     [0] 	[] 	[0,1,0,0,0]
103  60    55    20     276    90     [3] 	[1,4] 	[1,0,0,0,0]
104  60    60    756    969    90     [1] 	[1,3] 	[1,0,0,0,0]
105  67    85    257    552    90     [3] 	[] 	[1,0,0,0,0]
106  65    85    409    584    90     [3] 	[2] 	[1,0,0,0,0]
107  65    82    209    412    90     [3] 	[1] 	[1,0,0,0,0]
108  62    80    130    305    90     [3] 	[] 	[1,0,0,0,0]
109  60    80    36     283    90     [4] 	[1] 	[0,0,0,0,0]
110  60    85    470    713    90     [0] 	[] 	[0,1,0,0,0]
111  58    75    30     248    90     [1] 	[] 	[0,0,0,0,0]
112  55    80    628    935    90     [3] 	[1,4] 	[0,0,0,0,0]
113  55    85    530    843    90     [3] 	[] 	[1,0,0,0,0]
