R107.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
32   15    60    0      187    10     [4] 	[0] 	[0,1,1,0,0]
33   45    65    0      188    10     [1] 	[4] 	[0,0,0,0,1]
34   45    20    0      201    10     [1] 	[3,4] 	[1,0,0,0,1]
35   45    10    87     117    10     [0] 	[4] 	[0,0,0,0,0]
36   55    5     58     88     10     [0] 	[2,4] 	[1,0,1,0,0]
37   65    35    0      190    10     [0] 	[2,4] 	[0,0,1,0,0]
38   65    20    156    186    10     [2] 	[0,1] 	[0,1,0,0,1]
39   45    30    0      208    10     [4] 	[] 	[0,0,0,0,0]
40   35    40    27     57     10     [0] 	[2,4] 	[1,0,1,0,0]
41   41    37    0      213    10     [1] 	[3] 	[0,0,0,0,0]
42   64    42    0      190    10     [0] 	[4] 	[1,0,1,0,0]
43   40    60    61     91     10     [2] 	[1] 	[0,1,0,0,1]
44   31    52    0      202    10     [1] 	[1,3] 	[1,0,0,0,1]
45   35    69    0      186    10     [0] 	[2] 	[1,0,0,0,0]
46   53    52    27     57     10     [2] 	[] 	[0,0,0,0,1]
47   65    55    0      183    10     [0] 	[4] 	[0,0,0,0,0]
48   63    65    133    163    10     [4] 	[0] 	[0,0,0,0,0]
49   2     60    41     71     10     [2] 	[0,1] 	[0,1,0,0,1]
50   20    20    0      198    10     [2] 	[] 	[0,0,0,0,0]
51   5     5     73     103    10     [4] 	[] 	[0,1,1,0,0]
52   60    12    34     64     10     [0] 	[] 	[0,0,1,0,0]
53   40    25    75     105    10     [4] 	[] 	[0,1,1,0,0]
54   42    7     87     117    10     [2] 	[0,1] 	[0,1,0,0,1]
55   24    12    25     55     10     [2] 	[0] 	[0,0,0,0,1]
56   23    3     0      185    10     [2] 	[0,1] 	[0,1,0,0,1]
57   11    14    59     89     10     [1] 	[] 	[0,0,0,0,0]
58   6     38    29     59     10     [2] 	[0,1] 	[0,1,0,0,0]
59   2     48    0      184    10     [3] 	[] 	[0,0,0,0,0]
60   8     56    0      185    10     [1] 	[4] 	[0,0,0,0,1]
61   13    52    0      192    10     [3] 	[] 	[1,1,0,0,0]
62   6     68    98     128    10     [1] 	[] 	[0,0,0,0,0]
63   47    47    0      203    10     [4] 	[1] 	[0,1,1,0,0]
64   49    58    0      193    10     [2] 	[] 	[0,1,0,0,1]
65   27    43    0      208    10     [2] 	[0,1] 	[0,0,0,0,0]
66   37    31    85     115    10     [0] 	[2] 	[0,0,1,0,0]
67   57    29    0      197    10     [4] 	[] 	[0,0,0,0,0]
68   63    23    126    156    10     [3] 	[1,3] 	[1,1,0,0,0]
69   53    12    120    150    10     [4] 	[0] 	[0,0,0,0,0]
70   32    12    0      196    10     [4] 	[1] 	[0,0,0,0,0]
71   36    26    180    210    10     [2] 	[1] 	[0,0,0,0,1]
72   21    24    0      202    10     [4] 	[0] 	[0,0,0,0,0]
73   17    34    0      201    10     [4] 	[0,1] 	[0,1,1,0,0]
74   12    24    0      194    10     [4] 	[0,1] 	[0,0,1,0,0]
75   24    58    48     78     10     [0] 	[4] 	[0,0,0,0,0]
76   27    69    0      185    10     [1] 	[] 	[0,0,0,0,0]
77   15    77    63     93     10     [4] 	[0,1] 	[0,1,0,0,0]
78   62    77    49     79     10     [3] 	[] 	[0,1,0,0,0]
79   49    73    117    147    10     [4] 	[] 	[0,1,0,0,0]
80   67    5     73     103    10     [3] 	[4] 	[0,0,0,0,0]
81   56    39    132    162    10     [4] 	[0,1] 	[0,1,0,0,0]
82   37    47    40     70     10     [3] 	[1] 	[0,1,0,0,0]
83   37    56    168    198    10     [4] 	[] 	[0,0,1,0,0]
84   57    68    0      180    10     [0] 	[] 	[1,0,0,0,0]
85   47    16    0      197    10     [2] 	[] 	[0,1,0,0,1]
86   44    17    0      199    10     [4] 	[0,1] 	[0,1,0,0,0]
87   46    13    139    169    10     [3] 	[] 	[0,0,0,0,0]
88   49    11    0      192    10     [2] 	[0,1] 	[0,0,0,0,1]
89   49    42    63     93     10     [3] 	[3] 	[0,0,0,0,0]
90   53    43    169    199    10     [0] 	[4] 	[0,0,1,0,0]
91   61    52    86     116    10     [4] 	[0,1] 	[0,1,1,0,0]
92   57    48    82     112    10     [3] 	[] 	[1,0,0,0,0]
93   56    37    168    198    10     [1] 	[] 	[1,0,0,0,1]
94   55    54    0      192    10     [3] 	[] 	[0,1,0,0,0]
95   15    47    0      196    10     [2] 	[0] 	[0,0,0,0,0]
96   14    37    0      198    10     [3] 	[4] 	[1,1,0,0,0]
97   11    31    91     121    10     [3] 	[3] 	[0,0,0,0,0]
98   16    22    0      196    10     [3] 	[] 	[1,1,0,0,0]
99   4     18    0      184    10     [3] 	[] 	[1,1,0,0,0]
100  28    18    83     113    10     [4] 	[0] 	[0,0,1,0,0]
101  26    52    64     94     10     [1] 	[1,4] 	[0,0,0,0,0]
102  26    35    0      211    10     [0] 	[] 	[1,0,0,0,0]
103  31    67    0      187    10     [1] 	[1,4] 	[1,0,0,0,0]
104  15    19    0      194    10     [4] 	[0,1] 	[0,1,0,0,0]
105  22    22    18     48     10     [2] 	[0,1] 	[0,0,0,0,0]
106  18    24    169    199    10     [0] 	[2] 	[0,0,0,0,0]
107  26    27    0      207    10     [3] 	[] 	[1,1,0,0,0]
108  25    24    0      205    10     [2] 	[0] 	[0,1,0,0,1]
109  22    27    0      204    10     [1] 	[1] 	[1,0,0,0,0]
110  25    21    0      202    10     [2] 	[0,1] 	[0,1,0,0,1]
111  19    21    0      198    10     [2] 	[0,1] 	[0,0,0,0,1]
112  20    26    73     103    10     [0] 	[2] 	[0,0,0,0,0]
113  18    18    165    195    10     [0] 	[2] 	[0,0,1,0,0]
