R111.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
62   6     68    93     132    10     [0] 	[0,4] 	[0,0,0,1,0]
63   47    47    41     203    10     [0] 	[] 	[0,0,0,0,0]
64   49    58    36     149    10     [0] 	[] 	[0,0,0,1,0]
65   27    43    11     195    10     [4] 	[1] 	[0,0,0,0,0]
66   37    31    87     112    10     [2] 	[4] 	[0,0,0,0,0]
67   57    29    90     197    10     [0] 	[] 	[0,0,0,1,0]
68   63    23    126    155    10     [2] 	[2,3] 	[1,1,0,0,0]
69   53    12    106    163    10     [4] 	[] 	[0,0,0,0,0]
70   32    12    48     163    10     [1] 	[0,1] 	[0,0,0,0,0]
71   36    26    178    210    10     [1] 	[1,3] 	[0,0,0,0,0]
72   21    24    17     202    10     [4] 	[1] 	[1,0,0,0,0]
73   17    34    70     201    10     [0] 	[0,4] 	[0,0,0,1,0]
74   12    24    29     132    10     [4] 	[0,1] 	[1,0,0,0,0]
75   24    58    46     79     10     [2] 	[3,4] 	[1,0,0,0,0]
76   27    69    34     172    10     [2] 	[] 	[1,1,0,0,0]
77   15    77    48     107    10     [3] 	[4] 	[0,0,0,0,0]
78   62    77    49     113    10     [1] 	[0,3] 	[0,0,1,0,0]
79   49    73    104    159    10     [1] 	[3] 	[0,0,1,0,0]
80   67    5     73     102    10     [0] 	[0,4] 	[0,0,0,1,0]
81   56    39    117    176    10     [3] 	[4] 	[0,0,1,0,0]
82   37    47    39     70     10     [3] 	[2,4] 	[0,0,1,0,0]
83   37    56    123    198    10     [3] 	[2,4] 	[0,0,0,0,0]
84   57    68    39     148    10     [2] 	[2] 	[1,1,0,0,0]
85   47    16    22     197    10     [1] 	[3] 	[0,0,0,0,0]
86   44    17    30     135    10     [3] 	[4] 	[0,0,1,0,0]
87   46    13    138    169    10     [4] 	[0,1] 	[1,0,0,0,0]
88   49    11    27     192    10     [1] 	[] 	[0,0,1,0,0]
89   49    42    65     90     10     [3] 	[4] 	[0,0,0,0,0]
90   53    43    168    199    10     [2] 	[3,4] 	[1,1,0,0,0]
91   61    52    71     130    10     [0] 	[0,4] 	[0,0,0,0,0]
92   57    48    84     109    10     [0] 	[4] 	[0,0,0,1,0]
93   56    37    135    198    10     [0] 	[] 	[0,0,0,0,0]
94   55    54    57     140    10     [0] 	[0,4] 	[0,0,0,1,0]
95   15    47    23     196    10     [4] 	[] 	[1,0,0,0,0]
96   14    37    21     198    10     [3] 	[2,4] 	[1,0,1,0,0]
97   11    31    93     118    10     [0] 	[] 	[0,0,0,1,0]
98   16    22    23     177    10     [0] 	[] 	[0,0,0,1,0]
99   4     18    49     148    10     [1] 	[3] 	[0,0,0,0,0]
100  28    18    88     107    10     [0] 	[4] 	[0,0,0,1,0]
101  26    52    50     107    10     [4] 	[] 	[0,0,0,0,0]
102  26    35    68     211    10     [3] 	[] 	[1,0,1,0,0]
103  31    67    46     153    10     [2] 	[] 	[0,0,0,0,0]
104  15    19    25     194    10     [1] 	[] 	[0,0,1,0,0]
105  22    22    18     53     10     [4] 	[0] 	[1,0,0,0,0]
106  18    24    129    199    10     [4] 	[1] 	[0,0,0,0,0]
107  26    27    35     174    10     [3] 	[4] 	[1,0,1,0,0]
108  25    24    14     205    10     [0] 	[0] 	[0,0,0,1,0]
109  22    27    51     204    10     [4] 	[1] 	[1,0,0,0,0]
110  25    21    92     183    10     [4] 	[0] 	[1,0,0,0,0]
111  19    21    21     198    10     [2] 	[] 	[1,0,0,0,0]
112  20    26    74     101    10     [0] 	[0] 	[0,0,0,0,0]
113  18    18    159    195    10     [3] 	[] 	[1,0,0,0,0]
