C106.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
75   50    35    217    362    90     [3] 	[1,3] 	[1,0,0,1,0]
76   50    40    142    247    90     [0] 	[2,3] 	[0,0,0,1,1]
77   48    30    567    758    90     [3] 	[0,3] 	[0,0,0,1,0]
78   48    40    34     171    90     [3] 	[3] 	[1,0,0,1,0]
79   47    35    794    907    90     [0] 	[2,3] 	[0,0,0,1,0]
80   47    40    12     226    90     [2] 	[] 	[1,0,0,0,0]
81   45    30    716    795    90     [2] 	[2,4] 	[1,0,0,0,0]
82   45    35    873    1012   90     [0] 	[2,3] 	[0,0,0,1,1]
83   95    30    266    577    90     [0] 	[3] 	[0,0,0,0,0]
84   95    35    181    472    90     [0] 	[3] 	[0,0,0,0,1]
85   53    30    402    553    90     [3] 	[3] 	[1,0,0,1,0]
86   92    30    345    684    90     [1] 	[] 	[1,0,0,0,0]
87   53    35    294    471    90     [1] 	[2] 	[1,0,0,0,0]
88   45    65    951    1114   90     [0] 	[] 	[0,0,0,0,0]
89   90    35    153    310    90     [4] 	[3] 	[0,1,0,0,0]
90   88    30    450    767    90     [4] 	[2,3] 	[0,1,0,0,0]
91   88    35    50     237    90     [3] 	[1] 	[1,0,0,1,0]
92   87    30    567    832    90     [2] 	[2,4] 	[1,0,0,0,0]
93   85    25    713    876    90     [3] 	[] 	[0,0,0,0,0]
94   85    35    47     331    90     [0] 	[2,3] 	[0,0,0,0,1]
95   75    55    311    478    90     [2] 	[] 	[1,0,0,0,0]
96   72    55    127    476    90     [2] 	[] 	[1,0,0,0,0]
97   70    58    349    632    90     [3] 	[1,3] 	[0,0,0,0,0]
98   68    60    476    691    90     [3] 	[0] 	[1,0,0,1,0]
99   66    55    67     344    90     [2] 	[2] 	[0,0,0,0,0]
100  65    55    25     256    90     [1] 	[2] 	[1,0,0,0,0]
101  65    60    546    807    90     [0] 	[3] 	[0,0,0,1,0]
102  63    58    630    909    90     [4] 	[2,3] 	[0,1,0,0,0]
103  60    55    20     293    90     [0] 	[2,3] 	[0,0,0,1,0]
104  60    60    769    956    90     [2] 	[4] 	[1,0,0,0,0]
105  67    85    229    580    90     [0] 	[2] 	[0,0,0,1,1]
106  65    85    442    551    90     [4] 	[] 	[0,1,0,0,0]
107  65    82    227    394    90     [4] 	[2,3] 	[0,1,0,0,0]
108  62    80    163    272    90     [0] 	[] 	[0,0,0,1,0]
109  60    80    36     291    90     [2] 	[2] 	[1,0,0,0,0]
110  60    85    469    714    90     [4] 	[2,3] 	[0,1,0,0,0]
111  58    75    30     227    90     [0] 	[3] 	[0,0,0,0,0]
112  55    80    595    968    90     [2] 	[4] 	[1,0,0,0,0]
113  55    85    493    880    90     [2] 	[] 	[0,0,0,0,0]
