C104.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
77   48    30    0      1124   90     [1] 	[1,3] 	[0,0,0,0,0]
78   48    40    0      1133   90     [2] 	[] 	[0,1,0,0,0]
79   47    35    0      1129   90     [4] 	[] 	[0,0,1,0,0]
80   47    40    12     77     90     [1] 	[] 	[0,0,0,1,0]
81   45    30    0      1125   90     [1] 	[4] 	[0,0,0,0,0]
82   45    35    916    969    90     [1] 	[4] 	[0,0,0,1,0]
83   95    30    0      1087   90     [4] 	[3] 	[0,0,0,0,0]
84   95    35    0      1088   90     [0] 	[2] 	[0,1,0,0,0]
85   53    30    0      1122   90     [4] 	[3] 	[0,0,1,0,0]
86   92    30    0      1090   90     [0] 	[] 	[0,0,0,0,0]
87   53    35    353    412    90     [0] 	[1,2] 	[0,0,0,0,0]
88   45    65    0      1130   90     [3] 	[4] 	[0,0,1,0,0]
89   90    35    203    260    90     [4] 	[] 	[0,0,1,0,0]
90   88    30    574    643    90     [1] 	[] 	[0,0,0,1,0]
91   88    35    0      1095   90     [1] 	[1] 	[0,0,0,1,0]
92   87    30    668    731    90     [3] 	[1,2] 	[0,0,1,0,0]
93   85    25    0      1094   90     [4] 	[0,3] 	[0,0,1,0,0]
94   85    35    0      1098   90     [2] 	[] 	[0,1,0,0,0]
95   75    55    0      1110   90     [3] 	[1,4] 	[0,0,1,0,0]
96   72    55    0      1113   90     [2] 	[2,3] 	[0,1,0,0,0]
97   70    58    458    523    90     [4] 	[0] 	[0,0,0,0,0]
98   68    60    0      1116   90     [0] 	[] 	[0,1,0,0,0]
99   66    55    0      1119   90     [2] 	[2] 	[0,1,0,0,0]
100  65    55    85     144    90     [0] 	[1] 	[0,1,0,0,0]
101  65    60    0      1119   90     [1] 	[1,4] 	[0,0,0,1,0]
102  63    58    0      1121   90     [4] 	[3] 	[0,0,0,0,0]
103  60    55    0      1125   90     [1] 	[1,4] 	[0,0,0,1,0]
104  60    60    0      1123   90     [0] 	[0,2] 	[0,1,0,0,0]
105  67    85    368    441    90     [0] 	[1,2] 	[0,1,0,0,0]
106  65    85    0      1102   90     [2] 	[3] 	[0,1,0,0,0]
107  65    82    0      1105   90     [0] 	[0,1] 	[0,1,0,0,0]
108  62    80    0      1108   90     [0] 	[2] 	[0,1,0,0,0]
109  60    80    0      1109   90     [3] 	[1,2] 	[0,0,1,0,0]
110  60    85    0      1105   90     [4] 	[] 	[0,0,1,0,0]
111  58    75    0      1115   90     [0] 	[2] 	[0,1,0,0,0]
112  55    80    743    820    90     [4] 	[] 	[0,0,0,0,0]
113  55    85    647    726    90     [1] 	[1,4] 	[0,0,0,0,0]
