R104.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
45   35    69    0      186    10     [1] 	[3] 	[0,0,0,0,0]
46   53    52    0      195    10     [1] 	[] 	[0,0,0,0,1]
47   65    55    0      183    10     [3] 	[4] 	[0,0,0,0,1]
48   63    65    0      178    10     [1] 	[3] 	[0,0,0,0,1]
49   2     60    0      178    10     [1] 	[] 	[0,0,0,0,1]
50   20    20    0      198    10     [3] 	[] 	[0,0,0,0,1]
51   5     5     83     93     10     [0] 	[0] 	[0,1,0,0,0]
52   60    12    0      186    10     [3] 	[2] 	[0,0,0,0,1]
53   40    25    0      208    10     [0] 	[] 	[0,1,0,0,0]
54   42    7     0      191    10     [3] 	[2,4] 	[0,0,0,0,1]
55   24    12    0      194    10     [4] 	[1] 	[1,0,0,1,0]
56   23    3     0      185    10     [1] 	[3] 	[0,0,0,0,1]
57   11    14    69     79     10     [2] 	[] 	[1,0,0,0,0]
58   6     38    0      190    10     [2] 	[0,1] 	[0,0,0,0,0]
59   2     48    0      184    10     [0] 	[2,4] 	[0,1,0,0,0]
60   8     56    0      185    10     [4] 	[1] 	[0,0,0,1,0]
61   13    52    0      192    10     [3] 	[2,4] 	[0,0,0,0,0]
62   6     68    0      176    10     [2] 	[0] 	[1,0,0,0,0]
63   47    47    0      203    10     [4] 	[1,3] 	[1,0,0,1,0]
64   49    58    0      193    10     [3] 	[2,4] 	[0,0,0,0,1]
65   27    43    0      208    10     [1] 	[4] 	[0,0,0,0,0]
66   37    31    95     105    10     [3] 	[4] 	[0,0,0,0,1]
67   57    29    0      197    10     [3] 	[] 	[0,0,0,0,1]
68   63    23    136    146    10     [0] 	[] 	[0,1,0,0,0]
69   53    12    0      190    10     [2] 	[1] 	[0,0,0,0,0]
70   32    12    0      196    10     [0] 	[2] 	[0,1,0,0,0]
71   36    26    200    210    10     [3] 	[2,4] 	[0,0,0,0,1]
72   21    24    0      202    10     [2] 	[] 	[1,0,0,0,0]
73   17    34    0      201    10     [1] 	[3,4] 	[0,0,0,0,0]
74   12    24    0      194    10     [3] 	[] 	[0,0,0,0,1]
75   24    58    58     68     10     [4] 	[1,3] 	[0,0,0,1,0]
76   27    69    0      185    10     [0] 	[2,4] 	[0,1,0,0,0]
77   15    77    0      173    10     [0] 	[2] 	[0,1,0,0,0]
78   62    77    0      170    10     [2] 	[0,1] 	[0,0,0,0,0]
79   49    73    0      179    10     [0] 	[] 	[0,0,0,0,0]
80   67    5     83     93     10     [3] 	[2,4] 	[0,0,0,0,1]
81   56    39    0      198    10     [0] 	[] 	[0,1,0,0,0]
82   37    47    50     60     10     [0] 	[0,4] 	[0,0,0,0,0]
83   37    56    0      198    10     [3] 	[2] 	[0,0,0,0,1]
84   57    68    0      180    10     [4] 	[] 	[1,0,0,1,0]
85   47    16    0      197    10     [3] 	[2,4] 	[0,0,0,0,1]
86   44    17    0      199    10     [2] 	[0,1] 	[1,0,0,0,0]
87   46    13    149    159    10     [2] 	[] 	[0,0,0,0,0]
88   49    11    0      192    10     [4] 	[1] 	[1,0,0,0,0]
89   49    42    73     83     10     [4] 	[1] 	[0,0,0,1,0]
90   53    43    179    189    10     [0] 	[] 	[0,1,0,0,0]
91   61    52    0      188    10     [2] 	[1] 	[0,0,0,0,0]
92   57    48    92     102    10     [3] 	[4] 	[0,0,0,0,0]
93   56    37    0      198    10     [4] 	[3] 	[1,0,0,1,0]
94   55    54    0      192    10     [1] 	[3,4] 	[0,0,0,0,1]
95   15    47    0      196    10     [2] 	[0,1] 	[1,0,0,0,0]
96   14    37    0      198    10     [2] 	[] 	[1,0,0,0,0]
97   11    31    101    111    10     [1] 	[3,4] 	[0,0,0,0,1]
98   16    22    0      196    10     [1] 	[] 	[0,0,0,0,0]
99   4     18    0      184    10     [1] 	[] 	[0,0,0,0,1]
100  28    18    93     103    10     [3] 	[] 	[0,0,0,0,0]
101  26    52    0      200    10     [2] 	[1] 	[1,0,0,0,0]
102  26    35    0      211    10     [4] 	[3] 	[1,0,0,1,0]
103  31    67    0      187    10     [0] 	[4] 	[0,0,0,0,0]
104  15    19    0      194    10     [4] 	[] 	[0,0,0,0,0]
105  22    22    18     28     10     [4] 	[3] 	[0,0,0,0,0]
106  18    24    0      199    10     [2] 	[0,1] 	[0,0,0,0,0]
107  26    27    0      207    10     [3] 	[] 	[0,0,0,0,1]
108  25    24    0      205    10     [4] 	[3] 	[0,0,0,1,0]
109  22    27    0      204    10     [1] 	[] 	[0,0,0,0,1]
110  25    21    0      202    10     [3] 	[2] 	[0,0,0,0,1]
111  19    21    0      198    10     [0] 	[] 	[0,1,0,0,0]
112  20    26    83     93     10     [4] 	[1] 	[1,0,0,1,0]
113  18    18    185    195    10     [2] 	[] 	[1,0,0,0,0]
