R202.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
86   44    17    308    399    10     [3] 	[0,2] 	[1,0,0,0,0]
87   46    13    681    802    10     [1] 	[3] 	[1,0,0,0,1]
88   49    11    0      962    10     [0] 	[0,4] 	[0,0,0,0,0]
89   49    42    290    373    10     [4] 	[1,4] 	[0,1,0,0,0]
90   53    43    817    952    10     [4] 	[1,4] 	[1,1,0,0,0]
91   61    52    384    499    10     [4] 	[] 	[0,0,0,0,0]
92   57    48    388    465    10     [3] 	[] 	[1,0,0,0,1]
93   56    37    839    968    10     [2] 	[] 	[0,1,0,0,0]
94   55    54    411    456    10     [2] 	[] 	[0,1,0,0,0]
95   15    47    0      966    10     [0] 	[] 	[0,0,0,1,0]
96   14    37    0      968    10     [4] 	[4] 	[0,1,0,0,0]
97   11    31    436    511    10     [1] 	[3,4] 	[0,0,0,0,0]
98   16    22    0      966    10     [1] 	[0,4] 	[1,0,0,0,1]
99   4     18    388    465    10     [3] 	[2] 	[1,0,0,0,1]
100  28    18    420    447    10     [4] 	[] 	[1,0,0,0,0]
101  26    52    279    388    10     [4] 	[0,1] 	[0,0,0,0,0]
102  26    35    755    920    10     [4] 	[0,4] 	[0,0,0,0,0]
103  31    67    392    487    10     [3] 	[] 	[0,0,0,0,1]
104  15    19    0      964    10     [3] 	[2] 	[1,0,0,0,1]
105  22    22    18     181    10     [3] 	[] 	[0,0,0,0,0]
106  18    24    811    969    10     [2] 	[1,4] 	[0,1,0,0,0]
107  26    27    0      977    10     [1] 	[0,3] 	[1,0,0,0,1]
108  25    24    0      975    10     [4] 	[] 	[0,0,0,0,0]
109  22    27    0      974    10     [2] 	[] 	[0,1,0,0,0]
110  25    21    612    673    10     [4] 	[] 	[1,0,0,0,0]
111  19    21    0      968    10     [3] 	[] 	[1,0,0,0,0]
112  20    26    333    432    10     [1] 	[] 	[1,0,0,0,1]
113  18    18    798    965    10     [3] 	[0,2] 	[0,0,0,0,1]
