R201.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
91   61    52    384    499    10     [3] 	[0,3] 	[1,0,0,0,1]
92   57    48    388    465    10     [4] 	[4] 	[0,0,1,0,0]
93   56    37    839    968    10     [1] 	[1] 	[0,0,0,0,0]
94   55    54    411    456    10     [2] 	[] 	[0,0,0,1,0]
95   15    47    162    289    10     [2] 	[1,2] 	[0,0,0,0,0]
96   14    37    96     249    10     [0] 	[] 	[0,0,1,0,0]
97   11    31    436    511    10     [0] 	[0,1] 	[1,0,1,0,0]
98   16    22    376    461    10     [1] 	[1,2] 	[1,0,0,0,0]
99   4     18    388    465    10     [3] 	[0,3] 	[0,0,0,0,0]
100  28    18    420    447    10     [2] 	[1,2] 	[1,0,0,1,0]
101  26    52    279    388    10     [4] 	[2,4] 	[0,0,0,0,0]
102  26    35    755    920    10     [2] 	[] 	[0,0,0,1,0]
103  31    67    392    487    10     [3] 	[3] 	[0,0,0,0,0]
104  15    19    739    866    10     [0] 	[] 	[0,0,1,0,0]
105  22    22    18     181    10     [1] 	[] 	[0,0,0,0,0]
106  18    24    811    969    10     [3] 	[] 	[1,0,0,0,1]
107  26    27    436    503    10     [1] 	[] 	[1,0,0,0,0]
108  25    24    92     231    10     [3] 	[0,3] 	[0,0,0,0,0]
109  22    27    607    690    10     [1] 	[1] 	[1,0,0,0,0]
110  25    21    612    673    10     [0] 	[4] 	[0,0,1,0,0]
111  19    21    183    306    10     [0] 	[1] 	[0,0,1,0,0]
112  20    26    333    432    10     [4] 	[1] 	[0,0,0,0,0]
113  18    18    798    965    10     [0] 	[0,4] 	[1,0,0,0,0]
