C204.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
90   72    45    2900   3060   90     [1] 	[1,4] 	[0,0,0,0,1]
91   78    40    0      3260   90     [4] 	[1] 	[0,0,1,0,1]
92   87    30    2608   2768   90     [1] 	[] 	[0,0,0,0,1]
93   85    25    0      3248   90     [0] 	[] 	[0,0,0,0,0]
94   85    35    0      3252   90     [1] 	[] 	[0,0,0,0,1]
95   75    55    0      3264   90     [2] 	[] 	[0,0,0,1,0]
96   72    55    0      3267   90     [2] 	[] 	[0,0,0,1,0]
97   70    58    1641   1801   90     [0] 	[] 	[1,0,1,0,0]
98   86    46    0      3253   90     [3] 	[2] 	[0,1,0,0,0]
99   66    55    0      3273   90     [2] 	[1,4] 	[0,0,1,1,0]
100  64    46    3097   3257   90     [2] 	[] 	[0,0,0,0,0]
101  65    60    0      3273   90     [0] 	[] 	[0,0,0,0,0]
102  56    64    0      3278   90     [3] 	[1,3] 	[0,0,0,0,0]
103  60    55    0      3279   90     [2] 	[1,4] 	[0,0,1,0,0]
104  60    60    0      3277   90     [3] 	[3] 	[0,1,0,0,0]
105  67    85    694    854    90     [1] 	[] 	[0,0,0,0,0]
106  42    58    0      3291   90     [0] 	[] 	[0,0,0,0,0]
107  65    82    0      3259   90     [3] 	[2] 	[0,1,0,0,0]
108  62    80    0      3262   90     [2] 	[4] 	[0,0,0,0,0]
109  62    40    0      3275   90     [4] 	[2] 	[0,0,1,0,1]
110  60    85    0      3259   90     [1] 	[1] 	[0,0,0,0,1]
111  58    75    0      3269   90     [3] 	[1,2] 	[0,0,0,0,0]
112  55    80    407    567    90     [2] 	[] 	[0,0,1,1,0]
113  55    85    502    662    90     [2] 	[1,4] 	[0,0,1,1,0]
