R101.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
57   11    14    69     79     10     [4] 	[4] 	[1,0,1,0,0]
58   6     38    32     42     10     [4] 	[0] 	[1,0,1,0,0]
59   2     48    117    127    10     [2] 	[2] 	[0,1,0,0,0]
60   8     56    51     61     10     [4] 	[0,4] 	[1,0,1,0,0]
61   13    52    165    175    10     [0] 	[0,4] 	[0,0,0,0,0]
62   6     68    108    118    10     [1] 	[2,3] 	[0,0,0,0,0]
63   47    47    124    134    10     [4] 	[] 	[0,0,1,0,0]
64   49    58    88     98     10     [2] 	[2,3] 	[0,1,0,0,0]
65   27    43    52     62     10     [0] 	[0] 	[0,0,0,0,0]
66   37    31    95     105    10     [2] 	[4] 	[0,1,0,0,0]
67   57    29    140    150    10     [0] 	[4] 	[1,0,0,0,0]
68   63    23    136    146    10     [3] 	[] 	[1,0,0,0,0]
69   53    12    130    140    10     [1] 	[] 	[0,0,1,0,0]
70   32    12    101    111    10     [2] 	[2,4] 	[0,1,0,0,0]
71   36    26    200    210    10     [0] 	[0,4] 	[0,0,0,0,0]
72   21    24    18     28     10     [1] 	[1,2] 	[0,0,1,0,1]
73   17    34    162    172    10     [1] 	[] 	[0,0,1,0,0]
74   12    24    76     86     10     [3] 	[] 	[0,0,0,0,0]
75   24    58    58     68     10     [2] 	[3,4] 	[0,0,0,0,0]
76   27    69    34     44     10     [1] 	[] 	[0,0,0,0,1]
77   15    77    73     83     10     [0] 	[0,4] 	[0,0,0,0,0]
78   62    77    51     61     10     [4] 	[] 	[1,0,1,0,0]
79   49    73    127    137    10     [2] 	[2] 	[0,0,0,0,0]
80   67    5     83     93     10     [0] 	[0] 	[1,0,0,0,0]
81   56    39    142    152    10     [0] 	[] 	[0,0,0,0,0]
82   37    47    50     60     10     [4] 	[] 	[1,0,1,0,0]
83   37    56    182    192    10     [0] 	[0,4] 	[1,0,0,0,0]
84   57    68    77     87     10     [2] 	[4] 	[0,1,0,0,0]
85   47    16    35     45     10     [2] 	[4] 	[0,0,0,0,0]
86   44    17    78     88     10     [1] 	[1,2] 	[0,0,1,0,0]
87   46    13    149    159    10     [0] 	[] 	[1,0,0,0,0]
88   49    11    69     79     10     [4] 	[] 	[0,0,0,0,0]
89   49    42    73     83     10     [0] 	[4] 	[1,0,0,0,0]
90   53    43    179    189    10     [1] 	[1] 	[0,0,0,0,0]
91   61    52    96     106    10     [1] 	[3] 	[0,0,1,0,1]
92   57    48    92     102    10     [3] 	[] 	[1,0,0,0,0]
93   56    37    182    192    10     [3] 	[1] 	[1,0,0,0,0]
94   55    54    94     104    10     [2] 	[3] 	[0,1,0,0,0]
95   15    47    55     65     10     [0] 	[] 	[1,0,0,0,0]
96   14    37    44     54     10     [3] 	[2] 	[1,0,0,0,0]
97   11    31    101    111    10     [4] 	[0] 	[1,0,1,0,0]
98   16    22    91     101    10     [0] 	[4] 	[1,0,0,0,0]
99   4     18    94     104    10     [3] 	[1,2] 	[1,0,0,0,0]
100  28    18    93     103    10     [4] 	[] 	[1,0,0,0,0]
101  26    52    74     84     10     [0] 	[4] 	[1,0,0,0,0]
102  26    35    176    186    10     [1] 	[] 	[0,0,1,0,1]
103  31    67    95     105    10     [0] 	[0,4] 	[0,0,0,0,0]
104  15    19    160    170    10     [4] 	[] 	[1,0,0,0,0]
105  22    22    18     28     10     [3] 	[] 	[1,0,0,0,0]
106  18    24    188    198    10     [0] 	[0] 	[1,0,0,0,0]
107  26    27    100    110    10     [2] 	[3] 	[0,1,0,0,0]
108  25    24    39     49     10     [2] 	[2,4] 	[0,0,0,0,0]
109  22    27    135    145    10     [1] 	[] 	[0,0,0,0,1]
110  25    21    133    143    10     [4] 	[0] 	[1,0,1,0,0]
111  19    21    58     68     10     [1] 	[2,3] 	[0,0,1,0,1]
112  20    26    83     93     10     [0] 	[0,4] 	[1,0,0,0,0]
113  18    18    185    195    10     [3] 	[] 	[1,0,0,0,0]
