RC203.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      960    0      [] 	[] 	[]
93   47    47    822    942    10     [2] 	[2] 	[0,0,0,0,1]
94   49    58    0      937    10     [4] 	[1] 	[0,0,0,0,1]
95   27    43    0      935    10     [0] 	[3] 	[0,0,1,0,0]
96   37    31    0      930    10     [0] 	[3,4] 	[0,0,0,0,0]
97   57    29    395    515    10     [3] 	[2,4] 	[0,0,0,1,1]
98   63    23    0      914    10     [2] 	[2] 	[0,0,0,0,1]
99   21    24    0      917    10     [1] 	[3,4] 	[0,0,0,0,0]
100  12    24    359    479    10     [4] 	[2,3] 	[0,0,0,0,1]
101  24    58    260    380    10     [3] 	[4] 	[0,0,0,0,0]
102  67    5     0      897    10     [0] 	[3,4] 	[0,0,0,0,0]
103  37    47    0      945    10     [0] 	[4] 	[0,0,1,1,0]
104  49    42    0      937    10     [0] 	[3,4] 	[0,0,1,1,0]
105  53    43    14     134    10     [4] 	[] 	[0,0,0,1,0]
106  61    52    808    928    10     [2] 	[] 	[0,0,0,0,1]
107  57    48    0      932    10     [4] 	[2,3] 	[0,0,0,0,1]
108  56    37    0      929    10     [3] 	[3,4] 	[0,0,0,1,0]
109  55    54    0      934    10     [1] 	[3,4] 	[0,0,0,0,0]
110  4     18    0      901    10     [2] 	[] 	[0,0,0,0,1]
111  26    52    0      935    10     [1] 	[3] 	[1,0,1,0,0]
112  26    35    308    428    10     [2] 	[] 	[0,0,0,0,0]
113  31    67    810    930    10     [0] 	[3,4] 	[0,0,0,0,0]
