C202.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
69   40    5     1350   1510   90     [1] 	[] 	[0,0,0,0,0]
70   38    15    1725   1885   90     [2] 	[0] 	[0,0,0,0,0]
71   38    5     1442   1602   90     [1] 	[1] 	[1,0,0,0,0]
72   38    10    0      3259   90     [4] 	[0,1] 	[0,0,0,1,0]
73   35    5     1535   1695   90     [4] 	[] 	[0,0,0,1,0]
74   50    30    401    561    90     [3] 	[] 	[0,0,1,0,0]
75   50    35    120    280    90     [4] 	[] 	[0,0,0,0,0]
76   50    40    25     185    90     [2] 	[] 	[0,0,0,1,0]
77   48    30    493    653    90     [3] 	[] 	[0,0,1,0,0]
78   44    25    871    1031   90     [4] 	[] 	[0,0,0,1,0]
79   47    35    588    748    90     [3] 	[] 	[0,0,1,0,0]
80   47    40    12     172    90     [0] 	[] 	[0,0,0,0,0]
81   42    30    776    936    90     [2] 	[] 	[0,0,0,1,0]
82   45    35    680    840    90     [2] 	[4] 	[0,0,0,1,0]
83   95    30    2321   2481   90     [4] 	[1] 	[0,0,0,1,0]
84   95    35    2226   2386   90     [1] 	[] 	[0,0,0,0,0]
85   53    30    0      3276   90     [3] 	[0,2] 	[0,0,1,0,0]
86   92    30    2414   2574   90     [4] 	[1,4] 	[0,0,0,1,0]
87   53    35    213    373    90     [2] 	[0] 	[0,0,0,1,0]
88   45    65    0      3284   90     [0] 	[] 	[1,0,0,0,1]
89   90    35    2131   2291   90     [2] 	[4] 	[0,0,0,1,0]
90   72    45    2900   3060   90     [1] 	[1,3] 	[1,0,0,0,0]
91   78    40    2802   2962   90     [4] 	[0,4] 	[0,0,0,1,0]
92   87    30    2608   2768   90     [2] 	[] 	[0,0,0,1,0]
93   85    25    2513   2673   90     [4] 	[] 	[0,0,0,1,0]
94   85    35    2703   2863   90     [1] 	[1,2] 	[0,0,0,0,0]
95   75    55    0      3264   90     [2] 	[0] 	[0,0,0,0,0]
96   72    55    0      3267   90     [4] 	[0] 	[0,0,0,1,0]
97   70    58    1641   1801   90     [3] 	[2] 	[0,0,0,0,0]
98   86    46    0      3253   90     [3] 	[] 	[0,0,0,0,0]
99   66    55    1736   1896   90     [3] 	[0] 	[0,0,0,0,0]
100  64    46    3097   3257   90     [4] 	[] 	[0,0,0,1,0]
101  65    60    1546   1706   90     [1] 	[3] 	[1,0,0,0,0]
102  56    64    1355   1515   90     [3] 	[] 	[0,0,0,0,0]
103  60    55    3119   3279   90     [2] 	[] 	[0,0,0,0,0]
104  60    60    0      3277   90     [1] 	[2,3] 	[0,0,0,0,0]
105  67    85    694    854    90     [2] 	[0,4] 	[0,0,0,1,0]
106  42    58    8      168    90     [0] 	[1] 	[1,0,0,0,1]
107  65    82    0      3259   90     [4] 	[0,4] 	[0,0,0,1,0]
108  62    80    0      3262   90     [3] 	[0,1] 	[0,0,0,0,0]
109  62    40    0      3275   90     [4] 	[0,1] 	[0,0,0,0,0]
110  60    85    597    757    90     [3] 	[0] 	[0,0,1,0,0]
111  58    75    0      3269   90     [0] 	[2] 	[1,0,0,0,0]
112  55    80    407    567    90     [1] 	[] 	[0,0,0,0,0]
113  55    85    502    662    90     [0] 	[] 	[1,0,0,0,0]
