RC207.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      960    0      [] 	[] 	[]
44   88    35    102    347    10     [4] 	[] 	[0,1,0,0,0]
45   87    30    564    797    10     [4] 	[] 	[0,1,0,0,0]
46   85    25    51     673    10     [0] 	[] 	[1,0,0,0,0]
47   85    35    462    631    10     [3] 	[0,3] 	[0,0,0,0,0]
48   67    85    396    905    10     [4] 	[4] 	[0,0,0,0,0]
49   65    85    43     712    10     [4] 	[4] 	[1,0,0,0,0]
50   65    82    530    703    10     [3] 	[0] 	[0,0,0,0,0]
51   62    80    131    544    10     [2] 	[1] 	[0,0,0,0,0]
52   60    80    36     800    10     [0] 	[1] 	[0,0,0,0,0]
53   60    85    233    544    10     [3] 	[0] 	[0,0,0,0,0]
54   58    75    207    664    10     [0] 	[] 	[1,1,0,0,0]
55   55    80    33     624    10     [0] 	[] 	[1,1,0,0,0]
56   55    85    549    718    10     [3] 	[] 	[1,0,1,0,0]
57   55    82    62     491    10     [0] 	[0,2] 	[0,1,0,0,0]
58   20    82    37     677    10     [2] 	[2,4] 	[1,1,0,0,0]
59   18    80    435    662    10     [4] 	[4] 	[1,1,0,0,0]
60   2     45    38     366    10     [0] 	[1,2] 	[0,0,0,0,0]
61   42    5     636    904    10     [3] 	[3] 	[0,0,0,0,0]
62   42    12    423    576    10     [4] 	[4] 	[1,0,0,0,0]
63   72    35    471    662    10     [0] 	[1] 	[1,1,0,0,0]
64   55    20    281    490    10     [2] 	[] 	[1,0,0,0,0]
65   25    30    109    360    10     [1] 	[] 	[0,0,0,0,1]
66   20    50    284    585    10     [0] 	[] 	[0,0,0,0,0]
67   55    60    568    753    10     [2] 	[] 	[0,1,0,0,0]
68   30    60    421    896    10     [2] 	[] 	[1,1,0,0,0]
69   50    35    404    829    10     [2] 	[1] 	[1,1,0,0,0]
70   30    25    347    566    10     [3] 	[3] 	[1,0,0,0,0]
71   15    10    380    902    10     [1] 	[1] 	[0,0,1,0,1]
72   10    20    42     466    10     [0] 	[0] 	[0,0,0,0,0]
73   15    60    613    894    10     [4] 	[4] 	[0,0,0,0,0]
74   45    65    230    405    10     [0] 	[0,1] 	[1,1,0,0,0]
75   65    35    29     587    10     [4] 	[4] 	[0,0,0,0,0]
76   65    20    39     353    10     [1] 	[0,1] 	[0,0,0,0,1]
77   45    30    20     497    10     [1] 	[0,1] 	[0,0,1,0,0]
78   35    40    11     570    10     [4] 	[2,4] 	[0,1,0,0,0]
79   41    37    423    828    10     [1] 	[0,1] 	[0,0,1,0,1]
80   64    42    112    543    10     [2] 	[] 	[1,1,0,0,0]
81   40    60    441    902    10     [1] 	[0,1] 	[0,0,0,0,0]
82   31    52    9      532    10     [2] 	[] 	[0,0,0,0,0]
83   35    69    211    930    10     [4] 	[] 	[0,0,0,0,0]
84   65    55    201    400    10     [0] 	[] 	[1,0,0,0,0]
85   63    65    27     382    10     [1] 	[1] 	[0,0,0,0,0]
86   2     60    255    436    10     [2] 	[2] 	[0,0,0,0,0]
87   20    20    427    913    10     [3] 	[3] 	[1,0,1,0,0]
88   5     5     183    400    10     [4] 	[2,3] 	[0,1,0,0,0]
89   60    12    162    493    10     [3] 	[3] 	[1,0,1,0,0]
90   23    3     360    900    10     [4] 	[3] 	[0,1,0,0,0]
91   8     56    195    654    10     [4] 	[2,3] 	[0,0,0,0,0]
92   6     68    258    565    10     [4] 	[] 	[0,1,0,0,0]
93   47    47    426    942    10     [1] 	[] 	[0,0,1,0,1]
94   49    58    369    460    10     [2] 	[1] 	[0,1,0,0,0]
95   27    43    85     338    10     [0] 	[0] 	[0,0,0,0,0]
96   37    31    19     326    10     [3] 	[3] 	[0,0,1,0,0]
97   57    29    304    605    10     [3] 	[] 	[1,0,1,0,0]
98   63    23    318    489    10     [2] 	[] 	[0,0,0,0,0]
99   21    24    332    485    10     [3] 	[] 	[1,0,1,0,0]
100  12    24    365    472    10     [4] 	[4] 	[1,1,0,0,0]
101  24    58    100    539    10     [1] 	[0,1] 	[0,0,1,0,1]
102  67    5     565    897    10     [0] 	[2] 	[0,0,0,0,0]
103  37    47    324    513    10     [1] 	[] 	[0,0,1,0,1]
104  49    42    651    906    10     [4] 	[2,3] 	[0,1,0,0,0]
105  53    43    14     669    10     [0] 	[2] 	[0,1,0,0,0]
106  61    52    298    928    10     [3] 	[3] 	[1,0,0,0,0]
107  57    48    385    518    10     [0] 	[] 	[1,0,0,0,0]
108  56    37    20     299    10     [3] 	[] 	[1,0,1,0,0]
109  55    54    538    705    10     [1] 	[1] 	[0,0,0,0,0]
110  4     18    546    667    10     [3] 	[3] 	[1,0,1,0,0]
111  26    52    109    354    10     [4] 	[2,3] 	[0,1,0,0,0]
112  26    35    170    565    10     [2] 	[2,4] 	[0,0,0,0,0]
113  31    67    262    930    10     [4] 	[] 	[0,1,0,0,0]
