R211.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
100  28    18    287    580    10     [1] 	[0,2] 	[0,0,0,0,0]
101  26    52    104    563    10     [1] 	[0,2] 	[1,0,0,1,0]
102  26    35    409    981    10     [1] 	[0] 	[0,0,0,0,0]
103  31    67    225    654    10     [3] 	[3] 	[0,0,0,0,0]
104  15    19    469    964    10     [2] 	[0,1] 	[0,0,0,0,0]
105  22    22    18     585    10     [2] 	[0] 	[0,0,0,1,0]
106  18    24    414    969    10     [4] 	[] 	[0,0,0,0,0]
107  26    27    283    656    10     [4] 	[2] 	[0,0,0,0,0]
108  25    24    14     533    10     [3] 	[0,2] 	[0,0,0,0,0]
109  22    27    445    852    10     [4] 	[2,3] 	[0,0,0,0,0]
110  25    21    462    823    10     [0] 	[] 	[0,0,1,0,0]
111  19    21    21     506    10     [4] 	[0,3] 	[0,0,0,0,0]
112  20    26    164    601    10     [3] 	[3] 	[0,0,0,0,0]
113  18    18    391    965    10     [4] 	[2] 	[0,0,0,0,0]
