C107.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
42   20    50    292    472    90     [3] 	[] 	[0,0,1,0,0]
43   20    55    387    567    90     [2] 	[] 	[0,0,0,0,1]
44   10    35    129    309    90     [2] 	[0] 	[0,0,1,0,0]
45   10    40    31     211    90     [1] 	[4] 	[0,0,1,0,1]
46   8     40    33     213    90     [1] 	[2,3] 	[0,0,0,0,0]
47   8     45    694    874    90     [3] 	[1,3] 	[0,0,1,0,0]
48   5     35    224    404    90     [3] 	[1,3] 	[0,0,0,0,0]
49   5     45    601    781    90     [1] 	[3] 	[0,0,1,0,0]
50   2     40    319    499    90     [0] 	[0] 	[1,0,1,0,0]
51   0     40    411    591    90     [3] 	[1] 	[0,0,1,0,0]
52   0     45    506    686    90     [1] 	[4] 	[0,0,1,0,1]
53   35    30    203    383    90     [1] 	[] 	[0,0,0,0,0]
54   35    32    111    291    90     [4] 	[0] 	[0,0,0,0,0]
55   33    32    19     199    90     [1] 	[3] 	[0,0,1,0,1]
56   33    35    16     196    90     [4] 	[4] 	[0,0,0,0,0]
57   32    30    296    476    90     [2] 	[4] 	[0,0,1,0,1]
58   30    30    481    661    90     [2] 	[] 	[0,0,1,0,0]
59   30    32    389    569    90     [4] 	[] 	[0,0,0,0,0]
60   30    35    947    1127   90     [1] 	[] 	[0,0,1,0,0]
61   28    30    573    753    90     [3] 	[] 	[0,0,0,0,0]
62   28    35    944    1124   90     [3] 	[] 	[0,0,1,0,0]
63   26    32    758    938    90     [3] 	[] 	[0,0,0,0,0]
64   25    30    666    846    90     [0] 	[] 	[0,0,1,0,0]
65   25    35    851    1031   90     [3] 	[1,3] 	[0,0,1,0,0]
66   44    5     227    407    90     [2] 	[0] 	[0,0,0,0,0]
67   42    10    132    312    90     [1] 	[3,4] 	[0,0,1,0,1]
68   42    15    37     217    90     [2] 	[4] 	[0,0,0,0,0]
69   40    5     321    501    90     [4] 	[2,4] 	[0,0,0,0,0]
70   40    15    35     215    90     [4] 	[0,4] 	[0,0,0,0,0]
71   38    5     413    593    90     [0] 	[0,3] 	[1,0,1,0,0]
72   38    15    606    786    90     [4] 	[] 	[0,0,1,0,0]
73   35    5     506    686    90     [3] 	[] 	[0,0,1,0,0]
74   50    30    481    661    90     [0] 	[0,3] 	[0,0,0,0,0]
75   50    35    200    380    90     [0] 	[0,3] 	[1,0,1,0,0]
76   50    40    105    285    90     [4] 	[4] 	[0,0,1,0,0]
77   48    30    573    753    90     [2] 	[4] 	[0,0,0,0,0]
78   48    40    13     193    90     [0] 	[3] 	[0,0,0,0,0]
79   47    35    761    941    90     [3] 	[1] 	[0,0,0,0,0]
80   47    40    12     192    90     [3] 	[] 	[0,0,1,0,0]
81   45    30    666    846    90     [2] 	[] 	[0,0,1,0,0]
82   45    35    853    1033   90     [2] 	[0,4] 	[0,0,0,0,0]
83   95    30    332    512    90     [0] 	[3] 	[0,0,0,0,0]
84   95    35    237    417    90     [1] 	[2,4] 	[0,0,0,0,0]
85   53    30    388    568    90     [0] 	[0,3] 	[1,0,1,0,0]
86   92    30    425    605    90     [0] 	[0] 	[0,0,0,0,0]
87   53    35    293    473    90     [0] 	[0,3] 	[0,0,1,0,0]
88   45    65    943    1123   90     [1] 	[2] 	[0,0,1,0,1]
89   90    35    142    322    90     [4] 	[2,4] 	[0,0,1,0,1]
90   88    30    519    699    90     [1] 	[2,3] 	[0,0,1,0,1]
91   88    35    50     230    90     [0] 	[0,3] 	[1,0,1,0,0]
92   87    30    610    790    90     [4] 	[4] 	[0,0,1,0,1]
93   85    25    705    885    90     [2] 	[0] 	[0,0,1,0,0]
94   85    35    47     227    90     [0] 	[0,3] 	[0,0,0,0,0]
95   75    55    305    485    90     [4] 	[4] 	[0,0,0,0,0]
96   72    55    212    392    90     [1] 	[] 	[0,0,1,0,0]
97   70    58    401    581    90     [1] 	[2,4] 	[0,0,1,0,1]
98   68    60    494    674    90     [2] 	[] 	[0,0,1,0,1]
99   66    55    116    296    90     [4] 	[] 	[0,0,1,0,1]
100  65    55    25     205    90     [0] 	[0] 	[1,0,1,0,0]
101  65    60    587    767    90     [2] 	[] 	[0,0,1,0,0]
102  63    58    680    860    90     [2] 	[4] 	[0,0,1,0,0]
103  60    55    20     200    90     [0] 	[0] 	[0,0,1,0,0]
104  60    60    773    953    90     [1] 	[] 	[0,0,1,0,1]
105  67    85    315    495    90     [1] 	[2,4] 	[0,0,1,0,0]
106  65    85    407    587    90     [3] 	[1,3] 	[0,0,1,0,0]
107  65    82    221    401    90     [2] 	[] 	[0,0,1,0,1]
108  62    80    128    308    90     [1] 	[4] 	[0,0,1,0,1]
109  60    80    36     216    90     [3] 	[] 	[0,0,1,0,0]
110  60    85    502    682    90     [1] 	[2,3] 	[0,0,1,0,1]
111  58    75    30     210    90     [4] 	[0,2] 	[0,0,1,0,1]
112  55    80    692    872    90     [4] 	[] 	[0,0,1,0,1]
113  55    85    597    777    90     [1] 	[3,4] 	[0,0,1,0,0]
