RC205.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      960    0      [] 	[] 	[]
27   5     45    35     366    10     [0] 	[3] 	[1,0,1,0,0]
28   2     40    204    264    10     [4] 	[3,4] 	[1,0,1,0,0]
29   0     40    204    425    10     [4] 	[2] 	[1,0,0,0,0]
30   0     45    698    827    10     [2] 	[2,3] 	[1,0,1,0,0]
31   44    5     306    483    10     [4] 	[3,4] 	[0,0,0,0,0]
32   42    10    199    428    10     [4] 	[] 	[1,0,1,0,0]
33   42    15    494    699    10     [0] 	[4] 	[0,0,1,0,0]
34   40    5     45     525    10     [1] 	[3,4] 	[0,1,0,0,0]
35   40    15    383    486    10     [4] 	[4] 	[1,0,1,0,0]
36   38    5     231    291    10     [4] 	[2] 	[1,0,0,0,0]
37   38    15    609    872    10     [3] 	[1,2] 	[0,0,0,0,1]
38   35    5     821    881    10     [0] 	[] 	[1,0,1,0,0]
39   95    30    349    829    10     [2] 	[3] 	[1,0,1,0,0]
40   95    35    138    273    10     [3] 	[3] 	[0,0,0,0,1]
41   92    30    78     339    10     [4] 	[2,4] 	[1,0,1,0,0]
42   90    35    132    375    10     [3] 	[1,2] 	[0,0,0,0,1]
43   88    30    252    359    10     [0] 	[] 	[0,0,0,0,0]
44   88    35    50     530    10     [2] 	[2,3] 	[0,0,0,0,0]
45   87    30    562    799    10     [0] 	[] 	[0,0,0,0,0]
46   85    25    71     208    10     [4] 	[2,3] 	[0,0,0,0,0]
47   85    35    307    787    10     [0] 	[4] 	[0,0,1,0,0]
48   67    85    655    778    10     [4] 	[] 	[1,0,1,0,0]
49   65    85    43     186    10     [1] 	[] 	[0,0,0,0,0]
50   65    82    377    857    10     [4] 	[2,3] 	[1,0,1,0,0]
51   62    80    308    368    10     [1] 	[3] 	[0,1,0,0,0]
52   60    80    46     201    10     [3] 	[3] 	[0,0,0,0,0]
53   60    85    339    438    10     [3] 	[] 	[0,0,0,0,1]
54   58    75    377    494    10     [0] 	[3] 	[0,0,1,0,0]
55   55    80    33     166    10     [2] 	[3] 	[0,0,0,0,0]
56   55    85    531    736    10     [1] 	[] 	[0,1,0,0,0]
57   55    82    247    307    10     [0] 	[3,4] 	[0,0,0,0,0]
58   20    82    37     177    10     [4] 	[] 	[0,0,0,0,0]
59   18    80    432    665    10     [0] 	[] 	[0,0,0,0,0]
60   2     45    38     322    10     [3] 	[1,3] 	[0,0,0,0,0]
61   42    5     424    904    10     [2] 	[3] 	[0,0,1,0,0]
62   42    12    460    539    10     [1] 	[3] 	[0,1,0,0,0]
63   72    35    327    807    10     [1] 	[] 	[0,1,0,0,0]
64   55    20    273    498    10     [0] 	[3] 	[1,0,1,0,0]
65   25    30    25     505    10     [3] 	[3] 	[0,0,0,0,1]
66   20    50    405    465    10     [1] 	[4] 	[0,0,0,0,0]
67   55    60    554    767    10     [1] 	[3] 	[0,0,0,0,0]
68   30    60    629    689    10     [3] 	[3] 	[0,0,0,0,0]
69   50    35    560    673    10     [1] 	[4] 	[0,0,0,0,0]
70   30    25    342    571    10     [4] 	[] 	[1,0,1,0,0]
71   15    10    842    902    10     [0] 	[3,4] 	[1,0,1,0,0]
72   10    20    42     522    10     [1] 	[3,4] 	[0,1,0,0,0]
73   15    60    623    884    10     [4] 	[] 	[1,0,0,0,0]
74   45    65    214    421    10     [4] 	[] 	[1,0,0,0,0]
75   65    35    197    257    10     [3] 	[1] 	[0,0,0,0,1]
76   65    20    39     316    10     [0] 	[] 	[0,0,0,0,0]
77   45    30    191    310    10     [2] 	[] 	[1,0,0,0,0]
78   35    40    11     140    10     [1] 	[3] 	[0,1,0,0,0]
79   41    37    570    681    10     [4] 	[3] 	[0,0,1,0,0]
80   64    42    298    358    10     [0] 	[4] 	[1,0,1,0,0]
81   40    60    613    730    10     [2] 	[] 	[0,0,1,0,0]
82   31    52    187    247    10     [2] 	[] 	[1,0,1,0,0]
83   35    69    780    930    10     [0] 	[] 	[0,0,0,0,0]
84   65    55    191    410    10     [4] 	[4] 	[0,0,0,0,0]
85   63    65    27     507    10     [3] 	[1,3] 	[0,0,0,0,1]
86   2     60    240    451    10     [4] 	[3,4] 	[0,0,0,0,0]
87   20    20    675    735    10     [1] 	[4] 	[0,1,0,0,0]
88   5     5     57     537    10     [3] 	[1,3] 	[0,0,0,0,1]
89   60    12    298    358    10     [4] 	[] 	[0,0,1,0,0]
90   23    3     794    854    10     [0] 	[3,4] 	[0,0,0,0,0]
91   8     56    366    483    10     [3] 	[2] 	[0,0,0,0,0]
92   6     68    382    442    10     [4] 	[2] 	[1,0,1,0,0]
93   47    47    817    942    10     [3] 	[1,2] 	[0,0,0,0,1]
94   49    58    332    497    10     [4] 	[3,4] 	[0,0,0,0,0]
95   27    43    14     494    10     [2] 	[] 	[1,0,0,0,0]
96   37    31    19     499    10     [4] 	[2,3] 	[0,0,0,0,0]
97   57    29    425    485    10     [0] 	[] 	[0,0,0,0,0]
98   63    23    164    644    10     [0] 	[] 	[0,0,0,0,0]
99   21    24    310    507    10     [1] 	[3,4] 	[0,1,0,0,0]
100  12    24    389    449    10     [2] 	[2,3] 	[1,0,1,0,0]
101  24    58    262    377    10     [2] 	[] 	[1,0,1,0,0]
102  67    5     611    897    10     [1] 	[] 	[0,0,0,0,0]
103  37    47    311    526    10     [0] 	[] 	[1,0,0,0,0]
104  49    42    457    937    10     [4] 	[] 	[0,0,0,0,0]
105  53    43    14     74     10     [3] 	[2] 	[0,0,0,0,1]
106  61    52    789    928    10     [3] 	[3] 	[0,0,0,0,0]
107  57    48    212    692    10     [2] 	[] 	[0,0,1,0,0]
108  56    37    20     500    10     [4] 	[] 	[1,0,1,0,0]
109  55    54    382    862    10     [1] 	[4] 	[0,1,0,0,0]
110  4     18    516    697    10     [2] 	[] 	[0,0,1,0,0]
111  26    52    14     494    10     [1] 	[3,4] 	[0,1,0,0,0]
112  26    35    338    398    10     [2] 	[] 	[1,0,1,0,0]
113  31    67    870    930    10     [1] 	[4] 	[0,1,0,0,0]
