C109.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
40   23    52    109    469    90     [4] 	[0,4] 	[0,1,0,0,1]
41   23    55    390    750    90     [4] 	[] 	[0,1,0,0,0]
42   20    50    202    562    90     [1] 	[4] 	[0,1,0,0,0]
43   20    55    297    657    90     [2] 	[] 	[0,1,0,0,0]
44   10    35    39     399    90     [3] 	[1] 	[0,0,1,0,0]
45   10    40    31     391    90     [0] 	[0,2] 	[0,1,0,0,1]
46   8     40    33     393    90     [1] 	[] 	[0,1,0,0,0]
47   8     45    604    964    90     [3] 	[] 	[0,0,1,0,0]
48   5     35    134    494    90     [2] 	[] 	[0,1,0,0,0]
49   5     45    511    871    90     [2] 	[0,2] 	[0,1,0,0,0]
50   2     40    229    589    90     [4] 	[0] 	[0,0,0,0,1]
51   0     40    321    681    90     [2] 	[0,2] 	[0,0,0,0,0]
52   0     45    416    776    90     [0] 	[1,2] 	[0,1,0,0,0]
53   35    30    113    473    90     [2] 	[] 	[0,0,0,0,0]
54   35    32    21     381    90     [2] 	[] 	[0,0,0,0,0]
55   33    32    19     379    90     [1] 	[] 	[0,1,0,0,0]
56   33    35    16     376    90     [4] 	[0] 	[0,0,0,0,1]
57   32    30    206    566    90     [3] 	[3] 	[0,0,0,0,0]
58   30    30    391    751    90     [3] 	[1] 	[0,0,1,0,0]
59   30    32    299    659    90     [1] 	[1,4] 	[0,0,0,0,0]
60   30    35    767    1127   90     [4] 	[0] 	[0,0,0,0,0]
61   28    30    483    843    90     [0] 	[0,1] 	[0,1,0,0,1]
62   28    35    766    1126   90     [1] 	[] 	[0,1,0,0,0]
63   26    32    668    1028   90     [1] 	[1,4] 	[0,1,0,0,0]
64   25    30    576    936    90     [4] 	[0,4] 	[0,0,0,0,0]
65   25    35    761    1121   90     [4] 	[0,4] 	[0,1,0,0,1]
66   44    5     137    497    90     [2] 	[0,2] 	[0,1,0,0,0]
67   42    10    42     402    90     [1] 	[] 	[0,1,0,0,0]
68   42    15    35     395    90     [0] 	[0,2] 	[0,0,0,0,0]
69   40    5     231    591    90     [4] 	[0,4] 	[0,1,0,0,1]
70   40    15    35     395    90     [1] 	[4] 	[0,1,0,0,0]
71   38    5     323    683    90     [4] 	[0,4] 	[0,0,0,0,0]
72   38    15    516    876    90     [1] 	[] 	[0,0,0,0,0]
73   35    5     416    776    90     [2] 	[0] 	[0,1,0,0,0]
74   50    30    391    751    90     [0] 	[2] 	[0,0,0,0,0]
75   50    35    110    470    90     [0] 	[] 	[0,1,0,0,1]
76   50    40    15     375    90     [2] 	[] 	[0,1,0,0,0]
77   48    30    483    843    90     [3] 	[3] 	[0,0,0,0,0]
78   48    40    12     372    90     [0] 	[1] 	[0,1,0,0,1]
79   47    35    671    1031   90     [4] 	[0,4] 	[0,1,0,0,1]
80   47    40    12     372    90     [2] 	[] 	[0,0,0,0,0]
81   45    30    576    936    90     [2] 	[0] 	[0,1,0,0,0]
82   45    35    763    1123   90     [3] 	[1] 	[0,0,0,0,0]
83   95    30    242    602    90     [0] 	[] 	[0,0,0,0,1]
84   95    35    147    507    90     [2] 	[0,2] 	[0,1,0,0,0]
85   53    30    298    658    90     [0] 	[] 	[0,1,0,0,1]
86   92    30    335    695    90     [4] 	[0,4] 	[0,1,0,0,1]
87   53    35    203    563    90     [0] 	[2] 	[0,1,0,0,1]
88   45    65    770    1130   90     [3] 	[] 	[0,0,0,0,0]
89   90    35    52     412    90     [0] 	[] 	[0,1,0,0,1]
90   88    30    429    789    90     [2] 	[0] 	[0,1,0,0,0]
91   88    35    50     410    90     [1] 	[1,4] 	[0,1,0,0,0]
92   87    30    520    880    90     [0] 	[0,2] 	[0,1,0,0,0]
93   85    25    615    975    90     [0] 	[1,2] 	[0,1,0,0,0]
94   85    35    47     407    90     [4] 	[4] 	[0,0,0,0,0]
95   75    55    215    575    90     [0] 	[1] 	[0,0,0,0,0]
96   72    55    122    482    90     [1] 	[4] 	[0,1,0,0,0]
97   70    58    311    671    90     [2] 	[2] 	[0,0,0,0,0]
98   68    60    404    764    90     [0] 	[1,2] 	[0,1,0,0,1]
99   66    55    26     386    90     [0] 	[0] 	[0,1,0,0,1]
100  65    55    25     385    90     [0] 	[2] 	[0,0,0,0,0]
101  65    60    497    857    90     [2] 	[] 	[0,0,0,0,0]
102  63    58    590    950    90     [0] 	[] 	[0,1,0,0,0]
103  60    55    20     380    90     [2] 	[] 	[0,0,0,0,0]
104  60    60    683    1043   90     [1] 	[] 	[0,1,0,0,0]
105  67    85    225    585    90     [3] 	[] 	[0,0,0,0,0]
106  65    85    317    677    90     [4] 	[0,4] 	[0,1,0,0,1]
107  65    82    131    491    90     [3] 	[1,3] 	[0,0,0,0,0]
108  62    80    38     398    90     [1] 	[1,4] 	[0,1,0,0,0]
109  60    80    36     396    90     [0] 	[2] 	[0,1,0,0,1]
110  60    85    412    772    90     [4] 	[] 	[0,0,0,0,0]
111  58    75    30     390    90     [4] 	[0,4] 	[0,1,0,0,1]
112  55    80    602    962    90     [2] 	[0] 	[0,0,0,0,0]
113  55    85    507    867    90     [1] 	[1] 	[0,1,0,0,0]
