C208.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
49   5     45    1013   1653   90     [2] 	[] 	[0,0,0,0,1]
50   2     40    731    1371   90     [3] 	[2,3] 	[0,0,0,1,0]
51   0     40    823    1463   90     [3] 	[] 	[0,0,0,1,0]
52   0     45    918    1558   90     [4] 	[1,3] 	[0,0,0,1,0]
53   36    18    1579   2219   90     [2] 	[4] 	[0,0,0,0,0]
54   35    32    2518   3158   90     [1] 	[] 	[0,0,0,0,1]
55   33    32    2426   3066   90     [4] 	[] 	[0,0,0,1,0]
56   33    35    2333   2973   90     [2] 	[] 	[0,0,0,0,1]
57   32    20    1673   2313   90     [2] 	[1,4] 	[0,0,0,0,0]
58   30    30    1865   2505   90     [0] 	[] 	[0,0,0,0,0]
59   34    25    1769   2409   90     [0] 	[] 	[0,0,1,1,0]
60   30    35    2240   2880   90     [4] 	[] 	[0,0,0,0,0]
61   36    40    2616   3256   90     [0] 	[0,1] 	[0,0,1,1,0]
62   48    20    727    1367   90     [0] 	[] 	[0,0,1,1,0]
63   26    32    2052   2692   90     [4] 	[3] 	[0,0,0,0,0]
64   25    30    1960   2600   90     [4] 	[1] 	[0,0,0,0,0]
65   25    35    2145   2785   90     [3] 	[1,2] 	[0,0,0,1,0]
66   44    5     1016   1656   90     [3] 	[2,3] 	[0,0,0,0,0]
67   42    10    920    1560   90     [0] 	[1] 	[0,0,1,1,0]
68   42    15    825    1465   90     [1] 	[3] 	[0,0,0,0,0]
69   40    5     1110   1750   90     [3] 	[1,3] 	[0,0,0,0,0]
70   38    15    1485   2125   90     [4] 	[1] 	[0,0,0,0,0]
71   38    5     1202   1842   90     [2] 	[1,4] 	[0,0,0,0,1]
72   38    10    1390   2030   90     [0] 	[0,2] 	[0,0,1,1,0]
73   35    5     1295   1935   90     [2] 	[4] 	[0,0,0,0,0]
74   50    30    161    801    90     [2] 	[] 	[0,0,0,0,0]
75   50    35    18     658    90     [0] 	[1] 	[0,0,1,0,0]
76   50    40    14     654    90     [1] 	[3] 	[0,0,0,0,1]
77   48    30    253    893    90     [3] 	[2] 	[0,0,0,1,0]
78   44    25    631    1271   90     [4] 	[4] 	[0,0,0,0,0]
79   47    35    348    988    90     [1] 	[2,3] 	[0,0,0,0,1]
80   47    40    12     652    90     [1] 	[] 	[0,0,0,0,1]
81   42    30    536    1176   90     [4] 	[1] 	[0,0,0,1,0]
82   45    35    440    1080   90     [0] 	[] 	[0,0,1,0,0]
83   95    30    2081   2721   90     [4] 	[1,4] 	[0,0,0,1,0]
84   95    35    1986   2626   90     [1] 	[] 	[0,0,0,0,1]
85   53    30    68     708    90     [2] 	[1] 	[0,0,0,0,0]
86   92    30    2174   2814   90     [2] 	[1] 	[0,0,0,0,1]
87   53    35    19     659    90     [2] 	[4] 	[0,0,0,0,1]
88   45    65    15     655    90     [3] 	[1,3] 	[0,0,0,1,0]
89   90    35    1891   2531   90     [3] 	[1] 	[0,0,0,0,0]
90   72    45    2627   3267   90     [0] 	[1] 	[0,0,1,1,0]
91   78    40    2562   3202   90     [0] 	[] 	[0,0,0,1,0]
92   87    30    2368   3008   90     [3] 	[] 	[0,0,0,1,0]
93   85    25    2273   2913   90     [3] 	[2,3] 	[0,0,0,1,0]
94   85    35    2463   3103   90     [3] 	[] 	[0,0,0,1,0]
95   75    55    1685   2325   90     [3] 	[] 	[0,0,0,0,0]
96   72    55    1592   2232   90     [0] 	[0,2] 	[0,0,1,0,0]
97   70    58    1401   2041   90     [1] 	[2] 	[0,0,0,0,1]
98   86    46    1789   2429   90     [0] 	[0,2] 	[0,0,1,1,0]
99   66    55    1496   2136   90     [3] 	[] 	[0,0,0,1,0]
100  64    46    2635   3275   90     [2] 	[] 	[0,0,0,0,1]
101  65    60    1306   1946   90     [3] 	[1] 	[0,0,0,0,0]
102  56    64    1115   1755   90     [3] 	[2,3] 	[0,0,0,1,0]
103  60    55    2639   3279   90     [3] 	[] 	[0,0,0,0,0]
104  60    60    1211   1851   90     [3] 	[2] 	[0,0,0,1,0]
105  67    85    454    1094   90     [1] 	[2,3] 	[0,0,0,0,1]
106  42    58    8      648    90     [3] 	[3] 	[0,0,0,1,0]
107  65    82    548    1188   90     [2] 	[1,4] 	[0,0,0,0,1]
108  62    80    641    1281   90     [3] 	[] 	[0,0,0,1,0]
109  62    40    2635   3275   90     [0] 	[0,1] 	[0,0,1,0,0]
110  60    85    357    997    90     [2] 	[1] 	[0,0,0,0,0]
111  58    75    738    1378   90     [0] 	[0,1] 	[0,0,0,1,0]
112  55    80    167    807    90     [1] 	[0] 	[0,0,0,0,1]
113  55    85    262    902    90     [3] 	[1] 	[0,0,0,1,0]
