C207.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
53   36    18    1468   2329   90     [0] 	[0] 	[0,0,1,0,0]
54   35    32    2480   3195   90     [0] 	[4] 	[0,0,1,0,1]
55   33    32    2421   3070   90     [2] 	[] 	[0,0,0,0,0]
56   33    35    2368   2937   90     [0] 	[0,4] 	[0,0,1,0,1]
57   32    20    1621   2364   90     [4] 	[2,4] 	[0,0,1,0,0]
58   30    30    1805   2564   90     [1] 	[] 	[0,0,0,0,0]
59   34    25    1782   2395   90     [4] 	[2,4] 	[0,0,1,0,0]
60   30    35    2242   2877   90     [0] 	[4] 	[0,0,0,0,1]
61   36    40    2605   3266   90     [2] 	[0,1] 	[0,0,0,0,1]
62   48    20    812    1281   90     [0] 	[0,4] 	[0,0,1,0,1]
63   26    32    1842   2901   90     [1] 	[2] 	[1,0,0,0,0]
64   25    30    1883   2676   90     [1] 	[2,4] 	[1,0,0,0,0]
65   25    35    2070   2859   90     [4] 	[2] 	[0,0,1,0,0]
66   44    5     1078   1593   90     [2] 	[0,1] 	[0,0,0,0,0]
67   42    10    998    1481   90     [0] 	[] 	[0,0,1,0,0]
68   42    15    897    1392   90     [0] 	[4] 	[0,0,0,0,0]
69   40    5     1083   1776   90     [3] 	[3] 	[0,0,0,0,0]
70   38    15    1426   2183   90     [4] 	[4] 	[0,0,1,0,0]
71   38    5     1133   1910   90     [0] 	[0,4] 	[0,0,1,0,0]
72   38    10    1392   2027   90     [4] 	[] 	[0,0,1,0,0]
73   35    5     1180   2049   90     [0] 	[4] 	[0,0,1,0,1]
74   50    30    223    738    90     [4] 	[2] 	[0,0,1,0,0]
75   50    35    18     474    90     [3] 	[0] 	[0,0,1,0,0]
76   50    40    14     360    90     [3] 	[0,1] 	[0,0,1,0,0]
77   48    30    246    899    90     [4] 	[2] 	[0,0,1,0,0]
78   44    25    704    1197   90     [0] 	[0,4] 	[0,0,0,0,1]
79   47    35    393    942    90     [4] 	[] 	[0,0,1,0,0]
80   47    40    12     424    90     [4] 	[] 	[0,0,0,0,0]
81   42    30    641    1070   90     [4] 	[] 	[0,0,1,0,0]
82   45    35    534    985    90     [4] 	[] 	[0,0,0,0,0]
83   95    30    2119   2682   90     [2] 	[] 	[0,0,0,0,1]
84   95    35    2192   2419   90     [1] 	[4] 	[1,0,0,0,0]
85   53    30    131    644    90     [0] 	[0] 	[0,0,0,0,0]
86   92    30    2169   2818   90     [2] 	[0,1] 	[0,0,0,0,0]
87   53    35    87     498    90     [1] 	[] 	[1,0,0,0,0]
88   45    65    49     346    90     [1] 	[] 	[1,0,0,0,0]
89   90    35    2106   2315   90     [4] 	[2,4] 	[0,0,0,0,0]
90   72    45    2701   3258   90     [0] 	[4] 	[0,0,1,0,0]
91   78    40    2599   3164   90     [0] 	[] 	[0,0,1,0,1]
92   87    30    2505   2870   90     [1] 	[2,4] 	[1,0,0,0,0]
93   85    25    2369   2816   90     [3] 	[1,3] 	[0,0,1,0,0]
94   85    35    2563   3002   90     [2] 	[] 	[0,0,0,0,1]
95   75    55    1894   2115   90     [1] 	[] 	[1,0,0,0,0]
96   72    55    1751   2072   90     [0] 	[0,4] 	[0,0,0,0,0]
97   70    58    1617   1824   90     [4] 	[2,4] 	[0,0,0,0,0]
98   86    46    1969   2248   90     [4] 	[2] 	[0,0,1,0,0]
99   66    55    1710   1921   90     [1] 	[2,4] 	[0,0,0,0,0]
100  64    46    2976   3275   90     [2] 	[0,1] 	[0,0,0,0,1]
101  65    60    1482   1769   90     [1] 	[2,4] 	[0,0,0,0,0]
102  56    64    1275   1594   90     [1] 	[2] 	[1,0,0,0,0]
103  60    55    2789   3279   90     [3] 	[0,3] 	[0,0,1,0,0]
104  60    60    1440   1621   90     [1] 	[2,4] 	[1,0,0,0,0]
105  67    85    646    901    90     [4] 	[2,4] 	[0,0,1,0,0]
106  42    58    8      258    90     [0] 	[0,4] 	[0,0,0,0,1]
107  65    82    708    1027   90     [1] 	[2,4] 	[1,0,0,0,0]
108  62    80    852    1069   90     [0] 	[0,4] 	[0,0,0,0,1]
109  62    40    2713   3275   90     [4] 	[2] 	[0,0,0,0,0]
110  60    85    537    816    90     [2] 	[0] 	[0,0,0,0,1]
111  58    75    948    1167   90     [3] 	[3] 	[0,0,0,0,0]
112  55    80    379    594    90     [3] 	[] 	[0,0,1,0,0]
113  55    85    477    686    90     [0] 	[0] 	[0,0,1,0,0]
