R106.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
65   27    43    0      208    10     [3] 	[] 	[0,0,0,1,1]
66   37    31    85     115    10     [1] 	[4] 	[0,0,1,1,0]
67   57    29    130    160    10     [2] 	[] 	[0,1,0,0,0]
68   63    23    126    156    10     [1] 	[] 	[0,0,1,1,0]
69   53    12    120    150    10     [3] 	[] 	[0,0,0,0,0]
70   32    12    91     121    10     [1] 	[3] 	[0,0,0,0,0]
71   36    26    180    210    10     [1] 	[3] 	[0,0,1,1,0]
72   21    24    0      202    10     [4] 	[1,4] 	[0,1,0,0,0]
73   17    34    152    182    10     [2] 	[1,2] 	[0,1,0,0,0]
74   12    24    66     96     10     [1] 	[] 	[0,0,1,0,0]
75   24    58    48     78     10     [3] 	[0,3] 	[0,0,0,0,0]
76   27    69    34     64     10     [3] 	[0] 	[0,0,0,0,0]
77   15    77    63     93     10     [2] 	[2] 	[0,0,0,0,0]
78   62    77    49     79     10     [4] 	[1,4] 	[0,0,0,0,0]
79   49    73    117    147    10     [2] 	[1,2] 	[0,0,0,0,0]
80   67    5     73     103    10     [1] 	[4] 	[0,0,1,0,0]
81   56    39    132    162    10     [2] 	[] 	[0,0,0,0,0]
82   37    47    40     70     10     [1] 	[2,3] 	[0,0,1,1,0]
83   37    56    168    198    10     [4] 	[1,4] 	[0,0,0,0,0]
84   57    68    67     97     10     [3] 	[] 	[0,0,0,1,1]
85   47    16    0      197    10     [0] 	[2,3] 	[0,1,0,0,0]
86   44    17    68     98     10     [3] 	[] 	[0,0,0,0,0]
87   46    13    139    169    10     [1] 	[3] 	[0,0,0,0,0]
88   49    11    0      192    10     [2] 	[1] 	[0,1,0,0,0]
89   49    42    63     93     10     [3] 	[0,3] 	[0,0,0,0,1]
90   53    43    169    199    10     [1] 	[2] 	[0,0,1,0,0]
91   61    52    86     116    10     [4] 	[] 	[0,1,0,0,0]
92   57    48    82     112    10     [3] 	[] 	[0,0,0,1,1]
93   56    37    168    198    10     [4] 	[] 	[0,0,0,0,0]
94   55    54    84     114    10     [3] 	[] 	[0,0,0,0,0]
95   15    47    0      196    10     [2] 	[2] 	[0,1,0,0,0]
96   14    37    0      198    10     [4] 	[] 	[0,0,0,0,0]
97   11    31    91     121    10     [4] 	[1] 	[0,1,0,0,0]
98   16    22    0      196    10     [0] 	[2,3] 	[0,1,0,0,0]
99   4     18    84     114    10     [2] 	[2] 	[0,1,0,0,0]
100  28    18    83     113    10     [0] 	[2,3] 	[0,0,0,0,0]
101  26    52    64     94     10     [2] 	[0] 	[0,1,0,0,0]
102  26    35    166    196    10     [2] 	[1] 	[0,1,0,0,0]
103  31    67    85     115    10     [1] 	[4] 	[0,0,1,0,0]
104  15    19    0      194    10     [1] 	[] 	[0,0,0,1,0]
105  22    22    18     48     10     [4] 	[1] 	[0,1,0,0,0]
106  18    24    169    199    10     [4] 	[] 	[0,0,0,0,0]
107  26    27    0      207    10     [3] 	[0,3] 	[0,0,0,0,0]
108  25    24    0      205    10     [1] 	[2] 	[0,0,1,0,0]
109  22    27    0      204    10     [3] 	[0] 	[0,0,0,1,1]
110  25    21    123    153    10     [0] 	[] 	[0,0,0,0,0]
111  19    21    0      198    10     [4] 	[1] 	[0,0,0,0,0]
112  20    26    73     103    10     [0] 	[2,3] 	[0,0,0,0,0]
113  18    18    165    195    10     [4] 	[1] 	[0,0,0,0,0]
