RC201.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      960    0      [] 	[] 	[]
98   63    23    344    464    10     [0] 	[] 	[0,0,0,1,0]
99   21    24    349    469    10     [2] 	[1] 	[0,0,0,1,0]
100  12    24    359    479    10     [4] 	[] 	[0,1,1,0,0]
101  24    58    260    380    10     [0] 	[] 	[0,0,1,0,0]
102  67    5     713    833    10     [1] 	[4] 	[0,0,0,1,0]
103  37    47    359    479    10     [0] 	[0] 	[0,0,0,0,0]
104  49    42    719    839    10     [0] 	[0,2] 	[0,0,1,1,0]
105  53    43    14     134    10     [0] 	[] 	[0,0,0,0,0]
106  61    52    808    928    10     [3] 	[] 	[0,0,1,0,0]
107  57    48    392    512    10     [3] 	[2,3] 	[0,0,1,0,1]
108  56    37    100    220    10     [4] 	[4] 	[0,1,1,0,0]
109  55    54    562    682    10     [1] 	[3] 	[0,0,0,1,0]
110  4     18    547    667    10     [4] 	[4] 	[0,0,1,0,0]
111  26    52    172    292    10     [2] 	[1] 	[0,0,0,1,0]
112  26    35    308    428    10     [1] 	[] 	[0,0,0,0,0]
113  31    67    810    930    10     [2] 	[] 	[0,0,0,0,0]
