R203.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      1000   0      [] 	[] 	[]
66   37    31    414    489    10     [3] 	[] 	[0,0,1,0,0]
67   57    29    0      967    10     [3] 	[] 	[0,0,0,0,0]
68   63    23    620    739    10     [0] 	[1,4] 	[0,1,0,0,0]
69   53    12    585    692    10     [2] 	[3,4] 	[0,0,0,0,0]
70   32    12    0      966    10     [4] 	[1] 	[0,0,1,0,0]
71   36    26    849    980    10     [4] 	[0] 	[0,0,1,0,0]
72   21    24    0      972    10     [4] 	[0,1] 	[0,0,1,0,0]
73   17    34    0      971    10     [1] 	[2] 	[1,0,0,0,1]
74   12    24    0      964    10     [1] 	[1] 	[0,0,0,0,0]
75   24    58    163    302    10     [1] 	[1,2] 	[0,0,0,0,0]
76   27    69    0      955    10     [1] 	[2] 	[1,0,0,0,1]
77   15    77    214    333    10     [3] 	[] 	[0,0,0,0,0]
78   62    77    49     188    10     [2] 	[4] 	[0,0,0,0,0]
79   49    73    592    693    10     [3] 	[3] 	[0,0,0,0,0]
80   67    5     294    401    10     [4] 	[0,1] 	[0,0,1,0,0]
81   56    39    637    752    10     [2] 	[4] 	[1,0,0,0,0]
82   37    47    162    293    10     [2] 	[4] 	[0,0,0,0,0]
83   37    56    788    968    10     [0] 	[] 	[0,1,0,0,0]
84   57    68    0      950    10     [4] 	[] 	[0,0,0,0,0]
85   47    16    0      967    10     [0] 	[] 	[0,0,0,0,0]
86   44    17    0      969    10     [0] 	[] 	[0,1,0,0,0]
87   46    13    681    802    10     [1] 	[0,2] 	[1,0,0,0,0]
88   49    11    0      962    10     [3] 	[0] 	[0,0,1,0,0]
89   49    42    290    373    10     [3] 	[0] 	[0,0,1,0,1]
90   53    43    817    952    10     [3] 	[2,3] 	[0,0,1,0,1]
91   61    52    384    499    10     [2] 	[] 	[0,0,0,0,0]
92   57    48    388    465    10     [3] 	[2] 	[0,0,0,0,1]
93   56    37    839    968    10     [3] 	[0] 	[0,0,1,0,1]
94   55    54    0      962    10     [4] 	[] 	[0,0,0,0,0]
95   15    47    0      966    10     [0] 	[] 	[0,0,0,0,0]
96   14    37    0      968    10     [0] 	[] 	[0,0,0,0,0]
97   11    31    436    511    10     [1] 	[2] 	[0,0,0,0,0]
98   16    22    0      966    10     [1] 	[2] 	[1,0,0,0,1]
99   4     18    0      954    10     [2] 	[0,4] 	[0,0,0,0,0]
100  28    18    420    447    10     [4] 	[0] 	[0,0,1,0,0]
101  26    52    279    388    10     [1] 	[0,2] 	[1,0,0,0,1]
102  26    35    0      981    10     [2] 	[] 	[1,0,0,0,0]
103  31    67    0      957    10     [4] 	[] 	[0,0,0,0,0]
104  15    19    0      964    10     [3] 	[3] 	[0,0,0,0,0]
105  22    22    18     181    10     [1] 	[] 	[0,0,0,0,0]
106  18    24    811    969    10     [3] 	[0,2] 	[0,0,0,0,0]
107  26    27    0      977    10     [3] 	[2,3] 	[0,0,1,0,1]
108  25    24    0      975    10     [0] 	[4] 	[0,1,0,0,0]
109  22    27    0      974    10     [3] 	[2] 	[0,0,0,0,1]
110  25    21    0      972    10     [4] 	[0,1] 	[0,0,1,0,0]
111  19    21    0      968    10     [3] 	[0,3] 	[0,0,0,0,1]
112  20    26    333    432    10     [2] 	[4] 	[0,0,0,0,0]
113  18    18    798    965    10     [4] 	[] 	[0,0,1,0,0]
