C201.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
38   22    66    2504   2664   90     [3] 	[3] 	[0,0,1,0,1]
39   8     62    1545   1705   90     [4] 	[] 	[0,0,0,0,0]
40   23    52    209    369    90     [3] 	[2,3] 	[0,0,0,0,0]
41   4     55    1447   1607   90     [4] 	[2,4] 	[0,0,0,0,1]
42   20    50    398    558    90     [1] 	[] 	[1,0,0,0,0]
43   20    55    303    463    90     [4] 	[4] 	[0,0,0,0,0]
44   10    35    781    941    90     [1] 	[] 	[1,0,0,0,0]
45   10    40    593    753    90     [2] 	[] 	[0,1,0,0,0]
46   8     40    685    845    90     [4] 	[2,4] 	[0,0,1,0,1]
47   8     45    1346   1506   90     [2] 	[] 	[0,0,0,0,0]
48   5     35    876    1036   90     [3] 	[2] 	[0,0,1,0,1]
49   5     45    1253   1413   90     [1] 	[0] 	[0,0,0,0,0]
50   2     40    971    1131   90     [1] 	[] 	[1,0,0,0,0]
51   0     40    1063   1223   90     [1] 	[3] 	[1,0,0,0,0]
52   0     45    1158   1318   90     [0] 	[0,4] 	[1,0,0,0,1]
53   36    18    1819   1979   90     [1] 	[0] 	[1,0,0,0,0]
54   35    32    2758   2918   90     [4] 	[2,4] 	[0,0,1,0,1]
55   33    32    2666   2826   90     [3] 	[] 	[0,0,0,0,1]
56   33    35    2573   2733   90     [1] 	[0] 	[1,0,0,0,0]
57   32    20    1913   2073   90     [1] 	[3] 	[1,0,0,0,0]
58   30    30    2105   2265   90     [1] 	[] 	[1,0,0,0,0]
59   34    25    2009   2169   90     [3] 	[] 	[0,0,0,0,0]
60   30    35    2480   2640   90     [2] 	[1] 	[0,0,0,0,0]
61   36    40    2856   3016   90     [4] 	[2] 	[0,0,1,0,1]
62   48    20    967    1127   90     [4] 	[2] 	[0,0,0,0,0]
63   26    32    2292   2452   90     [0] 	[0,2] 	[1,0,0,0,1]
64   25    30    2200   2360   90     [0] 	[] 	[1,0,0,0,0]
65   25    35    2385   2545   90     [0] 	[2] 	[0,0,0,0,0]
66   44    5     1256   1416   90     [3] 	[1,2] 	[0,0,0,0,0]
67   42    10    1160   1320   90     [2] 	[1] 	[1,1,0,0,0]
68   42    15    1065   1225   90     [4] 	[] 	[0,0,0,0,0]
69   40    5     1350   1510   90     [0] 	[] 	[0,0,0,0,0]
70   38    15    1725   1885   90     [0] 	[0] 	[1,0,0,0,0]
71   38    5     1442   1602   90     [1] 	[] 	[1,0,0,0,0]
72   38    10    1630   1790   90     [2] 	[] 	[0,1,0,0,0]
73   35    5     1535   1695   90     [3] 	[1,3] 	[0,0,1,0,0]
74   50    30    401    561    90     [1] 	[3] 	[0,0,0,0,0]
75   50    35    120    280    90     [0] 	[0] 	[0,0,0,0,1]
76   50    40    25     185    90     [2] 	[0,1] 	[1,1,0,0,0]
77   48    30    493    653    90     [1] 	[3] 	[1,0,0,0,0]
78   44    25    871    1031   90     [2] 	[0,1] 	[1,1,0,0,0]
79   47    35    588    748    90     [0] 	[] 	[0,0,0,0,0]
80   47    40    12     172    90     [2] 	[] 	[1,0,0,0,0]
81   42    30    776    936    90     [1] 	[0,3] 	[0,0,0,0,0]
82   45    35    680    840    90     [4] 	[2] 	[0,0,1,0,0]
83   95    30    2321   2481   90     [2] 	[1] 	[1,1,0,0,0]
84   95    35    2226   2386   90     [4] 	[] 	[0,0,0,0,0]
85   53    30    308    468    90     [3] 	[] 	[0,0,0,0,0]
86   92    30    2414   2574   90     [0] 	[0] 	[0,0,0,0,0]
87   53    35    213    373    90     [2] 	[0] 	[1,1,0,0,0]
88   45    65    118    278    90     [2] 	[0] 	[0,0,0,0,0]
89   90    35    2131   2291   90     [3] 	[] 	[0,0,1,0,1]
90   72    45    2900   3060   90     [4] 	[] 	[0,0,1,0,1]
91   78    40    2802   2962   90     [0] 	[] 	[1,0,0,0,1]
92   87    30    2608   2768   90     [0] 	[4] 	[1,0,0,0,0]
93   85    25    2513   2673   90     [1] 	[] 	[1,0,0,0,0]
94   85    35    2703   2863   90     [0] 	[] 	[0,0,0,0,1]
95   75    55    1925   2085   90     [1] 	[0] 	[0,0,0,0,0]
96   72    55    1832   1992   90     [1] 	[0] 	[1,0,0,0,0]
97   70    58    1641   1801   90     [2] 	[1] 	[1,0,0,0,0]
98   86    46    2029   2189   90     [0] 	[0,2] 	[0,0,0,0,1]
99   66    55    1736   1896   90     [0] 	[0] 	[1,0,0,0,1]
100  64    46    3097   3257   90     [4] 	[2] 	[0,0,1,0,1]
101  65    60    1546   1706   90     [4] 	[2,4] 	[0,0,1,0,1]
102  56    64    1355   1515   90     [3] 	[] 	[0,0,0,0,1]
103  60    55    3119   3279   90     [3] 	[1,3] 	[0,0,1,0,0]
104  60    60    1451   1611   90     [3] 	[3] 	[0,0,0,0,1]
105  67    85    694    854    90     [4] 	[2,4] 	[0,0,0,0,1]
106  42    58    8      168    90     [1] 	[0,3] 	[1,0,0,0,0]
107  65    82    788    948    90     [0] 	[0,4] 	[0,0,0,0,0]
108  62    80    881    1041   90     [3] 	[] 	[0,0,0,0,0]
109  62    40    3001   3161   90     [1] 	[0,3] 	[0,0,0,0,0]
110  60    85    597    757    90     [1] 	[] 	[1,0,0,0,0]
111  58    75    978    1138   90     [0] 	[0,2] 	[1,0,0,0,1]
112  55    80    407    567    90     [0] 	[0,2] 	[0,0,0,0,0]
113  55    85    502    662    90     [4] 	[] 	[0,0,0,0,0]
