RC206.100_13-5-5-5

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
13      5       5       5

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      960    0      [] 	[] 	[]
40   95    35    86     326    10     [4] 	[] 	[1,0,0,0,1]
41   92    30    89     329    10     [0] 	[] 	[0,0,0,0,0]
42   90    35    134    374    10     [1] 	[] 	[1,0,0,0,0]
43   88    30    186    426    10     [4] 	[0,3] 	[0,0,0,0,0]
44   88    35    105    345    10     [2] 	[0] 	[0,0,1,0,0]
45   87    30    561    801    10     [4] 	[] 	[1,0,0,0,1]
46   85    25    51     291    10     [1] 	[1] 	[1,0,0,0,1]
47   85    35    427    667    10     [4] 	[1,3] 	[1,0,0,0,1]
48   67    85    597    837    10     [1] 	[] 	[1,0,0,0,1]
49   65    85    43     283    10     [3] 	[] 	[0,1,1,0,0]
50   65    82    497    737    10     [0] 	[1] 	[0,1,0,1,0]
51   62    80    218    458    10     [2] 	[0,1] 	[0,0,0,0,1]
52   60    80    36     276    10     [1] 	[1,4] 	[0,0,0,0,0]
53   60    85    269    509    10     [3] 	[1] 	[0,0,0,0,0]
54   58    75    316    556    10     [0] 	[2,3] 	[0,0,0,1,0]
55   55    80    33     273    10     [1] 	[1] 	[0,0,0,0,1]
56   55    85    514    754    10     [3] 	[] 	[0,0,0,0,0]
57   55    82    157    397    10     [0] 	[1,3] 	[0,1,0,1,0]
58   20    82    37     277    10     [3] 	[0] 	[0,1,1,0,0]
59   18    80    429    669    10     [0] 	[] 	[0,0,0,0,0]
60   2     45    45     285    10     [3] 	[] 	[0,1,0,0,0]
61   42    5     664    904    10     [3] 	[] 	[0,0,0,0,0]
62   42    12    380    620    10     [4] 	[] 	[0,0,0,0,0]
63   72    35    447    687    10     [2] 	[1,2] 	[0,0,1,0,0]
64   55    20    266    506    10     [2] 	[] 	[0,0,1,0,1]
65   25    30    115    355    10     [1] 	[1] 	[0,0,0,0,1]
66   20    50    315    555    10     [1] 	[] 	[0,0,0,0,0]
67   55    60    541    781    10     [4] 	[0,3] 	[1,0,0,0,1]
68   30    60    539    779    10     [1] 	[1] 	[0,0,0,0,0]
69   50    35    497    737    10     [4] 	[3] 	[1,0,0,0,1]
70   30    25    337    577    10     [2] 	[2] 	[0,0,1,0,0]
71   15    10    662    902    10     [3] 	[] 	[0,0,0,0,0]
72   10    20    42     282    10     [4] 	[0] 	[1,0,0,0,0]
73   15    60    634    874    10     [4] 	[0] 	[1,0,0,0,0]
74   45    65    198    438    10     [0] 	[2,3] 	[0,1,0,1,0]
75   65    35    107    347    10     [0] 	[] 	[0,0,0,0,0]
76   65    20    39     279    10     [0] 	[3] 	[0,1,0,1,0]
77   45    30    131    371    10     [3] 	[1] 	[0,1,1,0,0]
78   35    40    11     251    10     [4] 	[0,1] 	[0,0,0,0,0]
79   41    37    506    746    10     [4] 	[] 	[1,0,0,0,1]
80   64    42    208    448    10     [2] 	[1,2] 	[0,0,0,0,1]
81   40    60    552    792    10     [4] 	[3] 	[1,0,0,0,0]
82   31    52    97     337    10     [1] 	[4] 	[1,0,0,0,0]
83   35    69    690    930    10     [1] 	[] 	[0,0,0,0,0]
84   65    55    181    421    10     [1] 	[4] 	[0,0,0,0,0]
85   63    65    27     267    10     [4] 	[0,1] 	[1,0,0,0,1]
86   2     60    226    466    10     [0] 	[1] 	[0,0,0,1,0]
87   20    20    585    825    10     [4] 	[0,1] 	[1,0,0,0,0]
88   5     5     172    412    10     [3] 	[] 	[0,0,1,0,0]
89   60    12    208    448    10     [1] 	[1,3] 	[0,0,0,0,1]
90   23    3     660    900    10     [1] 	[4] 	[1,0,0,0,1]
91   8     56    305    545    10     [0] 	[] 	[0,0,0,0,0]
92   6     68    292    532    10     [3] 	[0,1] 	[0,0,0,0,0]
93   47    47    702    942    10     [1] 	[3,4] 	[0,0,0,0,0]
94   49    58    295    535    10     [0] 	[1,2] 	[0,1,0,0,0]
95   27    43    92     332    10     [4] 	[] 	[0,0,0,0,1]
96   37    31    45     285    10     [1] 	[1,3] 	[0,0,0,0,1]
97   57    29    335    575    10     [1] 	[] 	[1,0,0,0,1]
98   63    23    284    524    10     [0] 	[2] 	[0,0,0,0,0]
99   21    24    289    529    10     [2] 	[] 	[0,0,0,0,0]
100  12    24    299    539    10     [4] 	[1] 	[0,0,0,0,1]
101  24    58    200    440    10     [2] 	[] 	[0,0,1,0,1]
102  67    5     653    893    10     [0] 	[1] 	[0,1,0,1,0]
103  37    47    299    539    10     [3] 	[] 	[0,1,1,0,0]
104  49    42    659    899    10     [0] 	[2] 	[0,0,0,1,0]
105  53    43    14     254    10     [3] 	[0,1] 	[0,0,1,0,0]
106  61    52    688    928    10     [1] 	[3] 	[1,0,0,0,0]
107  57    48    332    572    10     [0] 	[2,3] 	[0,1,0,1,0]
108  56    37    40     280    10     [3] 	[0] 	[0,0,1,0,0]
109  55    54    502    742    10     [1] 	[] 	[1,0,0,0,0]
110  4     18    487    727    10     [0] 	[1,3] 	[0,1,0,1,0]
111  26    52    112    352    10     [3] 	[] 	[0,1,1,0,0]
112  26    35    248    488    10     [1] 	[] 	[0,0,0,0,0]
113  31    67    690    930    10     [0] 	[2] 	[0,0,0,0,0]
