C106.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
65   35    30    240    345    90     [] 	[] 	[10]
66   35    32    123    278    90     [] 	[] 	[10]
67   33    32    19     225    90     [] 	[] 	[20]
68   33    35    16     153    90     [] 	[] 	[10]
69   32    30    338    433    90     [] 	[] 	[10]
70   30    30    513    628    90     [] 	[] 	[10]
71   30    32    415    542    90     [] 	[] 	[30]
72   30    35    872    1127   90     [] 	[] 	[10]
73   28    30    599    726    90     [] 	[] 	[10]
74   28    35    917    1126   90     [] 	[] 	[10]
75   26    32    779    916    90     [] 	[] 	[10]
76   25    30    695    816    90     [] 	[] 	[10]
77   25    35    857    1024   90     [] 	[] 	[10]
78   44    5     221    412    90     [] 	[] 	[20]
79   42    10    96     347    90     [] 	[] 	[40]
80   42    15    35     233    90     [] 	[] 	[10]
81   40    5     347    474    90     [] 	[] 	[30]
82   40    15    35     172    90     [] 	[] 	[40]
83   38    5     403    602    90     [] 	[] 	[30]
84   38    15    521    870    90     [] 	[] 	[10]
85   35    5     487    704    90     [] 	[] 	[20]
86   50    30    422    719    90     [] 	[] 	[10]
87   50    35    217    362    90     [] 	[] 	[20]
88   50    40    142    247    90     [] 	[] 	[50]
89   48    30    567    758    90     [] 	[] 	[10]
90   48    40    34     171    90     [] 	[] 	[10]
91   47    35    794    907    90     [] 	[] 	[10]
92   47    40    12     226    90     [] 	[] 	[10]
93   45    30    716    795    90     [] 	[] 	[10]
94   45    35    873    1012   90     [] 	[] 	[10]
95   95    30    266    577    90     [] 	[] 	[30]
96   95    35    181    472    90     [] 	[] 	[20]
97   53    30    402    553    90     [] 	[] 	[10]
98   92    30    345    684    90     [] 	[] 	[10]
99   53    35    294    471    90     [] 	[] 	[50]
100  45    65    951    1114   90     [] 	[] 	[20]
101  90    35    153    310    90     [] 	[] 	[10]
102  88    30    450    767    90     [] 	[] 	[10]
103  88    35    50     237    90     [] 	[] 	[20]
104  87    30    567    832    90     [] 	[] 	[10]
105  85    25    713    876    90     [] 	[] 	[10]
106  85    35    47     331    90     [] 	[] 	[30]
107  75    55    311    478    90     [] 	[] 	[20]
108  72    55    127    476    90     [] 	[] 	[10]
109  70    58    349    632    90     [] 	[] 	[20]
110  68    60    476    691    90     [] 	[] 	[30]
111  66    55    67     344    90     [] 	[] 	[10]
112  65    55    25     256    90     [] 	[] 	[20]
113  65    60    546    807    90     [] 	[] 	[30]
114  63    58    630    909    90     [] 	[] 	[10]
115  60    55    20     293    90     [] 	[] 	[10]
116  60    60    769    956    90     [] 	[] 	[10]
117  67    85    229    580    90     [] 	[] 	[20]
118  65    85    442    551    90     [] 	[] 	[40]
119  65    82    227    394    90     [] 	[] 	[10]
120  62    80    163    272    90     [] 	[] 	[30]
121  60    80    36     291    90     [] 	[] 	[10]
122  60    85    469    714    90     [] 	[] 	[30]
123  58    75    30     227    90     [] 	[] 	[20]
124  55    80    595    968    90     [] 	[] 	[10]
125  55    85    493    880    90     [] 	[] 	[20]
