C205.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
95   95    30    2241   2561   90     [] 	[] 	[30]
96   95    35    2146   2466   90     [] 	[] 	[20]
97   53    30    228    548    90     [] 	[] 	[10]
98   92    30    2334   2654   90     [] 	[] 	[10]
99   53    35    133    453    90     [] 	[] 	[50]
100  45    65    38     358    90     [] 	[] 	[20]
101  90    35    2051   2371   90     [] 	[] 	[10]
102  72    45    2820   3140   90     [] 	[] 	[10]
103  78    40    2722   3042   90     [] 	[] 	[20]
104  87    30    2528   2848   90     [] 	[] 	[10]
105  85    25    2433   2753   90     [] 	[] 	[10]
106  85    35    2623   2943   90     [] 	[] 	[30]
107  75    55    1845   2165   90     [] 	[] 	[20]
108  72    55    1752   2072   90     [] 	[] 	[10]
109  70    58    1561   1881   90     [] 	[] 	[20]
110  86    46    1949   2269   90     [] 	[] 	[30]
111  66    55    1656   1976   90     [] 	[] 	[10]
112  64    46    2955   3275   90     [] 	[] 	[20]
113  65    60    1466   1786   90     [] 	[] 	[30]
114  56    64    1275   1595   90     [] 	[] 	[10]
115  60    55    2959   3279   90     [] 	[] 	[10]
116  60    60    1371   1691   90     [] 	[] 	[10]
117  67    85    614    934    90     [] 	[] 	[20]
118  42    58    8      328    90     [] 	[] 	[40]
119  65    82    708    1028   90     [] 	[] 	[10]
120  62    80    801    1121   90     [] 	[] 	[30]
121  62    40    2921   3241   90     [] 	[] 	[10]
122  60    85    517    837    90     [] 	[] 	[30]
123  58    75    898    1218   90     [] 	[] 	[20]
124  55    80    327    647    90     [] 	[] 	[10]
125  55    85    422    742    90     [] 	[] 	[20]
