R111.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
75   47    47    41     203    10     [] 	[] 	[13]
76   49    58    36     149    10     [] 	[] 	[10]
77   27    43    11     195    10     [] 	[] 	[9]
78   37    31    87     112    10     [] 	[] 	[14]
79   57    29    90     197    10     [] 	[] 	[18]
80   63    23    126    155    10     [] 	[] 	[2]
81   53    12    106    163    10     [] 	[] 	[6]
82   32    12    48     163    10     [] 	[] 	[7]
83   36    26    178    210    10     [] 	[] 	[18]
84   21    24    17     202    10     [] 	[] 	[28]
85   17    34    70     201    10     [] 	[] 	[3]
86   12    24    29     132    10     [] 	[] 	[13]
87   24    58    46     79     10     [] 	[] 	[19]
88   27    69    34     172    10     [] 	[] 	[10]
89   15    77    48     107    10     [] 	[] 	[9]
90   62    77    49     113    10     [] 	[] 	[20]
91   49    73    104    159    10     [] 	[] 	[25]
92   67    5     73     102    10     [] 	[] 	[25]
93   56    39    117    176    10     [] 	[] 	[36]
94   37    47    39     70     10     [] 	[] 	[6]
95   37    56    123    198    10     [] 	[] 	[5]
96   57    68    39     148    10     [] 	[] 	[15]
97   47    16    22     197    10     [] 	[] 	[25]
98   44    17    30     135    10     [] 	[] 	[9]
99   46    13    138    169    10     [] 	[] 	[8]
100  49    11    27     192    10     [] 	[] 	[18]
101  49    42    65     90     10     [] 	[] 	[13]
102  53    43    168    199    10     [] 	[] 	[14]
103  61    52    71     130    10     [] 	[] 	[3]
104  57    48    84     109    10     [] 	[] 	[23]
105  56    37    135    198    10     [] 	[] 	[6]
106  55    54    57     140    10     [] 	[] 	[26]
107  15    47    23     196    10     [] 	[] 	[16]
108  14    37    21     198    10     [] 	[] 	[11]
109  11    31    93     118    10     [] 	[] 	[7]
110  16    22    23     177    10     [] 	[] 	[41]
111  4     18    49     148    10     [] 	[] 	[35]
112  28    18    88     107    10     [] 	[] 	[26]
113  26    52    50     107    10     [] 	[] 	[9]
114  26    35    68     211    10     [] 	[] 	[15]
115  31    67    46     153    10     [] 	[] 	[3]
116  15    19    25     194    10     [] 	[] 	[1]
117  22    22    18     53     10     [] 	[] 	[2]
118  18    24    129    199    10     [] 	[] 	[22]
119  26    27    35     174    10     [] 	[] 	[27]
120  25    24    14     205    10     [] 	[] 	[20]
121  22    27    51     204    10     [] 	[] 	[11]
122  25    21    92     183    10     [] 	[] 	[12]
123  19    21    21     198    10     [] 	[] 	[10]
124  20    26    74     101    10     [] 	[] 	[9]
125  18    18    159    195    10     [] 	[] 	[17]
