C208.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
95   95    30    2081   2721   90     [] 	[] 	[30]
96   95    35    1986   2626   90     [] 	[] 	[20]
97   53    30    68     708    90     [] 	[] 	[10]
98   92    30    2174   2814   90     [] 	[] 	[10]
99   53    35    19     659    90     [] 	[] 	[50]
100  45    65    15     655    90     [] 	[] 	[20]
101  90    35    1891   2531   90     [] 	[] 	[10]
102  72    45    2627   3267   90     [] 	[] 	[10]
103  78    40    2562   3202   90     [] 	[] 	[20]
104  87    30    2368   3008   90     [] 	[] 	[10]
105  85    25    2273   2913   90     [] 	[] 	[10]
106  85    35    2463   3103   90     [] 	[] 	[30]
107  75    55    1685   2325   90     [] 	[] 	[20]
108  72    55    1592   2232   90     [] 	[] 	[10]
109  70    58    1401   2041   90     [] 	[] 	[20]
110  86    46    1789   2429   90     [] 	[] 	[30]
111  66    55    1496   2136   90     [] 	[] 	[10]
112  64    46    2635   3275   90     [] 	[] 	[20]
113  65    60    1306   1946   90     [] 	[] 	[30]
114  56    64    1115   1755   90     [] 	[] 	[10]
115  60    55    2639   3279   90     [] 	[] 	[10]
116  60    60    1211   1851   90     [] 	[] 	[10]
117  67    85    454    1094   90     [] 	[] 	[20]
118  42    58    8      648    90     [] 	[] 	[40]
119  65    82    548    1188   90     [] 	[] 	[10]
120  62    80    641    1281   90     [] 	[] 	[30]
121  62    40    2635   3275   90     [] 	[] 	[10]
122  60    85    357    997    90     [] 	[] 	[30]
123  58    75    738    1378   90     [] 	[] 	[20]
124  55    80    167    807    90     [] 	[] 	[10]
125  55    85    262    902    90     [] 	[] 	[20]
