C206.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
95   95    30    2119   2682   90     [] 	[] 	[30]
96   95    35    2079   2532   90     [] 	[] 	[20]
97   53    30    131    644    90     [] 	[] 	[10]
98   92    30    2169   2818   90     [] 	[] 	[10]
99   53    35    87     498    90     [] 	[] 	[50]
100  45    65    15     607    90     [] 	[] 	[20]
101  90    35    2002   2419   90     [] 	[] 	[10]
102  72    45    2701   3258   90     [] 	[] 	[10]
103  78    40    2599   3164   90     [] 	[] 	[20]
104  87    30    2505   2870   90     [] 	[] 	[10]
105  85    25    2369   2816   90     [] 	[] 	[10]
106  85    35    2563   3002   90     [] 	[] 	[30]
107  75    55    1783   2226   90     [] 	[] 	[20]
108  72    55    1591   2232   90     [] 	[] 	[10]
109  70    58    1513   1928   90     [] 	[] 	[20]
110  86    46    1829   2388   90     [] 	[] 	[30]
111  66    55    1604   2027   90     [] 	[] 	[10]
112  64    46    2976   3275   90     [] 	[] 	[20]
113  65    60    1338   1913   90     [] 	[] 	[30]
114  56    64    1116   1753   90     [] 	[] 	[10]
115  60    55    2789   3279   90     [] 	[] 	[10]
116  60    60    1349   1712   90     [] 	[] 	[10]
117  67    85    518    1029   90     [] 	[] 	[20]
118  42    58    8      509    90     [] 	[] 	[40]
119  65    82    549    1186   90     [] 	[] 	[10]
120  62    80    744    1177   90     [] 	[] 	[30]
121  62    40    2713   3275   90     [] 	[] 	[10]
122  60    85    397    956    90     [] 	[] 	[30]
123  58    75    839    1276   90     [] 	[] 	[20]
124  55    80    272    701    90     [] 	[] 	[10]
125  55    85    373    790    90     [] 	[] 	[20]
