R110.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
75   47    47    105    152    10     [] 	[] 	[13]
76   49    58    66     119    10     [] 	[] 	[10]
77   27    43    25     88     10     [] 	[] 	[9]
78   37    31    62     137    10     [] 	[] 	[14]
79   57    29    121    168    10     [] 	[] 	[18]
80   63    23    70     189    10     [] 	[] 	[2]
81   53    12    81     188    10     [] 	[] 	[6]
82   32    12    78     133    10     [] 	[] 	[7]
83   36    26    79     210    10     [] 	[] 	[18]
84   21    24    17     123    10     [] 	[] 	[28]
85   17    34    130    201    10     [] 	[] 	[3]
86   12    24    59     102    10     [] 	[] 	[13]
87   24    58    25     164    10     [] 	[] 	[19]
88   27    69    34     112    10     [] 	[] 	[10]
89   15    77    46     165    10     [] 	[] 	[9]
90   62    77    49     170    10     [] 	[] 	[20]
91   49    73    77     179    10     [] 	[] 	[25]
92   67    5     43     150    10     [] 	[] 	[25]
93   56    39    82     198    10     [] 	[] 	[36]
94   37    47    12     142    10     [] 	[] 	[6]
95   37    56    21     198    10     [] 	[] 	[5]
96   57    68    57     106    10     [] 	[] 	[15]
97   47    16    22     110    10     [] 	[] 	[25]
98   44    17    60     105    10     [] 	[] 	[9]
99   46    13    73     195    10     [] 	[] 	[8]
100  49    11    46     101    10     [] 	[] 	[18]
101  49    42    36     119    10     [] 	[] 	[13]
102  53    43    65     200    10     [] 	[] 	[14]
103  61    52    43     158    10     [] 	[] 	[3]
104  57    48    58     135    10     [] 	[] 	[23]
105  56    37    69     198    10     [] 	[] 	[6]
106  55    54    87     110    10     [] 	[] 	[26]
107  15    47    28     91     10     [] 	[] 	[16]
108  14    37    21     97     10     [] 	[] 	[11]
109  11    31    68     143    10     [] 	[] 	[7]
110  16    22    74     117    10     [] 	[] 	[41]
111  4     18    79     118    10     [] 	[] 	[35]
112  28    18    84     111    10     [] 	[] 	[26]
113  26    52    24     133    10     [] 	[] 	[9]
114  26    35    128    211    10     [] 	[] 	[15]
115  31    67    76     123    10     [] 	[] 	[3]
116  15    19    130    194    10     [] 	[] 	[1]
117  22    22    18     181    10     [] 	[] 	[2]
118  18    24    41     199    10     [] 	[] 	[22]
119  26    27    88     121    10     [] 	[] 	[27]
120  25    24    14     83     10     [] 	[] 	[20]
121  22    27    119    160    10     [] 	[] 	[11]
122  25    21    122    153    10     [] 	[] 	[12]
123  19    21    32     93     10     [] 	[] 	[10]
124  20    26    38     137    10     [] 	[] 	[9]
125  18    18    28     195    10     [] 	[] 	[17]
