R108.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
75   47    47    0      203    10     [] 	[] 	[13]
76   49    58    0      193    10     [] 	[] 	[10]
77   27    43    0      208    10     [] 	[] 	[9]
78   37    31    85     115    10     [] 	[] 	[14]
79   57    29    0      197    10     [] 	[] 	[18]
80   63    23    126    156    10     [] 	[] 	[2]
81   53    12    0      190    10     [] 	[] 	[6]
82   32    12    0      196    10     [] 	[] 	[7]
83   36    26    180    210    10     [] 	[] 	[18]
84   21    24    0      202    10     [] 	[] 	[28]
85   17    34    0      201    10     [] 	[] 	[3]
86   12    24    0      194    10     [] 	[] 	[13]
87   24    58    48     78     10     [] 	[] 	[19]
88   27    69    0      185    10     [] 	[] 	[10]
89   15    77    0      173    10     [] 	[] 	[9]
90   62    77    0      170    10     [] 	[] 	[20]
91   49    73    0      179    10     [] 	[] 	[25]
92   67    5     73     103    10     [] 	[] 	[25]
93   56    39    0      198    10     [] 	[] 	[36]
94   37    47    40     70     10     [] 	[] 	[6]
95   37    56    0      198    10     [] 	[] 	[5]
96   57    68    0      180    10     [] 	[] 	[15]
97   47    16    0      197    10     [] 	[] 	[25]
98   44    17    0      199    10     [] 	[] 	[9]
99   46    13    139    169    10     [] 	[] 	[8]
100  49    11    0      192    10     [] 	[] 	[18]
101  49    42    63     93     10     [] 	[] 	[13]
102  53    43    169    199    10     [] 	[] 	[14]
103  61    52    0      188    10     [] 	[] 	[3]
104  57    48    82     112    10     [] 	[] 	[23]
105  56    37    0      198    10     [] 	[] 	[6]
106  55    54    0      192    10     [] 	[] 	[26]
107  15    47    0      196    10     [] 	[] 	[16]
108  14    37    0      198    10     [] 	[] 	[11]
109  11    31    91     121    10     [] 	[] 	[7]
110  16    22    0      196    10     [] 	[] 	[41]
111  4     18    0      184    10     [] 	[] 	[35]
112  28    18    83     113    10     [] 	[] 	[26]
113  26    52    0      200    10     [] 	[] 	[9]
114  26    35    0      211    10     [] 	[] 	[15]
115  31    67    0      187    10     [] 	[] 	[3]
116  15    19    0      194    10     [] 	[] 	[1]
117  22    22    18     48     10     [] 	[] 	[2]
118  18    24    0      199    10     [] 	[] 	[22]
119  26    27    0      207    10     [] 	[] 	[27]
120  25    24    0      205    10     [] 	[] 	[20]
121  22    27    0      204    10     [] 	[] 	[11]
122  25    21    0      202    10     [] 	[] 	[12]
123  19    21    0      198    10     [] 	[] 	[10]
124  20    26    73     103    10     [] 	[] 	[9]
125  18    18    165    195    10     [] 	[] 	[17]
