C201.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
95   95    30    2321   2481   90     [] 	[] 	[30]
96   95    35    2226   2386   90     [] 	[] 	[20]
97   53    30    308    468    90     [] 	[] 	[10]
98   92    30    2414   2574   90     [] 	[] 	[10]
99   53    35    213    373    90     [] 	[] 	[50]
100  45    65    118    278    90     [] 	[] 	[20]
101  90    35    2131   2291   90     [] 	[] 	[10]
102  72    45    2900   3060   90     [] 	[] 	[10]
103  78    40    2802   2962   90     [] 	[] 	[20]
104  87    30    2608   2768   90     [] 	[] 	[10]
105  85    25    2513   2673   90     [] 	[] 	[10]
106  85    35    2703   2863   90     [] 	[] 	[30]
107  75    55    1925   2085   90     [] 	[] 	[20]
108  72    55    1832   1992   90     [] 	[] 	[10]
109  70    58    1641   1801   90     [] 	[] 	[20]
110  86    46    2029   2189   90     [] 	[] 	[30]
111  66    55    1736   1896   90     [] 	[] 	[10]
112  64    46    3097   3257   90     [] 	[] 	[20]
113  65    60    1546   1706   90     [] 	[] 	[30]
114  56    64    1355   1515   90     [] 	[] 	[10]
115  60    55    3119   3279   90     [] 	[] 	[10]
116  60    60    1451   1611   90     [] 	[] 	[10]
117  67    85    694    854    90     [] 	[] 	[20]
118  42    58    8      168    90     [] 	[] 	[40]
119  65    82    788    948    90     [] 	[] 	[10]
120  62    80    881    1041   90     [] 	[] 	[30]
121  62    40    3001   3161   90     [] 	[] 	[10]
122  60    85    597    757    90     [] 	[] 	[30]
123  58    75    978    1138   90     [] 	[] 	[20]
124  55    80    407    567    90     [] 	[] 	[10]
125  55    85    502    662    90     [] 	[] 	[20]
