C109.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
65   35    30    113    473    90     [] 	[] 	[10]
66   35    32    21     381    90     [] 	[] 	[10]
67   33    32    19     379    90     [] 	[] 	[20]
68   33    35    16     376    90     [] 	[] 	[10]
69   32    30    206    566    90     [] 	[] 	[10]
70   30    30    391    751    90     [] 	[] 	[10]
71   30    32    299    659    90     [] 	[] 	[30]
72   30    35    767    1127   90     [] 	[] 	[10]
73   28    30    483    843    90     [] 	[] 	[10]
74   28    35    766    1126   90     [] 	[] 	[10]
75   26    32    668    1028   90     [] 	[] 	[10]
76   25    30    576    936    90     [] 	[] 	[10]
77   25    35    761    1121   90     [] 	[] 	[10]
78   44    5     137    497    90     [] 	[] 	[20]
79   42    10    42     402    90     [] 	[] 	[40]
80   42    15    35     395    90     [] 	[] 	[10]
81   40    5     231    591    90     [] 	[] 	[30]
82   40    15    35     395    90     [] 	[] 	[40]
83   38    5     323    683    90     [] 	[] 	[30]
84   38    15    516    876    90     [] 	[] 	[10]
85   35    5     416    776    90     [] 	[] 	[20]
86   50    30    391    751    90     [] 	[] 	[10]
87   50    35    110    470    90     [] 	[] 	[20]
88   50    40    15     375    90     [] 	[] 	[50]
89   48    30    483    843    90     [] 	[] 	[10]
90   48    40    12     372    90     [] 	[] 	[10]
91   47    35    671    1031   90     [] 	[] 	[10]
92   47    40    12     372    90     [] 	[] 	[10]
93   45    30    576    936    90     [] 	[] 	[10]
94   45    35    763    1123   90     [] 	[] 	[10]
95   95    30    242    602    90     [] 	[] 	[30]
96   95    35    147    507    90     [] 	[] 	[20]
97   53    30    298    658    90     [] 	[] 	[10]
98   92    30    335    695    90     [] 	[] 	[10]
99   53    35    203    563    90     [] 	[] 	[50]
100  45    65    770    1130   90     [] 	[] 	[20]
101  90    35    52     412    90     [] 	[] 	[10]
102  88    30    429    789    90     [] 	[] 	[10]
103  88    35    50     410    90     [] 	[] 	[20]
104  87    30    520    880    90     [] 	[] 	[10]
105  85    25    615    975    90     [] 	[] 	[10]
106  85    35    47     407    90     [] 	[] 	[30]
107  75    55    215    575    90     [] 	[] 	[20]
108  72    55    122    482    90     [] 	[] 	[10]
109  70    58    311    671    90     [] 	[] 	[20]
110  68    60    404    764    90     [] 	[] 	[30]
111  66    55    26     386    90     [] 	[] 	[10]
112  65    55    25     385    90     [] 	[] 	[20]
113  65    60    497    857    90     [] 	[] 	[30]
114  63    58    590    950    90     [] 	[] 	[10]
115  60    55    20     380    90     [] 	[] 	[10]
116  60    60    683    1043   90     [] 	[] 	[10]
117  67    85    225    585    90     [] 	[] 	[20]
118  65    85    317    677    90     [] 	[] 	[40]
119  65    82    131    491    90     [] 	[] 	[10]
120  62    80    38     398    90     [] 	[] 	[30]
121  60    80    36     396    90     [] 	[] 	[10]
122  60    85    412    772    90     [] 	[] 	[30]
123  58    75    30     390    90     [] 	[] 	[20]
124  55    80    602    962    90     [] 	[] 	[10]
125  55    85    507    867    90     [] 	[] 	[20]
