C108.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      1236   0      [] 	[] 	[]
65   35    30    180    405    90     [] 	[] 	[10]
66   35    32    63     338    90     [] 	[] 	[10]
67   33    32    19     345    90     [] 	[] 	[20]
68   33    35    16     273    90     [] 	[] 	[10]
69   32    30    278    493    90     [] 	[] 	[10]
70   30    30    453    688    90     [] 	[] 	[10]
71   30    32    355    602    90     [] 	[] 	[30]
72   30    35    837    1127   90     [] 	[] 	[10]
73   28    30    539    786    90     [] 	[] 	[10]
74   28    35    867    1126   90     [] 	[] 	[10]
75   26    32    719    976    90     [] 	[] 	[10]
76   25    30    635    876    90     [] 	[] 	[10]
77   25    35    825    1056   90     [] 	[] 	[10]
78   44    5     193    440    90     [] 	[] 	[20]
79   42    10    78     365    90     [] 	[] 	[40]
80   42    15    35     287    90     [] 	[] 	[10]
81   40    5     308    513    90     [] 	[] 	[30]
82   40    15    35     246    90     [] 	[] 	[40]
83   38    5     376    629    90     [] 	[] 	[30]
84   38    15    519    872    90     [] 	[] 	[10]
85   35    5     463    728    90     [] 	[] 	[20]
86   50    30    412    729    90     [] 	[] 	[10]
87   50    35    181    398    90     [] 	[] 	[20]
88   50    40    100    289    90     [] 	[] 	[50]
89   48    30    539    786    90     [] 	[] 	[10]
90   48    40    12     223    90     [] 	[] 	[10]
91   47    35    753    948    90     [] 	[] 	[10]
92   47    40    12     275    90     [] 	[] 	[10]
93   45    30    669    842    90     [] 	[] 	[10]
94   45    35    836    1049   90     [] 	[] 	[10]
95   95    30    284    559    90     [] 	[] 	[30]
96   95    35    194    459    90     [] 	[] 	[20]
97   53    30    367    588    90     [] 	[] 	[10]
98   92    30    370    659    90     [] 	[] 	[10]
99   53    35    263    502    90     [] 	[] 	[50]
100  45    65    847    1130   90     [] 	[] 	[20]
101  90    35    119    344    90     [] 	[] 	[10]
102  88    30    469    748    90     [] 	[] 	[10]
103  88    35    50     295    90     [] 	[] 	[20]
104  87    30    573    826    90     [] 	[] 	[10]
105  85    25    694    895    90     [] 	[] 	[10]
106  85    35    47     356    90     [] 	[] 	[30]
107  75    55    293    496    90     [] 	[] 	[20]
108  72    55    154    449    90     [] 	[] 	[10]
109  70    58    360    621    90     [] 	[] 	[20]
110  68    60    470    697    90     [] 	[] 	[30]
111  66    55    76     335    90     [] 	[] 	[10]
112  65    55    25     260    90     [] 	[] 	[20]
113  65    60    551    802    90     [] 	[] 	[30]
114  63    58    640    899    90     [] 	[] 	[10]
115  60    55    20     276    90     [] 	[] 	[10]
116  60    60    756    969    90     [] 	[] 	[10]
117  67    85    257    552    90     [] 	[] 	[20]
118  65    85    409    584    90     [] 	[] 	[40]
119  65    82    209    412    90     [] 	[] 	[10]
120  62    80    130    305    90     [] 	[] 	[30]
121  60    80    36     283    90     [] 	[] 	[10]
122  60    85    470    713    90     [] 	[] 	[30]
123  58    75    30     248    90     [] 	[] 	[20]
124  55    80    628    935    90     [] 	[] 	[10]
125  55    85    530    843    90     [] 	[] 	[20]
