RC106.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      240    0      [] 	[] 	[]
100  5     5     59     119    10     [] 	[] 	[16]
101  60    12    60     120    10     [] 	[] 	[31]
102  23    3     120    180    10     [] 	[] 	[7]
103  8     56    75     135    10     [] 	[] 	[27]
104  6     68    74     134    10     [] 	[] 	[30]
105  47    47    162    222    10     [] 	[] 	[13]
106  49    58    71     131    10     [] 	[] 	[10]
107  27    43    27     87     10     [] 	[] 	[9]
108  37    31    20     80     10     [] 	[] 	[14]
109  57    29    81     141    10     [] 	[] 	[18]
110  63    23    72     132    10     [] 	[] 	[2]
111  21    24    72     132    10     [] 	[] 	[28]
112  12    24    75     135    10     [] 	[] 	[13]
113  24    58    52     112    10     [] 	[] 	[19]
114  67    5     117    177    10     [] 	[] 	[25]
115  37    47    71     131    10     [] 	[] 	[6]
116  49    42    152    212    10     [] 	[] 	[13]
117  53    43    14     74     10     [] 	[] 	[14]
118  61    52    148    208    10     [] 	[] 	[3]
119  57    48    80     140    10     [] 	[] 	[23]
120  56    37    20     80     10     [] 	[] 	[6]
121  55    54    117    177    10     [] 	[] 	[26]
122  4     18    105    165    10     [] 	[] 	[35]
123  26    52    31     91     10     [] 	[] 	[9]
124  26    35    62     122    10     [] 	[] 	[15]
125  31    67    150    210    10     [] 	[] 	[3]
