RC105.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      240    0      [] 	[] 	[]
100  5     5     57     172    10     [] 	[] 	[16]
101  60    12    85     95     10     [] 	[] 	[31]
102  23    3     163    173    10     [] 	[] 	[7]
103  8     56    90     119    10     [] 	[] 	[27]
104  6     68    99     109    10     [] 	[] 	[30]
105  47    47    190    222    10     [] 	[] 	[13]
106  49    58    80     121    10     [] 	[] 	[10]
107  27    43    14     134    10     [] 	[] 	[9]
108  37    31    19     139    10     [] 	[] 	[14]
109  57    29    106    116    10     [] 	[] 	[18]
110  63    23    42     162    10     [] 	[] 	[2]
111  21    24    77     126    10     [] 	[] 	[28]
112  12    24    100    110    10     [] 	[] 	[13]
113  24    58    67     96     10     [] 	[] 	[19]
114  67    5     105    177    10     [] 	[] 	[25]
115  37    47    74     127    10     [] 	[] 	[6]
116  49    42    97     217    10     [] 	[] 	[13]
117  53    43    15     25     10     [] 	[] 	[14]
118  61    52    173    208    10     [] 	[] 	[3]
119  57    48    50     170    10     [] 	[] 	[23]
120  56    37    20     140    10     [] 	[] 	[6]
121  55    54    87     207    10     [] 	[] 	[26]
122  4     18    112    157    10     [] 	[] 	[35]
123  26    52    14     134    10     [] 	[] 	[9]
124  26    35    87     97     10     [] 	[] 	[15]
125  31    67    200    210    10     [] 	[] 	[3]
