R109.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
75   47    47    102    155    10     [] 	[] 	[13]
76   49    58    64     121    10     [] 	[] 	[10]
77   27    43    26     87     10     [] 	[] 	[9]
78   37    31    75     124    10     [] 	[] 	[14]
79   57    29    118    171    10     [] 	[] 	[18]
80   63    23    111    170    10     [] 	[] 	[2]
81   53    12    106    163    10     [] 	[] 	[6]
82   32    12    77     134    10     [] 	[] 	[7]
83   36    26    147    210    10     [] 	[] 	[18]
84   21    24    17     100    10     [] 	[] 	[28]
85   17    34    134    199    10     [] 	[] 	[3]
86   12    24    55     106    10     [] 	[] 	[13]
87   24    58    30     95     10     [] 	[] 	[19]
88   27    69    34     103    10     [] 	[] 	[10]
89   15    77    48     107    10     [] 	[] 	[9]
90   62    77    49     113    10     [] 	[] 	[20]
91   49    73    104    159    10     [] 	[] 	[25]
92   67    5     59     116    10     [] 	[] 	[25]
93   56    39    117    176    10     [] 	[] 	[36]
94   37    47    23     86     10     [] 	[] 	[6]
95   37    56    123    198    10     [] 	[] 	[5]
96   57    68    54     109    10     [] 	[] 	[15]
97   47    16    22     96     10     [] 	[] 	[25]
98   44    17    56     109    10     [] 	[] 	[9]
99   46    13    123    184    10     [] 	[] 	[8]
100  49    11    45     102    10     [] 	[] 	[18]
101  49    42    52     103    10     [] 	[] 	[13]
102  53    43    136    200    10     [] 	[] 	[14]
103  61    52    71     130    10     [] 	[] 	[3]
104  57    48    72     121    10     [] 	[] 	[23]
105  56    37    135    198    10     [] 	[] 	[6]
106  55    54    78     119    10     [] 	[] 	[26]
107  15    47    29     90     10     [] 	[] 	[16]
108  14    37    21     89     10     [] 	[] 	[11]
109  11    31    81     130    10     [] 	[] 	[7]
110  16    22    70     121    10     [] 	[] 	[41]
111  4     18    74     123    10     [] 	[] 	[35]
112  28    18    79     116    10     [] 	[] 	[26]
113  26    52    50     107    10     [] 	[] 	[9]
114  26    35    139    211    10     [] 	[] 	[15]
115  31    67    73     126    10     [] 	[] 	[3]
116  15    19    132    194    10     [] 	[] 	[1]
117  22    22    18     88     10     [] 	[] 	[2]
118  18    24    129    199    10     [] 	[] 	[22]
119  26    27    81     128    10     [] 	[] 	[27]
120  25    24    14     78     10     [] 	[] 	[20]
121  22    27    114    165    10     [] 	[] 	[11]
122  25    21    115    160    10     [] 	[] 	[12]
123  19    21    32     93     10     [] 	[] 	[10]
124  20    26    60     115    10     [] 	[] 	[9]
125  18    18    123    195    10     [] 	[] 	[17]
