R105.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
75   47    47    114    144    10     [] 	[] 	[13]
76   49    58    78     108    10     [] 	[] 	[10]
77   27    43    42     72     10     [] 	[] 	[9]
78   37    31    85     115    10     [] 	[] 	[14]
79   57    29    130    160    10     [] 	[] 	[18]
80   63    23    126    156    10     [] 	[] 	[2]
81   53    12    120    150    10     [] 	[] 	[6]
82   32    12    91     121    10     [] 	[] 	[7]
83   36    26    180    210    10     [] 	[] 	[18]
84   21    24    17     47     10     [] 	[] 	[28]
85   17    34    152    182    10     [] 	[] 	[3]
86   12    24    66     96     10     [] 	[] 	[13]
87   24    58    48     78     10     [] 	[] 	[19]
88   27    69    34     64     10     [] 	[] 	[10]
89   15    77    63     93     10     [] 	[] 	[9]
90   62    77    49     79     10     [] 	[] 	[20]
91   49    73    117    147    10     [] 	[] 	[25]
92   67    5     73     103    10     [] 	[] 	[25]
93   56    39    132    162    10     [] 	[] 	[36]
94   37    47    40     70     10     [] 	[] 	[6]
95   37    56    168    198    10     [] 	[] 	[5]
96   57    68    67     97     10     [] 	[] 	[15]
97   47    16    25     55     10     [] 	[] 	[25]
98   44    17    68     98     10     [] 	[] 	[9]
99   46    13    139    169    10     [] 	[] 	[8]
100  49    11    59     89     10     [] 	[] 	[18]
101  49    42    63     93     10     [] 	[] 	[13]
102  53    43    169    199    10     [] 	[] 	[14]
103  61    52    86     116    10     [] 	[] 	[3]
104  57    48    82     112    10     [] 	[] 	[23]
105  56    37    168    198    10     [] 	[] 	[6]
106  55    54    84     114    10     [] 	[] 	[26]
107  15    47    45     75     10     [] 	[] 	[16]
108  14    37    34     64     10     [] 	[] 	[11]
109  11    31    91     121    10     [] 	[] 	[7]
110  16    22    81     111    10     [] 	[] 	[41]
111  4     18    84     114    10     [] 	[] 	[35]
112  28    18    83     113    10     [] 	[] 	[26]
113  26    52    64     94     10     [] 	[] 	[9]
114  26    35    166    196    10     [] 	[] 	[15]
115  31    67    85     115    10     [] 	[] 	[3]
116  15    19    150    180    10     [] 	[] 	[1]
117  22    22    18     48     10     [] 	[] 	[2]
118  18    24    169    199    10     [] 	[] 	[22]
119  26    27    90     120    10     [] 	[] 	[27]
120  25    24    29     59     10     [] 	[] 	[20]
121  22    27    125    155    10     [] 	[] 	[11]
122  25    21    123    153    10     [] 	[] 	[12]
123  19    21    48     78     10     [] 	[] 	[10]
124  20    26    73     103    10     [] 	[] 	[9]
125  18    18    165    195    10     [] 	[] 	[17]
