R101.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    35    35    0      230    0      [] 	[] 	[]
75   47    47    124    134    10     [] 	[] 	[13]
76   49    58    88     98     10     [] 	[] 	[10]
77   27    43    52     62     10     [] 	[] 	[9]
78   37    31    95     105    10     [] 	[] 	[14]
79   57    29    140    150    10     [] 	[] 	[18]
80   63    23    136    146    10     [] 	[] 	[2]
81   53    12    130    140    10     [] 	[] 	[6]
82   32    12    101    111    10     [] 	[] 	[7]
83   36    26    200    210    10     [] 	[] 	[18]
84   21    24    18     28     10     [] 	[] 	[28]
85   17    34    162    172    10     [] 	[] 	[3]
86   12    24    76     86     10     [] 	[] 	[13]
87   24    58    58     68     10     [] 	[] 	[19]
88   27    69    34     44     10     [] 	[] 	[10]
89   15    77    73     83     10     [] 	[] 	[9]
90   62    77    51     61     10     [] 	[] 	[20]
91   49    73    127    137    10     [] 	[] 	[25]
92   67    5     83     93     10     [] 	[] 	[25]
93   56    39    142    152    10     [] 	[] 	[36]
94   37    47    50     60     10     [] 	[] 	[6]
95   37    56    182    192    10     [] 	[] 	[5]
96   57    68    77     87     10     [] 	[] 	[15]
97   47    16    35     45     10     [] 	[] 	[25]
98   44    17    78     88     10     [] 	[] 	[9]
99   46    13    149    159    10     [] 	[] 	[8]
100  49    11    69     79     10     [] 	[] 	[18]
101  49    42    73     83     10     [] 	[] 	[13]
102  53    43    179    189    10     [] 	[] 	[14]
103  61    52    96     106    10     [] 	[] 	[3]
104  57    48    92     102    10     [] 	[] 	[23]
105  56    37    182    192    10     [] 	[] 	[6]
106  55    54    94     104    10     [] 	[] 	[26]
107  15    47    55     65     10     [] 	[] 	[16]
108  14    37    44     54     10     [] 	[] 	[11]
109  11    31    101    111    10     [] 	[] 	[7]
110  16    22    91     101    10     [] 	[] 	[41]
111  4     18    94     104    10     [] 	[] 	[35]
112  28    18    93     103    10     [] 	[] 	[26]
113  26    52    74     84     10     [] 	[] 	[9]
114  26    35    176    186    10     [] 	[] 	[15]
115  31    67    95     105    10     [] 	[] 	[3]
116  15    19    160    170    10     [] 	[] 	[1]
117  22    22    18     28     10     [] 	[] 	[2]
118  18    24    188    198    10     [] 	[] 	[22]
119  26    27    100    110    10     [] 	[] 	[27]
120  25    24    39     49     10     [] 	[] 	[20]
121  22    27    135    145    10     [] 	[] 	[11]
122  25    21    133    143    10     [] 	[] 	[12]
123  19    21    58     68     10     [] 	[] 	[10]
124  20    26    83     93     10     [] 	[] 	[9]
125  18    18    185    195    10     [] 	[] 	[17]
