C207.100

INFO
CREW COUNT  SKILLS  TOOLS   SPARE PARTS
25      0       0       1

DEPOT TECHNICIANS AND REQUESTS
ID   X     Y     TWS    TWE    Serv   SKILLS   TOOLS    SPARE PARTS
0    40    50    0      3390   0      [] 	[] 	[]
95   95    30    2119   2682   90     [] 	[] 	[30]
96   95    35    2192   2419   90     [] 	[] 	[20]
97   53    30    131    644    90     [] 	[] 	[10]
98   92    30    2169   2818   90     [] 	[] 	[10]
99   53    35    87     498    90     [] 	[] 	[50]
100  45    65    49     346    90     [] 	[] 	[20]
101  90    35    2106   2315   90     [] 	[] 	[10]
102  72    45    2701   3258   90     [] 	[] 	[10]
103  78    40    2599   3164   90     [] 	[] 	[20]
104  87    30    2505   2870   90     [] 	[] 	[10]
105  85    25    2369   2816   90     [] 	[] 	[10]
106  85    35    2563   3002   90     [] 	[] 	[30]
107  75    55    1894   2115   90     [] 	[] 	[20]
108  72    55    1751   2072   90     [] 	[] 	[10]
109  70    58    1617   1824   90     [] 	[] 	[20]
110  86    46    1969   2248   90     [] 	[] 	[30]
111  66    55    1710   1921   90     [] 	[] 	[10]
112  64    46    2976   3275   90     [] 	[] 	[20]
113  65    60    1482   1769   90     [] 	[] 	[30]
114  56    64    1275   1594   90     [] 	[] 	[10]
115  60    55    2789   3279   90     [] 	[] 	[10]
116  60    60    1440   1621   90     [] 	[] 	[10]
117  67    85    646    901    90     [] 	[] 	[20]
118  42    58    8      258    90     [] 	[] 	[40]
119  65    82    708    1027   90     [] 	[] 	[10]
120  62    80    852    1069   90     [] 	[] 	[30]
121  62    40    2713   3275   90     [] 	[] 	[10]
122  60    85    537    816    90     [] 	[] 	[30]
123  58    75    948    1167   90     [] 	[] 	[20]
124  55    80    379    594    90     [] 	[] 	[10]
125  55    85    477    686    90     [] 	[] 	[20]
